keyphrase;score
keskkool;0.3818
kirjutama;0.3671
kirjandus;0.365
sügis;0.3635
lugema;0.3514
aastane;0.3425
ajaleht;0.3422
teater;0.3366
1964;0.3357
;0.3248
esimene;0.3242
klassik;0.3225
raadioarhiiv;0.3215
intervjueerima;0.3167
klass;0.3161
1943;0.3088
riiklik;0.3084
puhas;0.3059
romaan;0.3041
ühissöögimaja;0.3034
ajalookeri;0.3021
rääkima;0.3
tegelikult;0.2973
armastama;0.2951
autor;0.295
pealkiri;0.2937
kursusekaaslane;0.2911
tähtis;0.2906
teadma;0.2883
objektiivne;0.288
imelik;0.2866
naeratav;0.2864
osakond;0.2797
valge;0.2797
eriti;0.2797
võib-olla;0.2788
mäletama;0.2785
vihik;0.2783
raketimure;0.278
pöörduma;0.2768
roosa;0.2768
kursus;0.2767
kommunistlik;0.2764
poolne;0.2752
pisar;0.2728
sosistama;0.2723
mängima;0.2714
eluperiood;0.2713
avalikkus;0.2708
deebeegaad;0.2703
auditoorium;0.2702
inimene;0.2702
tulevik;0.2696
maailm;0.2695
lühike;0.2674
antiikriietus;0.2667
kirjend;0.2666
enneaegne;0.2658
kultuurselt;0.2649
vastama;0.2644
kommun;0.2633
viimane;0.2624
süda;0.2622
tunne;0.259
tõsinema;0.2583
teistmoodi;0.2582
võimatu;0.2581
esitus;0.2581
lahendus;0.2581
kuivendatud;0.257
näiteks;0.255
kohtuma;0.2542
mulgaliseerimine;0.2525
täna;0.2524
sõber;0.252
vastumeelsem;0.2518
küsimus;0.2516
komme;0.2502
noor;0.2499
sündima;0.2496
elama;0.249
veidi;0.2486
nädal;0.2484
üldistus;0.2479
puhketund;0.2472
huviala;0.2471
aeg;0.2468
vaba;0.2465
lemmiklavastaja;0.246
alatine;0.2455
iroonia;0.2454
kahtlus;0.2443
kunst;0.2441
hull;0.2433
esindaja;0.243
Luige;0.2427
õigus;0.2425
tähendavalt;0.2422
Liimeon;0.2414
hindama;0.2411
kaunis;0.2411
saladuslikult;0.2404
sootuma;0.2393
seitsmeteist;0.2384
valjusti;0.2378
lihtsalt;0.2373
seisukoht;0.2366
lähedane;0.2359
pooltoode;0.235
hääl;0.235
veetmine;0.2341
tagantjärele;0.2327
tänav;0.2325
Viivi;0.2322
vananemine;0.2291
ohver;0.229
mõistatus;0.2273
saanav;0.2266
puuduma;0.2259
kavatsema;0.2258
häbelik;0.2251
järglane;0.2232
mikrofon;0.2228
jutt;0.2206
etapp;0.2203
järsku;0.2203
kimbutama;0.2165
pakett;0.2159
Orautor;0.2154
tingimata;0.2153
iseasi;0.2139
abikaasa;0.2132
kuu;0.2131
keha;0.2118
tuba;0.2115
täitsa;0.211
laga;0.2105
Ivo;0.2084
eru;0.2084
lahutus;0.2053
aru;0.2043
seee;0.2035
maja;0.2008
laps;0.2
leppima;0.1967
movi;0.1959
atribuut;0.1953
vaikselt;0.1948
piir;0.1947
käsi;0.1941
katkend;0.1917
edev;0.1907
andestama;0.1903
nina;0.1903
kaks;0.1898
vä;0.189
2930;0.1886
koka;0.1886
kass;0.1885
tahtma;0.1861
Tartu;0.1842
20;0.1811
kollane;0.1807
sang;0.1799
Tiunt;0.1793
15;0.1782
armukadedus;0.1776
tudeng;0.1773
ausus;0.177
Hindrek;0.1762
no;0.1746
väet;0.1736
laan;0.1734
suutma;0.1683
tohtima;0.1668
kabe;0.1658
tiit;0.1626
Eesti;0.161
rahutus;0.1608
Aarne;0.1577
keel;0.1542
laiem;0.1537
kallama;0.1531
salamisi;0.1516
tasane;0.1506
inimeksemplare;0.148
Tammsaaret;0.1437
tan;0.1411
uskuma;0.1394
imelaps;0.1365
komsomolikoosolek;0.1338
Indrek;0.1303
Mati;0.1294
Unt;0.1188
Tomson;0.1165
naerma;0.1115
mure;0.1096
49;0.109
Sausamatus;0.105
indema;0.0853
