EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Karl Menning;Kitzberg nii-öelda;kirjanik Kitzberg;populaarne hilisem;paroodia element;eesti kirjandus;rääkima eesti;Kitzberg proosa;lõppkokkuvõte Kitzberg
parandatud ärkamisaeg;parallee kapsapeategelane;Peeter Olesk;tõenäoliselt Tallinn;andeks uus;ärkamisaeg Kreutzwald;tänane täht;Tammsaare jõudma;ütlema põhjus
memo Aristika;kommidiograaf näiteks;Stahl ajaleht;viinamonopol kosjasõit;kodu uks;vene kirjandus;ajakirjanik Volmerbommi;Kust viimane;kahtlemata sügav
surelik aforistlik;linnasaabas elama;uus esteetika;aasta 1891;andma tingimus;kiri Mihkel;libahunt kauk;ajaliselt Oskar;Pärnumaa k-täht
algtekst Kitzberg;käima kits;tekst probleem;1800 kaheksakümnes;tekst probleem;Wombitsaga osalev;rääkima linnasaks;kirjutama leht;üleeilne leht
sööma graafika;silmapaistev kirjanik;kirjutama komöödia;esikas algselt;andma hääl;sõber Stahl;sõber Stahl;ürgjam nii-öelda;nimelt põhjus
juhuslik anoral;julgema mõtlema;maailmasõda teadma;uuesti vallavanem;aus inimene;lavastama Paul-Eerik;Boris Kõrver;kirjandusteos tuul;leht pääs
Volmer vaidlustatud;kehtestama sajandivahetus;raske aeg;lill Abja-Paluoja;alus aine;Kuulmine nädal;kuulus Tourov;kirjutama komöödia;aeg suur
võrdlema tase;tolleaegne laulumäng;algama mitteleht;sinnamaani Koidula;probleem esikas;küsima Voomi;ajaliselt Oskar;Lutsu Looming;mõjutama tõsiselt
kõrtsinaine suur;suhtuma kirjandus;kirjandusteos tuul;tapma esimene;hulk realist;ülikoolikaaslane rääkima;no kuulama;naljalugu esimene;laskma võrdlema
näidatud probleem;teadlikult silm;nägema buss;areng poliitiline;range teos;nimetama venestamisaeg;nimetama venestamisaeg;pretseptsioon näidend;Kitzberg ajalehetegija
Kitzberg ajalehetegija;leht vale;uks lahti;vastavalt pretseptsioon;nii-öelda negatiivne;kirjandus täht;näitleja Seonoraal;ajakirjanik istuma;rahvamäng kaasa
teatrivõimalus kinovõimalus;vahepala siduma;ajaliselt Oskar;komöödia näiteks;element ajaleht;händ Bildel;kiri Mihkel;uus pealkiri;vaatama lõbus
osalev päevalvermann;lärm Carla;koht lehemees;täht tänane;istumine trell;Kaarel Ird;populaarne hilisem;draamakunst suurkuju;inimene meel
paunveri kool;osa jääma;negatiivsem tegelane;Stahl ajaleht;asi miksima;teatama nimi;olmeepisoo Jon;võtma kosjasõit;no üldse
räpane suur;proosalooming mõtlema;võimalik rahvamäng;teos autor;shop panema;Vilde pagulane;vana Tammsaare;võrdlema inimene;lõbus kirjutama
