EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Johann Burkharty;ajaloomuuseumikogu täienema;näiteks ajaloomuuseumikogu;vanem börsikomitee;meeter meeter;Eesti ajaloomuuseum;muuseumikogu tänapäev;muuseumisaade rääkima;hoone külastama
enesevalitsus enesekontroll;nimelt keskaegne;seminar võimalik;meresõitja järeltulija;loss ootama;hoone külastama;ajalugu tutvustama;Eestimaaelu 11000;ühesõnaga 10
-te vastate;muuseum tahtma;professionaalne koguja;võib-olla sildikene;andma otstarve;muuseum teadusdirektor;tegutsema Tallinn;ajaloomuuseum poed;2010 erakogu
kaart Tallinn;tänapäev tänapäevane;hoone avamispidustus;50 miljon;detail lausa;näitus ajutine;teadustöötaja suurgildimaja;maja paljastav;õhuküte väga-väga
rääkima vast;toimuma maja;muuseum rahvusvaheline;11 minut;tale uut;algus erakogu;tegelikult arheoloogiline;tegelikult arheoloogiline;võib-olla otse
kolleeg aeg;vaim kirik;kelder poolkelder;1870 üheksakümnes;programm viima;kultuuripealinn projekt;koostöönäitus näiteks;Tõnis 1870;üllatus jätkuma
ühiskondlik positsioon;õu sõltuma;interaktiivne atraktsioon;lootma mängima;aeg kriteerium;erakogu Ivar;linnaarhiiv kultuuripealinn;uuenenud kodulehekülg;ajalugu võtma
võib-olla pikemalt;ajalugu omapoolne;ekspositsioon hõlmama;renoveerimistöö käigus;aeg unustus;mõtlema ajalugu;avatud külastaja;teadma 72021;võib-olla pikemalt
kütma kivi;tähelepanuväärsem muusik;mahukas uurimus;ekspositsioon 20;meeter tegelikkus;viima München;võimalik seminar;sari lõpetama;nii-öelda juhtimispult
valgus Maarja;muuseum oluline;Lübeck teadusdirektor;kaupmees enamasti;aspekt silm;aasta arhitektuurne;hoone avamispidustus;börsimaja suurgilt;linnaarhiiv kultuuripealinn
Leimus avalik;saal väiksem;tegelikult naljakas;20 kaheksas;annetus inimene;vanem külastaja;avamispäev soovitama;püsiekspositsioon pealkiri;pühapäev 22
ütlemis kinkimine;abielluma kaupmees;võib-olla keldriruum;hästi musikaalne;detail detail;hästi turist;maarjamägi loss;viis kelder;suur huvi
tegelikult suurgildimaja;kuulma vahepealne;hiljem müürima;viima professionaalne;näiteks no;koht kutsuma;püsiekspositsioon pealkiri;Tallinn linnaarhiiv;liige moodustama
