EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Nets Estonia;Joachim Gauck;koostöökeskus Petseri;Pärdi autorikontsert;argument variandi;rahvusstaadioniks Tallinna;Tallinna Sadamale;Kesk-Euroopast liigub
Heritage business;võeti Berliini;Tänavati Petseris;kõrgrõhuharja Venemaale;vastavalt argument;Rebane Eestis;uudis Eestis;sirutub Kesk-Euroopast
Dwight Howard;Suuri ühisõppusi;Kalevikesksust staadion;Eesti-Läti-Vene koostööprojektile;algatati detailplaneering;Kalevi staadionil;Rahvusringhäälingu raadiouudistele;investeerivad e-kaubandusse
Yorgis ütles;Pärdi autoriõhtu;Hiiumaal Kärdla;kohaline Berliini;regulaarselt andma;Eestis keskmiselt;Kärdla Täna;Kesk-Euroopast Baltimaade
Benjamin Netanyahu;Tallinna Sadama;harjutus Saaremaal;kaardimaksetes kõrvaldati;ringilt vastab;Läti turgudele;Tartus Tänane;e-kaubanduse võimalusi
Houston Rocketsi;jagamaks nõuandeid;Eesti rahvusstaadioniks;spordistaadioni toimuvad;tegelema vastavalt;Eesti jaekaubanduse;Eesti rahvusstaadioniks;suuda IT-insenerid
Daniela Shati;Kärdla ühisgümnaasiumi;suured spordiüritused;Tallinna kammerorkester;business teisalt;Eesti-Läti-Vene koostööprojektile;Kaljurand kinnitas;võib-olla tahab
teatas Swedbank;söötu Rocketsid;väldanud Eesti-Läti-Vene;Berliinist Punane;tekitades publiku;Pärastlõunal Lääne-Eestist;täna Hiiumaal;päevakorras EXPO-le
Hepner Julgeolekutõstmine;Õppus kulges;Tere õhtust;McLareni võistkonnas;test jätku;uuendatud staadionil;käib Uudeberg;õhtust Kesk-Euroopast
tantsupeod arutelu;teatas Swedbank;detailplaneering Kalevi;spordiüritused seotud;operaator leitakse;Lätis Venemaal;Ja spordiuudised;kolmapäeva 20
võib-olla mõtlema;Jaekaubanduse maht;keskus aitab;e-poega internetis;sadam pakub;Eesti kaardimaksetest;kolmapäeva 20;vaimustunud ütles
Berliinist Punane;kohtumises Tartu;peamine ootus;täna kaasanud;teada President;Baltimaade taas;loodab 2019;kell 19
Iidee monitooring;Swedbank korraldas;Juhan Hepner;Britteni mälestuseks;eraldi arutamise;planeerime poolaastas;Kuulsite Päevakaja;11 võistleja
circa 50000;võimekuse kontrollimine;Estonia Probleeme;krooniti 2008;tekib ülekoormus;Nets Estonia;Ilvese riigivisiiti;kaubandus-tööstuskoja inimesed
piiriäärsete väikeettevõtete;Päevakaja number;Risto Mätas;aasta Saksamaal;number 19743;eeldused Kalevi;Tallinnas mängitava;toimub uuendatud
Lähme selvekassad;uudis Eestis;Õhutemperatuur öösel;teatas 60;saabumist tekitades;ehitus Poola;välisuudiste jätkab;punkti 11
administratsioonil moodul;sporttantsu tõrju;keskhommikut Probleemi;kasutanud McLareni;käituma operaator;kiiresti Eestimaa;Estonia juhataja;leida inimestele
e-kaubanduse võimalusi;raadiouudistele Johannes;kultuurifunktsiooni hästi;terminali üleväljamees;vastab vastab;tänavu Korvpalliliiga;Ja täna;küsitletutest 10
See teema;kammerkoor Tallinna;eesti Pihkva;tänapäeval maailma;bussides President;suudetakse tuues;toimub uuendatud;Eesti Kaubandus-Tööstuskoja
ettevõtetel suured;suvel Vastavalt;e-kaubanduse võimalusi;optimistlikud No;automaatkassad parem;palgad aastal;Eestit serveritele;suurhallis algab
homme pärastlõunal;staadion ehitada;Arvo Pärdi;Eestiga tugevalt;arvasime probleemi;võistkond teatas;Otseülekannet kuulata;ühtpidi lõpp-punkt
paanid õppused;Korvpalliliiga NBA;koolimajas Hiiumaal;Politseilt korraldas;korraldada kaks;võitis tšehh;Pärnusse viia;Lääne-Eestist pilvisus
Kärdla ühisgümnaasiumi;Eestit üldse;Mihkel Eller;-ks aastaks;võimaluse testida;meistrivõistlustel jätkatakse;Rebane Eestis;ükskord 15
Probleemi põhjus;jõustruktuurid kinni;ootus tantsupidusid;tehnika kontorimööbliga;tahetakse esemest;keskuses suurt;Enne seeria;nii-öelda piltlikult
osa nõukogu;Eestit serveritele;20 mai;Ida-Ukrainas Varasemalt;võita esimese;Porošenko riigi;asetäitja Marina;nii-öelda eraldi
106 Warriorsi;internetitelefoni kirjutuslaudade;Kärdla politseijaoskonna;Swedbank korraldas;otsustas teatada;Pihkva kaubandus-tööstuskoja;Estonia Probleeme;võib-olla mõtlema
olulisemad sündmused;kodus Houston;Eestis jaekaubanduse;11 võistleja;variandi tegelikult;Ja spordiuudised;FSB teatas;piloteeriba võib-olla
Tennisist Anett;kevadesse Parvlaevade;nädala Leedus;Ukraina presidendi;annab hea;tühistas Venemaaga;Pärastlõunal Lääne-Eestist;märkis nii-öelda
Tallinna sadam;Saksamaa presidendi;teoreetiliselt võimalik;detailplaneering valmis;defitsiit tähendab;tähtaeg nii-öelda;detailplaneering Kalevi;63 kaotanud
Probleeme analüüsitakse;väikeettevõtjatele spordist;arutelu koht;Yorgis ütles;esemest kujundada;asjadest tulevikus;Netanyahu otsustas;kohaliku politsei
itk Sa;internetis tegelikult;väike madalrõhkkond;turgudele Juba;parem näide;kontserdisaali esiritta;esimees Remo;üldse Eesti
Selveri pressiesindaja;liigub Baltimaade;Leedu luureohvitser;staadion kindlasti;koostööd arendada;Türgi tehastes;Venemaaga 93;väldanud Eesti-Läti-Vene
Saku suurhallis;proua Daniela;maja mõeldud;Vene piiri;president Gauck;olulisemad sündmused;50000 inimest;uurisime e-kaubanduse
investeerivad füüsilistesse;piiriäärsete väikeettevõtete;vääriliseks partneriks;Hiinas Pekingis;detailplaneeringu loob;aastal oksjonilt;täna finaalmängudega;12 homme
Me arvame;nõuetele vastavaks;internetitelefoni kirjutuslaudade;Pärt Berliinis;Eilegi arvasime;Sadamale 2016;tahetakse Kalevikesksust;2006 aastal
kohtumises Tartu;Lääne-Eestist pilvisus;Kesk-Euroopast liigub;staadioni ringilt;masinate operaatorid;Detailplaneeringu rahastamine;Kremli hinnangul;vahemikus 2010
