EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
diaKurzeme Vidzeme;puudutab sotsiaalvõrgustik;käesolev teatrihooaeg;hetkeks teatriajalugu;tugevaid identity;teatriajalugu jõudnud;Elmo Nüganen;võib-olla 10
tugevaid identity;Kuidas võimalik;teatritööd tõenäoliselt;Eesti kasutab;teod head;rahvusteatris nägite;rääkis lavastaja;üldse rääkida
Lehman Brothers;revolutsionäär hiljem;Ühel linnateatrietendusel;kirjutatudki Aga;reaalset objektiivset;Läti rahvusteatris;Elust teatrist;jõuad 11
Andresson raamatu;60 aastane;üritus nimi;Riias ükski;indeks idee;võib-olla teatrisse;linnateatrietendusel Andrus;Eestis toimub
jälle kaitsemehhanism;Paljud asjad;päeva teemadel;diaKurzeme Vidzeme;See asi;mäletan teatrikoolis;lavaversioonist Läti;Conway võib-olla
ajakirjad meedia;inimest televiisorist;film osad;mõtlemise räägitakse;arvan arvan;paar lavastust;Ja näitlejad;kindlasti inimene
atribuutide kaudeksid;See iroonia;kodutöö Kõik;viimast tulemust;12 tool;vaatan linnateatris;teatrist inimestest;võib-olla võib-olla
huvitav ajakäsitlus;Conway Ja;teatrisse No;kulge lineaarselt;side aru;Stoppardi näidendit;kõnepruuk Elmo;kõige-kõige huvitavam
hüpoteese lihtsalt;näitlejad räägivad;Eesti film;Ja arusaadav;identity dieediga;kahjuks näitustel;Estonia teatri;võib-olla vähem
väsitab inimene;ületanud näitlejaid;paar lavastust;Võib-olla demokraatlikumaid;tegelikult reaalset;teatripilt Andrus;Sellest arenemisi;kontsert eelnevaid
aeg mittelineaarne;inimest Ja;talvel osad;uuesti õigele;inimene unistab;eesti näitlejad;Tammsaaret Läti;resignatsioon ongi
pannud Hollywood;Te suutsite;dramaturgide mõtted;tänapäeva no;summa summaarum;mõtlesin kontsert;Noh töötame;kapitalism võimalik
1944 käsikirja;äkki teatud;sarnasesse töö;lõpp No;väliste atribuutide;ajakepiga laulupeole;Draamateatris Mul;tegelevate inimeste
Estonia teatri;määral esimest;aeg mittelineaarne;tulenebki geopoliitilistel;uut pakkumist;näitleja aeg;mäletan teatrikoolis;95 aasta
juhivad tähelepanu;No aru;Tallinnas asi;repertuaaris varem;asi ongi;klassikalise muusikaga;kirjutatud lavastatud;üldse võimalik
Riia linnas;Siberisse Kui;sõitsin aprilliöödel;üldse üldse;heade ideede;teatrisse No;Toomas Lõhmuste;aastapäeva kontsert
räägin Need;autor Pristli;Võib-olla mõtleme;Et noppida;alged Et;Kokkupuude klassikaliste;Eesti esinevad;Ja võimalik
asi asi;aja Eestist;tänapäeva Eestis;Aga räägime;iseendaks annab;Estonia kontserdimajja;avastasite Tammsaaret;aeg räägiti
aastakümnete Uku;aegamööda Siis;ajakäsitlus Ühes;riigis Ma;võimalik Et;lavaversioonist Läti;algusest lõpuni;näitlejate elu-olu
tüpaaži romaanide;osas Hertzeni;paljudes olulistes;Miks ajalooliselt;kindlasti inimene;lõpeb Tammsaare;inimesena lugu;võib-olla natukene
90 võimalik;utoopia Ega;Noh töötame;meelde tuletada;vaatamise tulemusena;oligi osa;paar lavastust;rääkida võib-olla
See huvitav;viitab uuesti;tervikuna liigub;toimub Ma;areneb inimene;kõnelevas filmis;Nende hooajal;võtta võib-olla
Eesti kakskeelne;võtmefaktide hulk;mõjutanud Üks;lastega Ja;nurgas jälle;Riia huviorbiiti;Eesti film;võib-olla tinginud
mittekodanike konverents;Loomulikult inimeksistentsi;leheküljest hetkel;poliitiline liit;idee aru;eestimaalased sõitsin;eestimaalased sõitsin;võib-olla kõlab
eestlasi nii-öelda;nii-öelda Tallinna-keskne;osa esimesel;mõtlema tavaliselt;objektiivset pilku;Dostojevski romaan;Muidu rääkima;võib-olla natuke
tähenda ütlen;interneti teadmiste;Igalühel riigis;mängitakse nimi;no fakt;aeg publiku;Ja näeme;inimene võib-olla
koorekiht kohvikoorekiht;lavaversioonist Läti;Alati nädalapäevad;miljoni No;usu Ei;lõpeb Dostojevski;Eestist tegelikult;vaja võib-olla
kõikvõimalikud sotsiaalselt;Ja saatuse;traagilised sündmus;leiab kindlasti;arvad vähem;lavakooliajast Guido;Satarov tegelikult;asja ajaloo
räägi riigid;Et mõte;raamatutes kusagilt;õppima Et;momentides näiteks;Nende hooajal;Ja neli;nii-öelda tänasest
tsitaadi Tammsaare;kinos Eesti;lipu üritus;Ma silmas;asi lapsed;iseseisvuspäeva kontserti;Need inimesed;leiab kindlasti
aastapäevaga mõtlema;Andresson raamatu;kirjutatud lavastatud;95 inimest;näiteks vaatavad;istus Varssavi;Nüganen küsis;10 aastat
kätlemistseremooniat tõsiselt;Võib-olla demokraatlikumaid;laevahuku lavastusest;Kui avastasite;alateadvus Et;Romaani lõpp;Nebame käisid;Ja natuke
jäävamaid Tartus;periood kolmas;asjaolude kokkulangemine;Teil hea;inimesi ütleme;ettevalmistused filmi;mandariinid Eesti;Eesti näiteks
poolik tõde;huvita 10;Romaani lõpp;10 aastat;No usu;külas lavastaja;Läti näitlejate;sündmus Võib-olla
rakette Venemaarakett;aasta Ja;rääkisime emotsionaalne;nurgas jälle;parema ideaalse;mängitakse nimi;esietendunud Tom;õpetamist nii-öelda
inimesed Ma;seoses märtsiküüditamise;oktoobrikuus novembrikuus;jäänud Abhaasia;Et alateadlik;oligi pimekanaliks;kuskohas kirjutab;Võib-olla mõtleme
mõtle eosed;tsivilisatsioon tervikuna;huvitavam toimub;Conway võib-olla;aeg no;pannud Hollywood;kirjanik istub;ideega võib-olla
kontserditel Need;Eesti ajalugu;Teil Elmo;Eestist võib-olla;asi selge;ammutan ettekujutust;lugusid Anton;laps kõige-kõige
Alati nädalapäevad;sekundit inimest;esinevad saalis;tegemistes head;võib-olla seoses;avastasite Tammsaaret;Pristli näitemängus;võib-olla juhtida
ema isa;eosed alged;Noh autor;aastaselt rahuloluühiskonnas;Et inimene;esietendunud Tom;lavakooliajast Guido;öelda võib-olla
halvad teod;kohas kujutluspilt;toimus antiigist;tsivilisatsiooniga inimtsivilisatsiooni;võimalik no;ajaloo õpetamist;Miks Järelikult;puudutav võib-olla
Inimesed kibestuma;mõtlemapaneva Ja;vabariigi iseseisvuspäeva;lõpeb Aga;kulge lineaarselt;lugusid Anton;sündinud tööd;koht võib-olla
lõpuklassi 12;areneb kasvab;vanaisa vanaema;öelda mõte;olevale inimesele;võitluste ajajärgust;kodutöö Kõik;tool võib-olla
kasvab tsivilisatsioon;romaanide kuulamas;tulemusena korraks;jõuad 11;ilmselt asjaolude;põgenenud ajal;suurimat Inimesed;korrektne Kirde-Euroopa
Suurem osa;kätlemise tseremooniale;panoraam juhtub;võidab miljoni;näiteks positiivne;tegelane elab;Tähe lastest;lihtsalt yin-konna
onju dramaturgide;räägime ideaalühiskonnast;hästi kaua;lavaversioonist Läti;ületada ongi;päeva õhtul;Tartus mängida;suhteliselt suure
Siberis Elasid;ajakepiga laulupeole;suhtevõrgustik interneti;Su ütlebki;hea usun;Vene impeeriumi;lätlane ütleb;silma 30
marurahvuslaste kannavad;ongi klassikat;no tõlkes;Ma mäletan;tea uus;seoses märtsiküüditamise;170 lehekülge;esimesel 170-l
võib-olla tinginud;jutte desarmeerimis;positiivne roll;kaasa arvatud;pakkumist hetkel;pikk-pikk aeg;iseseisvuspäeva kontserti;inimene tunnetab
suurem vastupanugeen;lõpeb Tammsaare;ajal paadiga;kartsid Moskva;anneta aeg;Vidzeme suurt;väärtfilmidega tahaksin;päev kõige-kõige
identity dieediga;On lootust;Toomas Lõhmuste;huvita 10;See 171;kohas kujutluspilt;Rein Ojaga;12 tool
ütleb riiakas;ajalugu heaolukorra;Läti näitlejate;Ja mets;minevik Need;huvitavam toimub;Annaks jumal;13 aasta
Öelge geniaalsed;oligi pimekanaliks;mõtlesin kontsert;ühiskonnaga korda;desarmeerimis Reagan;õpetatakse toimus;Tallinna linnapea;rääkisin nii-öelda
normeeritud normaalsetel;diaKurzeme Vidzeme;Ja viimati;Et teatrisse;paelame summa;jäävamaid Tartus;Siberist viiekümnendad;võib-olla suurem
rohelise mõtlemise;Tammsaaret Läti;suu näiteks;päeva õhtul;tähendab nii-öelda;kursus nelja;taanlaste ütleme;Aga räägime
põhimõtteid parandada;tunda natuke;kusse süsteem;loomulikult no;aega huvitavam;saalis istujatele;kontsert dialoogis;lõpuni nii-öelda
eestile vaja;usun nii-öelda;Anton Hansen;Teil Elmo;üldiselt hetkel;klubi huvitavam;Ühesõnaga ajalugu;Võib-olla igasühes
roll sõja;vastuvõtlikkus aja-;lugu loomulik;lõigu lõigata;resignatsioon ongi;novembrikuus vanuses;täna 20;aja võib-olla
nimi mittekodanikke;peegeldab inimhinge;Ühesõnaga ajalugu;44 võib-olla;areneb kasvab;samamoodi läänebloki;aegamööda Siis;võib-olla mõttes
rumalam hädisem;lõigata Ja;171 lehekülg;tea Veel;toidab aru;lihtsalt Vargamäe;laevahukk Nende;võib-olla tõeliste
lavastaja Elmo;aastaselt rahuloluühiskonnas;pärit Kurzemest;lätlaste näiteks;noorematel vastutuse;näite Satarov;Ki meeleheiteseisundis;tuletada võib-olla
summaarum pannes;kohtuotsusest täpselt;rahvussisene rahvuskeskne;suurimat Inimesed;suu näiteks;Stahli räägime;puna-valge-punast nii-öelda;hulk võib-olla
Eestis toimunud;töö ajab;Samas laulupeoga;teistpidi Ei;inimene ongi;tavaameeriklaste jutte;pakkumist hetkel;Et võib-olla
käisid vaatamas;põlvkondade Kuidas;geograafilises mõttes;980 vaatan;lastest Ma;jookseb lavale;980 vaatan;mänge võib-olla
asetsev geograafilises;ajajärgul sattus;Estonia kontserdimajja;nooruses elas;tool võib-olla;Hansen Tammsaare;Stoppardi näidendit;teisiti võib-olla
suur ruum;Lehman Brothers;pingelisem stressi;toimub tsivilisatsioonis;Brothers varises;elanud kolm;vaatamas maamehi;ilusasti võib-olla
lihtsalt väljendavadki;Tallinna-keskne üritus;parandada arendada;inimene anda;räägitakse anneta;avamine ehitatud;Ega kasvab;Euroopa võib-olla
ühtegi uut;hingedekogumit Et;terviklikkuse teooria;Ma öelda;istub tea;üldse juhid;Merle karusoo;asi võib-olla
hämmastav oskus;lavakooliajast Guido;Võib-olla demokraatlikumaid;Aga asi;kapitalism võimalik;Uusbergi Diana;Abhaasia eestlastest;võib-olla vaja
tihti emotsionaalselt;kleepuvad ilusate;külaline elanud;Stoppard toopi;sattus nimelt;Kunnasega ettevalmistused;sõjafilmi 1944;vastust võib-olla
kaasa arvatud;Me Me;laste kasutamine;käia Et;perekond Conway;95 aasta;Dostojevski romaan;rääkida aeg
tõde Me;asjale Eesti;märtsiküüditamise aastapäevaga;periood kolmas;summaarum pannes;fantaasiale vaata;loomisaegadel eurotsoon;käib mõtlema
ajalugu õppima;aastatel esile;teatud ühendusjoones;hirm ilmselt;asja meelde;sõitsin aprilliöödel;räägime kapitalistlik;huvitava näite
