EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Keller CRM martiin;graafikatriennaal raames nii-öelda;viimane küsimus puudutama;nägema kolmapäev galerii;graafika kaks olemus;Tallinn graafikatriennaal teema;rääkima äsja Tallinn;Tallinn graafikatriennaal üldkontseptsioon;järgitama tõenäoliselt võib-olla
peansserfess Variation sanskei;väljatöötamine tegelema graafikatriennaal;kahtlemata poliitiline teema;tekstikogumik Laimre näitus;kaks olemus nii-öelda;kunst R Tallinn;kunst R Tallinn;äsja Tallinn graafikatriennaal;lihtsalt naljakas näitus
Laimre sõna tama;fašism natsionalism nii-öelda;esimene kursusetöö teema;tegelema graafikatriennaal nii-öelda;andmine näitus tekitama;14 Tallinn graafikatriennaal;Tallinn kunstihoone kunstihoone;14 Tallinn graafikatriennaal;jätkuma põhimõtteliselt vaatama
John kriisnedež ämbientlik;nii-öelda poliitilisus nimelt;kunst olulisem poliitiline;poseerima autor näitus;näiteks helekane graafikatriennaal;äsja Tallinn graafikatriennaal;kunst olulisem poliitiline;Tallinn graafikatriennaal teema;fašism natsionalism nii-öelda
Turno loit jõekallas;nii-öelda Esscapistlik maailm;kunstinäitus pealkiri põhimõtteliselt;keeruline film nägema;info levitamine võimalus;rääkima äsja Tallinn;kuraator nägu Tallinn;Tallinn kunstihoone kunstihoone;kuraatorinäitus tegemine enam-vähem
lihtsalt Laimre metodoloogia;nägu Tallinn kunstihoone;huvitav seminar äärmiselt;näitama kahteteist filmižürii;intensiivselt kaks nädal;kuraator nägu Tallinn;saatejuht Aleksander Sappov;kuraatoritekst rääkima graafiline;otseselt lihtsalt nii-öelda
Aleksander Sappov täna;teema reformatsiooniaegne nii-öelda;saatejuht Aleksander Sappov;2002 arvama tegelikult;olemus nii-öelda poliitilisus;Tallinn kunstihoone kunstihoone;Tallinn plokk saatejuht;audiogalerii toimuma Tallinn;mõistma järgitama tõenäoliselt
Variation sanskei müüma;Tammsaare kuju nii-öelda;võimalik poliitiline näitus;Sist žürii autor;võib-olla vaatama võimalik;eesti plakatinäitus suurem;Eesti uuriv ajakirjandus;helekane graafikatriennaal direktor;võib-olla lihtsalt teatama
mõtlema õpilane üliõpilane;kunstnik nii-öelda žürii;ajalooliselt äärmiselt oluline;näitus Rotermanni mõtlema;arvama esitama näiteks;Tallinn plokk saatejuht;Tallinn graafikatriennaal üldkontseptsioon;kuraator nägu Tallinn;tõenäoliselt võib-olla lihtsalt
näidustus Hanno Soans;trekkimine nii-öelda info;nii-öelda Eesti teema;Tallinn plokk saatejuht;kaks nädal eile;audiogalerii toimuma Tallinn;üldkontseptsioon autor kunstihoone;Tallinn plokk saatejuht;Eesti graafika nii-öelda
