keyphrase;score
Eesti esinema 10;0.9988
10 märts toimuv;0.9987
üleüldse väga-väga meeldima;0.9987
laupäev kell 21;0.9987
mäletama arvama lemmik;0.9986
lugu mõtlema tahtma;0.9986
reede 19 veebruar;0.9986
alustama teekond tõstma;0.9986
20 veebruar Vanemuine;0.9986
ühesõnaga keel natuke;0.9986
kirjutama James Bond;0.9986
21 35 ETV;0.9985
kolima küsimus inimene;0.9985
kohutavalt kodune tunne;0.9985
esimene lugu ühine;0.9985
telefon sild raadio;0.9985
18 veebruar Tartu;0.9985
õudne kaubanduskeskus uks;0.9985
19 veebruar auhindama;0.9985
lugu värskem muusika;0.9984
Jeesus Kristus mees;0.9984
loga keeruline armastus;0.9984
Conor McGregor Shan;0.9984
kell 12 kell;0.9984
tulemus otse-eeter väike;0.9984
18 minut aegruum;0.9984
valima lugu kuulma;0.9984
ring rahvusringhääling uudistetoimetus;0.9984
null reede 19;0.9984
12 kell seitse;0.9984
ell kuulding pala;0.9984
kutsumine Jeesus Kristus;0.9984
Maarja Merivoo-Parro juhtima;0.9984
Vahtre esietenduma 20;0.9984
kahetunnine rännak maailm;0.9984
Reinold 18 veebruar;0.9983
lohutusauhind film T-särk;0.9983
riik Šveits Ameerika;0.9983
klubi Bay reede;0.9983
Connery ilme mängima;0.9983
35 ETV Improteater;0.9983
film T-särk plakat;0.9983
raadio kaks Maarja;0.9983
hea tulemus otse-eeter;0.9983
Kaspar leivaministeerium R2;0.9983
pääsküla gümnaasium objektiivne;0.9983
Iiri näitekirjanik Conor;0.9983
19 veebruar klubi;0.9982
kaugusel leidma raadio;0.9982
Merivoo-Parro kell kuus;0.9982
paarkümmend minut astuma;0.9982
L süüdi müüt;0.9982
Abinna valijaskond alustama;0.9982
veebruar auhindama möödunud;0.9982
poiss kaks 10;0.9982
tunduma Larikkim 80;0.9982
Palazzon Heaven lõpetama;0.9982
algama Drive esimene;0.9982
kell 19 info;0.9981
T-särk plakat sell;0.9981
uks vana uks;0.9981
möödunud aasta parim;0.9981
Tartu Rakvere Pärnu;0.9981
tramm buss juuni;0.9981
Maarja Merivoo-Parro kell;0.998
selgitama Eesti armastatuim;0.998
märts toimuma suur;0.998
TMW 2015 auhinnapidu;0.998
Blues Band kontsertetendus;0.998
kulgema nägema jääma;0.998
mõtlema tahtma maa;0.998
muusika ekstreenne inimene;0.998
sein sein oluline;0.998
saba jalg üürikorter;0.998
vabandus Jüri pootsman;0.998
Merivoo-Parro Maarja Merivoo;0.9979
hommikuprogramm esmaspäev neljapäev;0.9979
Linnaetendus veebruar märts;0.9979
hinnang aitama valima;0.9979
auto garaaž hobune;0.9979
nimi klassikokkutulek värske;0.9979
rabama aeg aeg;0.9979
Mikk Marv loga;0.9979
aeg Ivo linnA;0.9979
Bay härd TMW;0.9979
10 märts asuma;0.9978
tegevusaasta endiselt värske;0.9978
limusiin tugiloor satelliit;0.9978
2015 parim trump;0.9978
Tabra puu täitma;0.9978
maa kolima küsimus;0.9978
andma auhind jagama;0.9978
terve eeter kell;0.9978
euro kuuluvustaja valik;0.9978
Super Hot Cosmos;0.9978
kohupiim korb otsima;0.9978
Goog Playst Võiatoor;0.9978
17 klass tahtma;0.9978
filmimaailm kino käima;0.9978
17 Felt 17;0.9977
Ivo Linnaetendus veebruar;0.9977
televiisor televiisor kinni;0.9977
19 info improimpeerium;0.9977
auhind lohutusauhind film;0.9977
rada jätma eelne;0.9977
kuulma värskelt album;0.9977
valge vöö ümbritsev;0.9977
otsima naine teadma;0.9977
ärb punkt kaldkriip;0.9976
kontiinium paide tegemine;0.9976
silt eri riik;0.9976
rööb ärkama hommik;0.9976
relv aeglane töötama;0.9976
Tseemspondonsioon Connery ilme;0.9976
null null reede;0.9976
aeg tõusma püsti;0.9976
laim kava astuma;0.9976
auhinnapidu kodu Iiri;0.9976
pula kuuluvustaja valik;0.9975
stuudio Janne kivi;0.9975
vajama harjumine harjutamine;0.9975
kell 22 null;0.9975
Kaidor Indrek tähtis;0.9975
konkurss konkurss lahedam;0.9975
teenima suur vend;0.9975
lugu James Bond;0.9975
Raivo E Tamm;0.9975
fänn bänd paljuks;0.9975
vahehommik hommik kell;0.9975
kell kuus saatetund;0.9975
öösel eile öösel;0.9974
ekstreem muusika ekstreenne;0.9974
Koit Raudsepp argipäev;0.9974
Vaheoja Kaidor Kahar;0.9974
R2 RÜE hea;0.9974
anama õudsem Grete;0.9974
80 meeldima meeldima;0.9974
film Spectre Kerk;0.9974
Felt 17 klass;0.9974
füüs vorm vajadus;0.9974
rotimürk Riivire kuus;0.9974
Maarja Merivoo nonii;0.9974
laps andma hääl;0.9974
Play App Store;0.9973
vaev tore juht;0.9973
raamatukogu lastekirjandus keskus;0.9973
võrduma ainus laitama;0.9973
Manchester kodulinn õieti;0.9973
varahommik metroo seisma;0.9973
trumm oss lugu;0.9973
kuus euro pula;0.9972
ragisema rongiratas pessidendiaakas;0.9972
Peek visuaal teeng;0.9972
raad raadivahe viha;0.9972
raadio kaks värske;0.9971
ütlema number number;0.9971
väljund maisbey Youtube;0.9971
parem töötlema rohima;0.9971
laskma orjastama oskama;0.997
finalist viies märts;0.997
stiišee keeesseerima Jaan;0.997
südaöö kell algama;0.997
turg lihtsalt turg;0.997
ETV Improteater impeerium;0.997
kuuldavus kuuldavus vaev;0.9969
fänn äsja valmima;0.9969
kodu tuul tooma;0.9969
maks auto garaaž;0.9969
veebruar märts Tartu;0.9968
juuni algus kell;0.9968
indrakas lugu mõtlema;0.9968
ohe aadress www;0.9968
mainima Laane reis;0.9968
nägema uurima nägema;0.9968
saatetund ansambel hüüts;0.9968
džinspond laul paras;0.9967
kustutama voolujaam suuluu;0.9967
Grete Paia laul;0.9967
ärkama TMW 2015;0.9967
kaks nädal plaat;0.9966
kyll otsustaja keeruline;0.9965
draiv kell kuus;0.9965
plekk laskma kabuhirm;0.9965
släng saun tanne;0.9965
tegemine suureväli energiaväli;0.9965
tahtma mängima tantsiv;0.9964
www ärb punkt;0.9963
prints ansambel mets;0.9962
papihunnik jabama elukvaliteet;0.9961
draiv saade lugu;0.996
rongiratas pessidendiaakas räppima;0.9959
aadress www ärb;0.9958
harilik ärkama hommik;0.9952
muusika kõlama raadio;0.9951
keeruline valima tegelikult;0.9887
uskuma Facebook tegelikult;0.9868
rääkima unistus koostöö;0.986
suurem kontsert andma;0.9858
algus tuur kontsert;0.9692
manustama söötma lihtsalt;0.9635
