EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;identiteedikriisis;Türki;Euroopa-mõjuline;;Türgist;Turkmeeni;eesti
lääneorientatsioon;koostööd;Türgik;ühildada;room;Türgile;Türgist;kujutanud
võimalik;Tsaari-Venemaa;türklasi;gaasirikaste;action;Türgik;türklased;probleemi
Väärtussüsteemid;hullemaks;türklane;peategelased;ego;Türgi;Nobeli;vene
keeleuuendus;Räägime;Türgi;pronkssõduri;hull;Türgis;Turkmeenia;lähtutakse
sekulariseeritud;Kirjastus;Türgis;peakangelase;anded;türgi;Türgis;tasakaalu
islamiääremaa;kultuur;Türgile;identiteediraskused;abstraktselt;türklasi;Kirjanikud;islami
põhimõtteliselt;Väärtussüsteemid;Türgit;identiteedikriisi;habemed;Türgit;Nende;islam
sekularism;Meie;türklased;miljonile;kodu;türklane;kirjanduspreemia;mõtlesin
tagasilööke;kehtivuse;Seppel;kõiksugukomplekse;alter;Türki;proosakirjanikud;70
linnapäritolu;muutuvad;Türgist;meenutada;probleem;türklased;Ameerika;viis
kontrastiderikkast;müstikat;Nobeli;üldsegi;kodunt;Ankaras;maailmas;läänelike
õpetas;;teema;armeenlasest;otsides;Istanbulist;Türgi;võib-olla
kultuurimõjuline;identiteedikriisi;toel;äärmuslasi;arvavad;Istanbulis;Raamatu;kõrgetasemelised
sõjaväelased;karmikäeliste;Turkmeenia;Ülejäänutega;komplekse;Istanbuli;Nendest;esimest
küsimus;Kui;eesti;karmikäeliste;usuline;Istanbul;Niisiis;Nendest
Turkmeenia;keeleuuendus;Turkmeeni;tööplaani;kompleksse;Turkmeeni;Läänes;aja
ülitundlikkus;kultuurimõjuline;kirjanduspreemia;alaviitide;seoses;kirjanduspreemia;Järgmiseks;See
puhvpükste;inimene;Terry;sajandeid;objektiivsete;Armeenia;Meie;sõnum
riigipöörded;viibis;eestlased;mitmekümne;võimalik;eesti;islamimaailm;rahvuslik
naisterätikute;-st;Istanbulis;Pariisiga;näiteks;Nobeli;Euroopas;Nende
sõnastus;keeleuuendusliikumine;Euroopas;paaniliselt;tenderman;proosakirjanikud;riigist;Nendes
atmosfääris;Venemaa;euroopalik;keelde;asi;kirjanikud;kirjanikest;1928
Istanbulis;kruvi;Tomuk;üldse;idend;Turkmeenia;läänemaailmaga;René
ülitundlikkusest;ideoloogia;Tema;tegelikult;kindel;Kirjanikud;araabiamaailm;võimalik
mõtiskletakse;Aga;euroopalikku;sonimütsi;taevas;rääkida;preemia;tervikuna
tänapäeva;põhitendentsidest;lugejale;tänatud;rajamisel;räägib;Euroopasse;Istanbul
võidab;Vastus;-te;kergemini;Need;Euroopa-mõjuline;Euroopa;vajalik
Ühendriikides;kandmise;interneti;otsekohe;missal;Venemaal;inimestena;ongi
sfääris;hiljuti;lugejal;sümboliteks;identsust;autorid;Venemaale;On
keeleuuendusliikumine;Bütsantsi;Euroopasse;vormides;-st;Euroopas;Kuigi;korrastavad
ülitundlikud;rahvuslik;suupruukimise;täpsustada;inimene;europarlamendis;kirjanikuks;varem
käsitleb;hea;Istanbuli;naisterätikute;usub;Venemaale;Armeenia;22
ülitundlikkusega;Nende;põhja;keelasena;annab;kirjanikuks;Nii;hästi
tõstatanud;Tema;eurooplastele;saatus;arv;euroopalikus;Tsaari-Venemaa;korteris
lehekülje;ebademokraatlikul;otsides;üleliia;pakub;Vahemere;Praegu;keelamise-käskimise
idamaade;türgi;Orhan;rahulolemisse;vaatame;kirjanikest;islamivabariik;sõnagi
käsiraamatu;strateegiliselt;Perel;reegleid;toob;lugejale;Euroopa-mõjuline;Niisiis
põhitendentsidest;ülitundlikud;pealkirja;rahvastega;tegevus;lugejal;Kuidas;kasutada
põhiväärtused;korteris;näpuga;eluaastast;punktid;euroopalik;islamimaailmast;paha
õppis;Froidi;Tanel;nähtus;teki;euroopalikku;maailma;Mind
anded;Slavofiilid;euroop;käituma;arvab;räägibki;kirjanikud;leida
kõrgetasemelised;Orhan;euroopalikus;loosungeid;kasutada;euroop;Siin;Järgmiseks
Euroopa-mõjuline;Staatus;tõlkes;täiendada;saamise;Kirjastus;türklane;Venemaal
Vahemere;Selgub;Errze;Istanbuli;probleeme;arvan;Venemaal;teravam
Mayndanud;tegutsevad;kirjanikest;juhtide;antakse;kanda;läänemaid;riigist
euroopalikus;sonimütsi;kirjanikuks;linnapäritolu;tuletatakse;Euroopasse;Nendes;järjest
haaremittema;protsenti;keelt;inimlikku;absurdse;kõnes;tõlkes;paljudele
karmikäeliste;ele;eurooplased;ühisjooni;vaadatakse;ajakirjanik;Istanbulis;tundma
püüavad;vaht;kirjandust;lääneorientatsioon;usukoli;kirjandust;räägibki;hingata
Atatürk;-te;maailmas;näitama;kindlamat;kõnest;lugejale;näiteks
traditsioonis;Akadeemia;otsima;euroopalikku;võidab;peategelased;Läinud;muutuvad
tõepoolest;kirjandust;küpseda;asjadesse;lumest;kirjanik;Türgit;Turkmeeni
läänemaailm;julgeb;lükatakse;Muhameetliku;upsakas;turbani;hästi;võimsuse
võimalusi;saamise;huvitavast;teadlikul;identsus;kirjutas;Saksamaalt;külast
tühiste;Tööeetika;Istanbul;identiteedikriisis;mehed;Atatürk;läänemaailm;Euroopa-mõjuline
islamimaailm;olenevalt;türgi;lähtutakse;korda;Venemaa;Iraagi;islamimaailma
võib-olla;pidur;kirjanduslikud;mereäärses;kindlasti;Tsaari-Venemaa;pealkirja;ajal
Ankaras;Psuleezzois;huvitav;abstraktselt;Mind;diplomaatia;läänemaailma;tegelikult
marurahvusluse;silmas;viimaseks;vaimulaadist;seisma;loengusaalides;riigi;room
mõtisklemine;türklasi;viimasel;kontrastiderikkast;arvan;mikrofoni;lääne;Saksamaal
silinderkübarat;perekonna;keeles;ebademokraatlikul;võimsuse;haridusvanadel;Türgik;märtsikuu
õppivate;lükatakse;Atatürk;usukoolipoistega;arvestab;kirjanduslikud;Mulle;puudub
käsitlemisel;puht;Pariisis;jutuajamised;asuv;rahvastega;šiitlikul;23
mõttes;Euroopa;Pamuk;Inglismaal;satub;esitatud;tegelikult;eta
ääreala;Sepaidžaanis;otsida;oskused;minek;tuttaval;öelda;klassi
jälgimine;islamimaailmast;äärel;arengulembuses;arvuga;kirjastus;Iraagis;jälgida
käsitletud;tähtis;asjadele;sümboliks;fundamentalistid;räägitud;Mohameetlikuma;püüame
õpetused;Armeenia;juttu;olenevalt;meelde;Araabias;Saksamaal;katse
islamimaailma;70;kirjanik;vajatakse;Et;inimestelt;kirjutab;püüavad
poliitilised;türklased;Euroopa;keskmest;tunde;Euroopa;linnast;suurlinnas
linnad;läheneb;atmosfääris;tunnetati;situatsiooni;internetist;kirjandust;juurdunud
formaalne;islamistlikumat;Pamuki;kergesti;nisustel;lõi;lääneorientatsioon;tänapäeval
ääremaa;vaatasime;sõelusime;kultuurimõjuline;istuma;pealkirja;lõpmatuseni;pärsia
külaprobleemid;võrreldes;internetist;jälgida;faktide;rääkinud;Araabia;paljudes
islamivabariik;leevendusviisid;Pamuks;keeleuuendusliikumine;asja;sõnagi;Kõik;vaatame
tundub;katse;oskas;ratsionaalne;võimalusi;maailmas;Muhameetliku;lugeda
upsakas;tõmmanud;probleemi;ärimees;otsuste;raamatu;inimeseks;üheselt
Venemaal;treeningut;tõmmanud;Mohameetlikuma;otsustaja;araablaste;islamiääremaa;vabariigi
kõiksugukomplekse;fundamentalistide;kuupäeval;haridusvanadel;esimene;kirjutanud;võtma;Kõik
provintsilinnades;isiklikke;Pariisiga;liiniga;See;kirjastuse;näiteks;aeg
alaviidid;erinevus;neljal;tüdrukutega;võim;eurooplaste;Pariisiga;europarlamendis
diplomaatia;rahvuslikku;maailm;peatoimetaja;kaks;läänemaailmaga;sultaniriigi;öelda
vaimulaadist;ülbe;mürki;kodanlikust;usun;inimlik;Aasiast;külaprobleemid
ühendab;islami;rahvuskultuuri;strateegilise;dema;karsis;rahvuskultuuri;Läänes
füüsiliselt;kunagise;perioodil;keelamise-käskimise;probleemide;kogumit;rääkida;viiendiku
leebematas;läänemaailma;kultuuridega;täpselt;teema;hääli;õigupoolest;liberalismi
Istanbulist;otsuse;Euro;kolkamaadel;iive;Tahaks;võidab;linn
sõjaväelised;Väga;asjades;lõpmatuseni;otsingutes;ütlevad;probleemi;detsembrikuus
kommetest;lõtkuvateks;pahlakuga;kaheli;keerulisem;islamimaailmast;Ülejäänutega;Terry
riigipöördega;detsembrikuus;probleem;Aasiast;vajalik;rahva;lugejal;mees
1928;kirjanik;probleemidega;reisiks;alanduse;laureaadi;kirjaoskamatud;inimestena
Istanbuli;Nii;tõlkis;küpseda;andis;tutvustuseks;peategelased;Ameerika
Mohameetlikuma;identiteediküsimustes;kultuuri;tulenenud;-te;maailma;Pärast;Saksamaalt
Venemaa;räägibki;Arenev;räägibki;toel;hiljuti;Ühendriikides;ühiskonna
Tsaari-Venemaa;inimese;puhvpükste;lääneliku;ongi;keeles;Paratamatult;inimeseks
sõjaväelise;põhiväärtused;käsitletud;loengusaalides;asub;läänemaailm;araablaste;täiendada
liberalismi;tüüp;otsib;katse;võimule;rahvuslikku;lugu;10
sugupoolele;andis;tüüp;hoitud;kohti;paljugi;turgudele;saamise
tõstetud;kodanlikust;Tendermann;järjest;au;kunagise;Suur;paari
tõenäoliselt;Kuna;inimesel;tegutsevad;informatsiooni;tasandil;põhja;Venemaale
üldse;jumalat;korteris;maailmas;oskused;kõnelused;pronkssõduri;inimesel
üheselt;lugejale;ülbe;arvestab;üldiselt;saadiku;Türgile;riigid
mõistab;1928;Ankaras;vägivaldseks;otsuse;jutuajamised;lugeda;riigipööret
Tänapäeval;mägismaal;Peeter;tõsise;iseenesega;araabiamaailm;kirjanik;suurt
tänatud;tühki;Euroopa-mõjuline;rahalisel;vaatasime;pani;läänelike;üldse
tänapäeval;kandidaat;kirjanikud;jaburusi;hirm;Lugedes;inimesi;linna
Istanbul;lund;püüame;katkendi;kasutamise;Orhan;vaatasime;maja
vaimulaadi;edasiarenduse;asja;tundmused;proovime;sajandeid;kultuuridega;esimene
üksinda;huvitav;traditsioonis;Tsaari-Venemaa;uue;keeleuuendus;jutuajamised;tüdrukut
põhialus;kirjutatud;mõtiskletakse;rääkida;muutub;täna;räägib;islamimaailm
väljaväänatud;informatsiooni;otsingutes;ehmatusest;probleemi;jutus;maailm;toimubki
alapealkirja;maale;võimalik;käitub;nõustamisel;teatmeteoseid;miljonile;tugev
sultaniriigi;öelda;uuel;ajani;toreda;läänlased;islamistid;-te
koostööd;meeste;prantsuse;otsuste;varju;kaugetes;Tänapäeval;liigutavad
euroopalik;Venemaale;tänatud;silmad;seisev;saatus;läänelikud;õppida
käitumise;Läku;teos;kristliku;tunnistama;kiituseks;Nagunii;võtma
juhtmed;võõra;terane;ettevaatlikult;valus;sajandit;euroopalikus;asja
kõnelused;ilmunud;kättesaamisel;ilmselt;seitsmendal;aastasadade;rahva;situatsiooni
Pegasuse;suurt;õhku;hiljuti;ütlema;antakse;tublisti;meiegi
Prantsusmaal;istuma;jõuda;islamivabariik;asetab;teadupärast;pärsia;mikrofoni
araablaste;õppida;luuletaja;ütled;formaalne;riigid;jälle;modernismi
gaas;Need;antakse;viimasel;käsitlemisel;kirjutatud;viimasel;maal
koledused;nägu;vaatasime;käsutada;saamisega;islamimaailma;inimestelt;Saudi
kõnes;aasta;lahkel;moslemitest;annaks;kapach;lääneliku;tüdrukutel
kuupäeval;idamaade;tapeti;korrastavad;tendentse;läänemaailma;riigid;huvitav
fundamentalistide;tasakaalu;raamatu;viiendiku;äärmiselt;pärit;tühki;Tendermann
psühhoteraapilise;absurdielementi;turgudele;raamatu;kandmise;lahutas;Venemaa;aastat
kultuur;kaitset;köites;töötlevad;saatus;aastasadu;ütleb;kaua
arenguteel;Nojah;väärtusega;kirjutab;tegelema;kokkuvõtet;laureaadi;taktika
islamis;Kõik;Venemaal;Türgist;erinevalt;küsimustele;hüüame;Kui
ülikooli;lahendada;kuum;ütlesin;uskuda;aasta;Kui;natukene
interneti;üksik;küsimus;alapealkirja;meeste;eurooplased;tõlkis;tasemel
ignoreerivad;identiteediraskused;käsitlemisel;pikkade;yhtegi;sultaniriigi;näpuga;elanik
identiteediküsimustes;ütled;mõtisklemine;proovime;seegi;asub;riigipöördega;Iga
pronkssõduri;Türgis;hull;sugulastega;kujutab;rahvuslikke;tagantjärele;riigi
ristide;rihmat;tasandil;olegi;kahe;ütles;läänlased;üksinda
Niisiis;suuda;Ehin;reisil;eta;karsist;ääremaa;vähe
õppida;seotud;suu;romaanis;kolm;eestlased;Väga;piiri
läänemaid;suurlinnades;sfääris;tühiste;suund;kultuur;näha;sõna
tsivilisatsiooni;komplekse;võrdleme;otseselt;no;aastal;inimese;Istanbuli
