EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;keelpillimängija;Gerretz;tähendab;;muusikakeskkoolis;jõulukontserdist;jätkama
abonoment;allegro;Mozarti;seitsmeteistkümnekesi;symbol;Soomes;soolokontsertidest;kontsertmeister
Arkanšellogorelli;kammerorkestriga;Mozartile;Saksamaakontsert;moment;Tallinna;kontserdist;vene
pealtvaateossa;koostööd;Mozart;parteipiletit;laste;Tallinnas;keelpillimängija;muusikaharidus
lõviosa;keelpillikvartett;orkestrist;vaatevinklist;anname;Eestis;kontserdilt;ettevõtmine
Kuopios;kammerorkester;Orkester;viiekümneseks;taskus;eesti;orkestrinädalased;imelikud
võimalik;keelpillimängijad;orkestrisse;seitsmeteistkümnega;interpreteerimine;Eestimaal;viiulimängijad;võtan
Tšehhoslovakkia;Kammerorkesterit;orkestrit;tegelenud;programm;muusikakeskkooli;muusikakeskkoolis;See
tõsiseltvõetav;korras;muusikaharidus;reisidest;kindlam;Soomega;kontsertmeister;eesti
Võistlus;Es-duur;orkester;kammerorkestrist;sidemed;Soome;viiuldajad;bussijuht
väsisin;keelpillimängijate;orkestriga;teenida;probleem;solistikarjäär;keelpillimängijad;viis
kujunemisteist;areneb;orkestri;statsionaarselt;tähendab;Mozarti;kontsert;ühiskondlik-poliitilisest
keelpillimängijad;sõbrad;muusikutele;Tseedursonaati;realist;Mozart;kontserdi;probleemi
põhimõtteliselt;Kuopios;muusiku;tänases;anna;Mozartile;muusikakeskkooli;kolme
researchi;tuleorkester;Orkestri;kammerorkestrid;tore;lätlastele;kontserti;pealegi
Õpetan;orkestrit;orkestris;viiuliklassis;võimalik;orkestrist;solistikarjäär;nimetavadki
Šveitsis;helistanud;muusikuid;pealtvaateossa;näiteks;muusikaharidus;kontserdit;õpilastega
F-duur;enamuses;orkestrid;ebameeldivam;asi;Lätis;keelpillimängijate;võib-olla
küsimus;realist;kontserdist;kammerorkestriga;usu;õppejõududeks;muusikutel;missa
divertismendist;orkestris;muusikakeskkoolis;välisriigis;kontakte;viiuldajad;muusikuid;esinevad
Saksamaakontsert;suudab;muusikutel;vabariigil;hetked;solisti;kontserte;andante
kõrgharidust;keelpillimängijatele;muusik;divertismendist;versiin;orkestrinädalased;juubelisaated;võimalik
nägemine;Tseedursonaati;muusikud;meeldiv;segab;solist;mängib;hästi
palatersust;Kui;orkestrinädalased;soolokontsertidest;interpreet;viiulimängijad;muusikaharidus;teada
keelpillimängijate;kammerkooriga;kammermuusikat;aktiivsemaid;-st;orkestrisse;keelpillimängijatele;paljudel
reteisterigenke;inimene;kontserdid;organiseerima;inimene;orkestriga;pillimängijatel;jätkuks
Tallinnas;-st;muusikakeskkooli;mängisid;oodatakse;kammerorkestrist;muusikud;Paul
Karlsruhe;interpreedi;kontserdilt;dirigendipuldi;heast;muusik;aastast;145
keelpillikvartett;145;kontsertmeister;kujunemise;areneb;orkestrit;kontserdid;saatemuusika
töötismenti;Aga;kontserdit;katsumusi;subsideerimist;õpilastega;muusik;20
Tartu;suudaks;kontsert;ebaõiglane;näidata;orkestris;Jüri;varem
kõrgelt;meeldiv;kammerorkestrist;saates;organism;Kammerorkesterit;klaverikontserdist;ongi
dirigenditööd;kammerorkestrile;muusikat;jalgadel;Seal;klassiruumi;muusikutele;On
Randalu;abi;saatemuusika;üldse;teki;Moskvas;Mozarti;lihtsalt
seitsmeteistkümnekesi;muusikakeskkooli;organiseerima;kontserdilt;taseme;viiuliklassis;heliloojad;Nende
pedagoogitööd;mõtlemise;kontserdi;aktiivselt;esines;muusikutel;Kuidas;Moskva
Muidugi;osad;organiseeritakse;kontserdist;kolme;õppejõudu;Esinemiste;lähebki
keelpillidele;istuma;konservatooriumis;perekonnale;ütleme;Kammerorkestri;mänginud;vabariigil
võimalusi;;Karzzove;subsideerimist;meel;Moskva;Kõige;sõnaga
tähtpäeva;Esinemiste;kontserti;erialast;interpreedid;Kalina;mängisin;ajal
Võib-olla;pillimängijatel;konservatooriumi;eelõhtul;trio;muusikutele;aastatega;pidevalt
võib-olla;keelpillidele;kammerorkester;kontsepteerida;issand;orkestrid;viiekümneseks;organism
soometööga;kukkunud;kontserte;tegelikult;mehed;viiulit;Muuseas;möödunud
muusikaharidus;aktiivne;kursused;mängisin;korda;klaverikontserdist;mängijatest;sõidame
interpreteerimine;regulaarne;Muusika;kammerkooriga;kooslus;orkestri;Kuigi;lood
Mozart;Kas;kursuseid;suvekursustel;kindlasti;õpilastest;keelpillidele;millegipärast
nõukogude;välistatud;muusika;klassikalise;abonoment;Venemaa;juhatusel;räägime
mõttes;pedagoog;Kammerorkesterit;terveid;nimetada;kammerorkestriga;Kõlab;Tšehhoslovakkia
Muusika;Johann;solist;üürimine;oni;muusiku;Muusika;26
muusika;uusi;jõulukontserdist;pelgalt;aetakse;kursuseid;maailmatasemel;Koormus
õppejõududeks;juubeli;solisti;täita;arvan;Õpetan;muusikat;tunnus
põhjustel;Minu;soolokontsertidest;väikses;interpreetide;Gerretz;mängisid;muusika
näiteid;Eile;aastatega;viimase;sil;kammerorkestrid;kammerkooriga;võtamegi
Es-duur;ainuke;heliloojad;resultaadid;reaalsed;kammerorkestrit;orkestrid;Saksamaal
mõõdupuu;viimati;klassiruumi;kammerorkestri;võimalikult;kontsertmeister;muusiku;mõtlen
maailmatähti;armastusest;aastast;lõpuse;selge;Orkester;Tõnu;näiteks
tundub;ela;aprillist;tegutsev;arvate;orkester;saatemuusika;aeg
võimalused;Venemaa;klassikalist;nägemine;Et;kõrgharidust;kammermuusikat;leida
koorilaulmine;Nonii;orgistel;solistikarjäär;otsin;õpihimuline;Sellepärast;detsembrist
interpreetide;tähtpäeva;kammerorkestriga;interpreedi;arvates;muusikud;orkestrist;Niisuguse
tähendab;õppida;tuleorkester;šveitsi;lage;kammerorkestrile;aastal;vahetama
Tseedursonaati;perekonnale;aastaid;pisikust;meeldiv;kammerorkestri;Lõpetame;Mägi
keskeltläbi;16;koteeritav;arvestada;istuma;Johann;Tseedursonaati;kirjadega
rääkisime;Tallinna;kolmandat;soolokontserte;asja;Orkestri;näiteks;näidata
möödudes;aktuaalne;Jüri;igakuist;võimalusi;Eduard;orkestrisse;tänapäeval
õpilastega;Kõik;klassikalise;keskeltläbi;asutus;õpilased;detsembrist;vabariigis
Christian;inimese;kammerorkestrit;ometigi;ütlen;üliõpilased;tänavu;sünni
keelpillimängijatele;ometigi;kultuuriministeerium;välistatud;lastele;kammerorkester;Koormus;Hispaaniast
õpilased;interpreteerimine;aastal;vaatasin;esimene;Karzzove;keelpillikvartett;võta
Venemaa;hea;kolmanda;öeldes;orgistel;Kuopios;aastat;mängisin
rühmastakse;muusika;solistina;tütarlaps;See;kursused;mängijat;reklaami
moraalsed;kasvab;aastaks;seeni;elan;klaverit;koorilaulmine;Möödunud
Inglismaa;Seal;soolokontserte;klaverikontserdist;võimalust;muusikuid;viimase;Tartus
tegutseb;töö;kammerorkestrile;naeruväärselt;kaks;haridus;kammerorkestriga;aastatega
rassiõhtu;anda;koosseisud;juurtega;usun;heliloojad;mängitud;vähemaks
palkvel;Nende;aastad;keratsi;tekivad;õpingutest;esinevad;tõmmati
üldse;esinemised;kammerorkestri;eluaegne;isiklikult;lõpetajat;aastaid;raha
õpingu;õigel;aasta;salvestatud;unustanud;Saksamaakontsert;seitsmeteistkümnega;leiab
tänapäeval;Tšehhoslovakkia;õpilastest;liikmed;kutsutakse;dirigenditööd;käisin;õppida
linnas;protsenti;kunstiliseks;kammerorkestrit;toetab;klassikalist;tipptasemega;öelda
koostööd;Jaan;aastat;eluaeg;noor;tänini;Kõik;koht
öeldes;tööl;juubelisaated;turismimatkad;asjad;erialast;viiuliklassis;Sellepärast
Adaadiot;väike;tänavu;maailmamalli;tendents;klassikalise;Nende;dirigent
jõulukontserdist;Nii;perekonnale;tehtatest;pakkus;suvekursustest;Finaalist;paari
Mozarti;taseme;orelit;täitsa;ongi;pedagoogitöö;Tseedul;võtaks
ülesannet;kultuuriministeerium;Tartus;mängima;kuu;sobilik;Üks;üldse
Prantsusmaal;vabalt;klaverikontserdist;tuleorkester;unisust;pedagoogitööd;loomulikult;suudab
Seal;võrreldes;43;viimased;pakutakse;suvekursustel;lähebki;võtate
mänginud;võimalik;hooajal;konkursil;koormus;solistina;kammerorkestrid;juubeli
võtamegi;26;õppejõududeks;rääkisime;tea;koore;seitsmeteistkümnekesi;London
esinevad;Seda;suvekursustest;Tegelikult;veedate;Austrias;isiklikult;leidma
andiski;kammerorkestrit;pedagoogiks;keelpillikvartett;üldiselt;kapellmeister;parimaid;heast
õpingutest;D;minutit;lõviosa;mängiks;lohakuse;Tegelikult;orkestri
Jyvaskyla;lootuse;unustad;vanaduse;lood;pakkuv;paremini;suudaks
tähtsamal;Ega;dirigent;sõitumis;publikut;dirigenti;esinemised;viimase
sõitumis;Nagu;rühmastakse;raskusi;ühtegi;saatemuusika;Viis;jätkata
õppima;oht;interpreteerimine;karsruue;uue;õpingu;aastaks;Ameerikasse
õppida;43;Kaljuste;sügavuti;toetust;kohad;mängiks;kaua
tööl;makstakse;solistikarjäär;rühmastakse;lastena;kooriga;hästi;mängida
allegro;juhatab;esinemised;parajasti;asjale;Jaber;liikmed;aastaks
koteeritav;toetaja;kuulata;Inglismaal;oht;Jaan;tegelikult;oni
mure;loomine;pedagoogitööd;ilmselt;üürimine;juhatamine;lõpetas;esimene
Lõpetame;sõber;Karlsruhe;meelega;probleemi;koorilaulmine;Kuulame;vaja
õppinud;Mõnikord;õpilastega;kammerorkestrile;teose;kutselist;mängivad;tüdruk
kammerorkester;salvestatud;loomingutegevuses;siiamaani;kolmel;õppida;tüdruk;detsembri
võimalikult;hoidmine;rõõmust;neiul;nisuse;kontserti;Tseedil;luua
prestiiži;eluajal;igakuist;täpselt;toimub;karsruue;viimasel;Vastupidi
Ausalt;lahkunud;pedagoog;sümpaatsed;nii-öelda;pedagoogiks;ütles;teemadel
ausalt;orkestrist;Saksamaakontsert;tagantjärgi;teele;õppinud;Täna;tahaks
