keyphrase;score
rääkima Tartu;0.8484
tegelikult vanastanatoomikumine;0.8449
tantsukoht tudeng;0.8421
teema kehakeel;0.8316
kultuurielu saade;0.8313
toimumiskoht sadamateater;0.8265
Tallinn Fashion;0.8265
Kristiina Paju;0.8259
Kunstikool tegelikult;0.8244
Week näiteks;0.8244
Krojektsioon transKressinkorporiality;0.8241
klubi Katrin;0.8231
Vaheja stuudio;0.821
lõpetama jääma;0.8207
Emmbeedee moeetendus;0.8198
toimuma kuueteistkümnes;0.8196
tänane tänavune;0.819
Väikne tümpus;0.8186
ajalooline mootortantnu;0.8185
suur saal;0.8183
korraldus Antonius;0.8181
Mult multietendus;0.8168
Humana tüüp;0.8165
näiteks Magnus;0.8162
poepood Strutiik;0.8161
meditsiin anatoomikum;0.8156
vaataja kõrvarõngas;0.8155
suu Lynnikuma;0.8152
renoveerima iga-aastane;0.8149
naisefiguur kaunis;0.8148
kindlasti meestemoos;0.8147
jumal nõus;0.8144
Berliin Genialist;0.8143
sessioon teadma;0.8143
autoripositsioon tekst;0.8143
Pärn näitlejanna;0.8137
Bonnad lähenemine;0.8127
tahtma külaline;0.8127
ruum videoasi;0.8125
muusika Väikne;0.8124
Karoliina koni;0.8115
kvaliteetsem tulevik;0.8113
sadamateater black;0.8112
moekollektsioon näitamine;0.8106
üleskutse pööratama;0.8104
Rolls hästi-hästi;0.8103
heatahtlikult loominguliselt;0.8103
akrobaat iluvõimlemine;0.8101
loomemajanduskeskus ebastabiilne;0.8097
valikuprintsiip lavastusprotsess;0.8095
üldiselt klassikaline;0.8093
karjäär Kristian;0.8092
mentaliteet prügikott;0.8089
kursus vabatahtlik;0.8088
Eesti publik;0.8086
leedukas näide;0.8085
15 aasta;0.8082
minifestivali formaat;0.8078
Lõuna-Eesti püsivam;0.8078
püüdma püüdma;0.8075
rütm ühesugune;0.8074
võib-olla huvitavam;0.807
baar ühest-kaks;0.807
milleenium juhatus;0.8068
modell leidmine;0.8068
järjest kasvama;0.8061
veri aeg;0.8058
seisnema Bonnad;0.8056
mängima prantsuse;0.8052
inimene käima;0.8048
Tihvini riie;0.8046
tasu tasustamata;0.8045
kleit naistemool;0.8044
no küllaltki;0.8043
eraldi grupp;0.8043
raudteejaam raskem;0.8041
vahetus üliõpilane;0.8039
kommentaar kommentaar;0.8038
kolmas ring;0.8035
2007 võib-olla;0.8034
kasutus Asterlif;0.8033
olemus õng;0.8032
konkurss osalema;0.8027
jaa jaa;0.8021
õppeprotsess korraldusmeeskond;0.8018
vastama enam-vähem;0.8009
Elsa välisdisainer;0.8008
Casting toimuma;0.8006
andma Hasso;0.8006
Haabitus Baltija;0.8005
ostma sekrennistkümnentsev;0.8004
koolibussivõimalus väga-väga;0.8001
üleni riietatud;0.8001
lihtsalt õhtune;0.8
looma skulptuur;0.7998
nõuandja toetaja;0.7998
regioon ettepanek;0.7998
pinge tekkima;0.7996
natukene kahe-kolm;0.7994
poliis seenemaa;0.7992
nägema firma;0.7992
kiibiors piritama;0.7992
koht loogiline;0.7991
deklaratsioon mõttetu;0.7991
butiik disainipood;0.7987
kevad startima;0.7978
üritus õnn;0.7974
kirjavahetus info;0.7974
moesaade Volo;0.7963
performance osa;0.7962
foto hea;0.7961
müürilill täik;0.7961
talent endine;0.7959
lippama Kristina;0.7954
töö esmakordne;0.7954
jalg jalg;0.7951
Erki sild;0.7945
kodusem keskkond;0.7943
joon hoidma;0.7942
Saksamaa kollektsioon;0.794
naljakas lugu;0.7933
paistma silm;0.7931
käsi tubli;0.7931
transiitrong sõitma;0.7927
elav second;0.7925
meestemoos London;0.7923
erialane oskus;0.7923
vaatepunkt perspektiiv;0.7919
igapäevane kandmine;0.7919
Nelly Poola;0.7909
rahvusvaheline tuntus;0.7906
massiivne paberimajandus;0.7902
tänavapilt paistma;0.79
süsteem null;0.79
start hea;0.7899
Katrin Pärn;0.7894
Faimons tants;0.7894
promotsioon erinev;0.7894
butiin butiik;0.7893
Eesti plaadifirma;0.7892
raskem publik;0.7887
vesi mööblitükk;0.7884
planeerimine materjal;0.7881
väike riik;0.7881
jutt idee;0.7873
fm Suet;0.7871
performans tants;0.787
Poola Venemaa;0.7869
Essents minevik;0.7866
stilistika moefotomogo;0.7852
box tunduma;0.7844
soov soov;0.7842
tuletõrje alarm;0.7835
peen Shifoon;0.7832
robotama rekords;0.7825
lihtne internetipõhine;0.7825
maja vana;0.7822
jahipidamine põhimõtteliselt;0.7817
disain Poola;0.7804
eelarveline piir;0.7793
Paju peli;0.7792
internet modell;0.7789
lisa lisa;0.7788
tervist tervis;0.7785
Elephants Hanž;0.7784
hämmas häpe;0.778
Kristian Steinberg;0.7779
kriis Hendrik;0.7775
protsess moetandus;0.7773
jätk Berk;0.7754
grupp laps;0.7749
Volo diembrimix;0.774
info digitaalne;0.7735
selge LPT;0.7732
suhe Humana;0.7728
diembrimix Sally;0.7725
hetk lava;0.7709
pop punkt;0.7705
aksessuaar disainer;0.7705
praktiline ese;0.7704
süvenema asi;0.7703
mood suund;0.7696
sein Essents;0.7696
žest solga;0.7693
laptop ümbris;0.7676
paras annus;0.767
idee panema;0.7646
lill boss;0.7616
Mare Rolls;0.7595
rong transiitrong;0.7588
aitama no;0.7587
Hasso mai;0.757
do disain;0.7551
moeshow side;0.7532
Fashion Week;0.7487
moor Mare;0.7472
lee do;0.7456
minimalism disain;0.742
black box;0.7365
second hand;0.7087
