keyphrase;score
;1.0
room;0.8457
action;0.8431
ego;0.8326
hull;0.8306
anded;0.8304
kompleks;0.8243
abstraktselt;0.8223
andma;0.8185
kodu;0.8167
alter;0.8161
punkt;0.8138
probleem;0.8135
seoses;0.8096
tore;0.8092
tenderman;0.8078
asi;0.8073
habe;0.8047
staatus;0.8034
-st;0.8032
absurdielement;0.803
inimene;0.803
arv;0.8027
kogum;0.8012
programmiline;0.8
upsakas;0.7991
omama;0.799
kindlasti;0.7987
seisma;0.7982
miss;0.798
asuv;0.798
uus;0.7966
võim;0.7962
kaks;0.796
vats;0.7955
iive;0.7954
tendentne;0.7948
au;0.7938
hirm;0.7931
kasutamine;0.7928
modernism;0.7924
formaalne;0.7919
kompleksne;0.7917
hullem;0.7916
eta;0.7914
sugupool;0.7913
no;0.7911
hullult;0.7906
tank;0.7904
ülbe;0.7904
ele;0.789
hulk;0.7889
fundamentalist;0.7885
demonstreerima;0.7879
treening;0.7879
preemia;0.7873
eesti;0.7864
konflikt;0.786
surum;0.7857
fess;0.7854
arengutee;0.7853
vene;0.7851
oskus;0.7849
rand;0.7834
nähtavasti;0.7832
vang;0.7825
uhke;0.7823
sattuma;0.7815
solvang;0.7814
teos;0.7809
kaua;0.7804
korter;0.7803
osa;0.7799
hea;0.7791
ringreis;0.779
sotsiooniline;0.7788
skulptuur;0.7787
neli;0.7783
kolmas;0.7779
klooster;0.7778
nojah;0.7773
täit;0.7768
kandidaat;0.7765
1928;0.7764
jakk;0.7757
mayndanud;0.7755
nautima;0.7751
kartus;0.775
Ehin;0.7748
tugev;0.7745
seotud;0.7743
vaimulaad;0.774
raske;0.7739
sufi;0.7737
ideoloogia;0.7737
pandud;0.7736
jutt;0.7732
partei;0.7731
luuletaja;0.7731
demokraatlikult;0.773
üha;0.773
punane;0.7719
diplomaatia;0.7719
ärimees;0.7717
ebademokraatlik;0.7716
ilmunud;0.7716
romaan;0.7714
poiss;0.7713
Vetles;0.7712
natuke;0.7711
naba;0.7704
armastama;0.7701
linn;0.7691
paga;0.7691
puht;0.7689
lai;0.7687
yheg;0.7686
rida;0.7686
sultaniriik;0.7682
euroop;0.768
York;0.768
renessanss;0.7678
nagunii;0.7677
tohutu;0.7675
Froid;0.7672
kunagine;0.7672
sallima;0.7672
lubama;0.7671
psühhoteraapiline;0.767
ruum;0.7666
külg;0.7665
Pariis;0.766
kandma;0.7657
hingama;0.7656
marurahvuslus;0.7655
hoiak;0.7653
bojaar;0.7652
europarlament;0.7648
mikrofon;0.7646
TEA;0.7644
pilk;0.7639
Akadeemia;0.7635
Pegasus;0.7634
nõu;0.7632
natukene;0.7629
islam;0.7628
Atatürk;0.7622
22;0.762
kollektiivne;0.7617
Tendermann;0.7617
haavama;0.7614
gaas;0.7613
sulam;0.7612
algus;0.7609
tammuk;0.7606
Nobel;0.7605
nafta;0.7601
revolutsioon;0.7593
lass;0.758
Aasia;0.758
80;0.7573
Terry;0.7572
mereäärne;0.757
Sepaidžaan;0.7567
türklane;0.7561
Saudi;0.7559
aastasada;0.7558
Andres;0.7558
loosung;0.7554
Orhan;0.7549
Slavofiilid;0.7538
Suur;0.7537
Araabia;0.7537
Läku;0.7537
turg;0.753
Iraak;0.7528
Bütsants;0.7522
sõjaväeline;0.7519
sarnane;0.7516
Armeenia;0.7516
Jungija;0.7516
paha;0.7515
New;0.7513
Morrison;0.7507
Ameerika;0.7507
Liis;0.7487
maja;0.7484
Errze;0.7482
haridusvana;0.7481
Renee;0.7475
René;0.7454
polk;0.7451
Pere;0.7444
Salvador;0.744
Rootsi;0.7426
Vetemaa;0.7416
Tsaari-Venemaa;0.7398
mõõdupuu;0.7351
Pamuk;0.7343
Pinot;0.7298
