keyphrase;score
;1.0
check;0.8666
the;0.8583
artist;0.8384
pioneer;0.8381
network;0.8379
noorem;0.8373
andmed;0.8336
hull;0.8306
after;0.8303
they;0.8272
sound;0.8265
roll;0.8261
spirit;0.8199
isem;0.8197
andma;0.8185
printima;0.8184
kodu;0.8167
torm;0.8165
alter;0.8161
him;0.8161
manager;0.8143
automaat;0.8143
kell;0.812
eurosonic;0.812
A;0.8105
homme;0.8102
lava;0.8098
geneloom;0.8093
instrument;0.8092
tore;0.8092
intekat;0.8074
asi;0.8073
Ewert;0.8065
caps;0.8046
nurk;0.8044
video;0.8043
staatus;0.8034
inimene;0.803
arv;0.8027
postr;0.8023
taas;0.8022
logo;0.8017
andekas;0.8017
inspiratsioon;0.8003
illus;0.7999
eile;0.799
puru;0.7985
äge;0.7968
uus;0.7966
toimima;0.7962
olemus;0.796
kaks;0.796
mutant;0.7947
parim;0.7946
otsustama;0.7932
altar;0.7931
soe;0.7929
online;0.7919
magnets;0.7919
intensiivne;0.7914
no;0.7911
hel;0.7909
pill;0.7889
black;0.7883
tung;0.7881
preemia;0.7873
halvem;0.7866
toit;0.7858
saade;0.7858
plaadileping;0.7857
discol;0.7854
Cash;0.7851
osaliselt;0.785
normaalne;0.7848
homne;0.7848
ess;0.7847
hetk;0.7842
surve;0.7841
vahetult;0.784
suurim;0.7838
kaamera;0.7836
and;0.7835
liige;0.7835
seis;0.7833
turne;0.7833
märk;0.7832
vara;0.7823
taim;0.7821
Himme;0.7816
sattuma;0.7815
jagav;0.7812
iirine;0.7797
kinni;0.7792
huvitav;0.7788
ehitama;0.7786
terrass;0.7785
euro;0.7784
kolmas;0.7779
mags;0.7778
sigr;0.7765
hoop;0.7757
maa;0.7756
integreerima;0.7755
riie;0.7754
külm;0.7748
äkki;0.7743
legendaarne;0.7738
regioon;0.7736
jutt;0.7732
vä;0.7727
natuke;0.7711
tatti;0.7711
rekord;0.7709
vanalinn;0.7708
Two;0.7706
round;0.7701
ilu;0.7701
ilusti;0.77
festival;0.7694
vabaaiake;0.7693
lai;0.7687
yheg;0.7686
kirik;0.7683
Baker;0.7682
industria;0.7681
muusika;0.7676
Sergei;0.7675
Eurosonic;0.7675
tohutu;0.7675
lennujaam;0.7674
Egg;0.7669
ruum;0.7666
jajaja;0.7661
Frederick;0.766
kaotamine;0.7659
Dragons-i;0.7655
Slag;0.7651
mikrofon;0.7646
grupp;0.7638
rõõm;0.7634
hindama;0.7634
300;0.7632
kook;0.7631
London;0.7629
metal;0.7624
tänane;0.7618
live;0.7614
aastane;0.761
algus;0.7609
Klange;0.7608
Taev;0.7607
Nobel;0.7605
cabrio;0.7603
Saar;0.7592
rahar;0.7587
Taiwan;0.7579
Slim;0.7576
Schmidt;0.7546
varustus;0.754
Ain;0.7537
Ramoonzil;0.7531
klubi;0.753
turtsus;0.7529
söögiraha;0.7523
paha;0.7515
Jaan;0.7511
rock;0.7508
Ameerika;0.7507
12;0.7498
norra;0.7493
Bergen;0.7493
maja;0.7484
Erik;0.7476
Angeles;0.7463
Lill;0.7462
BBC;0.7454
Groningen;0.7434
Lääne-Euroopa;0.7434
The;0.7429
Rootsi;0.7426
Krarh;0.7406
Ženni;0.7401
2018;0.7392
Madalmaa;0.7392
kimama;0.7383
Tommy;0.7381
Slach;0.7379
singel;0.7373
Nirvana;0.7367
R2;0.7362
Merivoo-Parro;0.7349
Severnaja;0.7344
Disco;0.734
Los;0.734
Meister;0.7335
Dragons;0.7302
Hiina;0.7148
Coca-Cola;0.7127
Rajasaar;0.7113
