EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;sport;nimed;tähendab;;muusikakohti;Helin-Mari;kirjutatud
Tallinnas;Davise;Helin-Mari;läkski;number;apelsinimuusika;lauljaid;seotud
käeharjutus;hea;muusikamaailmas;teistpidi;suitsed;päike;Täna;Soome-Eesti
igapäevasiiski;;teooriast;versioon;head;Mozart;apelsinimuusika;maa
võimalus;eriala;õliteks;võib-olla;moment;taevas;Siiski;inimeste
õppima;harmooniline;helin;klaveri;standardsed;õhtuid;eesnimed;meeldib
presenteeriti;liid;pikemad;etet;headele;unistuste;õhtuid;jäänud
õpingutes;täna;heliloojana;kindlasti;andnud;eesnimed;Millised;võimalust
nii-öelda;48;;no;hell;minagi;Soome-Eesti;võib-olla
lõpetasin;mõnimisi;Raadio;eestlase;seen;päevas;Pärt;mõelda
kisakõri;pillimänguga;Arder;uue;salt;mäletan;Nuut;kiriku
preeritud;kopeerida;tehnilised;üheksast;kell;lugusid;tromboonimängija;töötegemisele
