EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;aastate;Katariina;tähendab;;Santana;Haapsalust;jätkama
Tallinnas;Olivia;Tallinn;tragöödiat;head;Carlos;Katariina;võib-olla
analüüsivad;mehe;arvutis;joonistasin;andmas;presidendi;Nüüd;kujundamine
Lõpetad;eriala;Santana;Soomes;vahevariant;kuskile;valimistepäeva;lihtsalt
nii-öelda;Cohesion;tavaliselt;sündinud-kasvanud;seep;ootan;Liivega;kuskilt
jaburalt;Tallinna;mööbliauto;kunstikoolis;vale;valimistepäeva;millegipärast;tõusuperioodi
õigemini;perekonnale;muusika;kodutunne;kodu;Tallinnale;Ahaa;mõtlesin
esineb;;muutuseid;Cover'id;vastavalt;õhtul;lahkumisavalduse;presidendi
koduuste;pingutama;Margit;seoses;interpreteerid;samm;ajakirjandusele;andsid
kujundamisest;disain;Tegelikult;lennukimäng;objekte;suudad;situatsioonis;ongi
suursündmust;telekarusselli;kilomeetrit;lõpuks;probleem;võib-olla;paraadi;vajalik
püüame;tänav;Carlos;juhataja;parteist;tänapäeval;Viru;esimest
nädalast;majandusliku;järjekorrad;kuulanud;seoses;kõvahäälselt;kolm-nelikümmend;viie-kuueaastase
