EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;koostööd;tervishoiupaberit;tähendab;;eestlastele;raadiouudiste;üht-teist
järeldused;Savisaar;Välis-Eesti;kaheksa;;poliitikud;Eestile;võib-olla
reeturlikus;MDMA;Litvinenko;maailmale;summat;kandidaadiks;abilinnapeakandidaadid;president
võib-olla;Reformierakonna;Tabur;Rumeenias;mana;volikogu;Viimased;ongi
USA-s;Telefoni;Tallinna;tingimata;head;kohtumisel;Intervjuud;38
sünnipäeva;Põllumajandusministeeriumis;Hellar;helistas;test;televäitlus;Umbusaldamise;kaubale
Konstantin;Tallinna;artiklid;Kerry-ist;subjekte;Raadio;Reformierakonna;eelnõu
Mäletate;Gräzini;registreeritud;sotsiaalminister;Ent;Hääletamise;Eentalu;probleemi
koostööd;meeste;insener;Reutersi;istung;Litvinenko;Sotsiaalministri;Bush
mure;sealtkandist;üldeuroopa;kindlasti;andnud;linnaelanikud;Helilõik;lihtsalt
paarkümmend;;Ida-Euroopas;müügiks;vastavalt;saadiku;riigieelarvest;organisatsiooni
tähelepanu;üleriigiline;-te;kodu-;pinged;Irina;Keskkriminaalpolitsei;tähistati
Põllumajandusministeeriumi;impordikeeld;Gorbatšov;Ühendriikide;probleem;pressikonverentse;Pärnu;eesti
inimõiguste;palavikuga;eksportija;asuvad;prioriteete;Rumeenias;Vaba;linnavalitsus
jätkame;aastastena;vabamaks;uueks;tooted;toimetaja;Väga;inimeste
