keyphrase;score
tegelane tänane;0.6391
kunstnik monoloog;0.5372
Marco Laimre;0.5139
küsimus kommentaar;0.5
kuulamine puudutama;0.5
ettekanne pikem;0.4893
vaatlema samm;0.4614
kuulama Facio;0.4549
klassikaraadio kuulmine;0.4546
intervjuu võrdlemisi;0.4525
galerii näiteks;0.4461
arvama perfoomama;0.4359
päev avatud;0.4327
populaarne rääkima;0.4325
intervjuu Aerandeeruna;0.4253
esmakordne tsensuur;0.4242
ootama vana;0.4142
ettekääne George;0.4139
artist tooma;0.4138
teos objekt;0.4132
põrmugi üllatama;0.4126
keskenduma Marko;0.4098
mõnevõrra sammuma;0.4078
Veneetsia biennaal;0.4044
juhataja Siim;0.403
esimene kord;0.4027
vaatama telesaade;0.4018
näitamine teadma;0.399
kunstiakadeemia professor;0.3979
perfoomama puhkus;0.3977
vabatahtlik kunstimaailm;0.3961
pinnapealne mood;0.3955
tund reageerima;0.3943
kontekst juhuslikult;0.394
siseasi tegemine;0.3929
üllatama rektor;0.3846
rektor Signe;0.3833
näitus halb;0.3774
objekt lihtsalt;0.3742
mopp teostus;0.3732
ajalugu seoses;0.3714
heie Treier;0.3704
ausalt ütlema;0.3669
hulluma jumal;0.3663
biennaal aasta;0.3636
nali autoril;0.3633
eriline probleem;0.3614
Poll vaatama;0.3602
eksima akvarell;0.3601
näitus hobune;0.3589
Aapil Distreier;0.3585
linnagalerii terve;0.3574
toimuma neljapäev;0.3527
puudutama personal;0.352
tervist kallis;0.3517
sügav analüüs;0.3509
Ekspress Harry;0.3506
aasta hiljem;0.3489
diskursus oluline;0.3477
uudisnupp 15;0.3471
hea küsimus;0.3469
inimene video;0.3468
personal identiteet;0.3458
küsimus lootma;0.3456
kohus kaebama;0.3402
mäletama tähenduslik;0.3394
Mait originaal;0.3388
keel väänatud;0.3381
kunstnik Kadi;0.3378
tsenseerima poliitiline;0.3369
võib-olla õnnetus;0.333
saateformaat kandma;0.333
kohutavalt närv;0.3304
kaks koht;0.327
operatsioon viima;0.3248
neurootiline hetk;0.3247
film küsimus;0.3229
pilt tekst;0.3218
teatavasti pikk;0.3207
tool ainukene;0.3202
esitamine status;0.3197
versioon mismoodi;0.3173
Päevaleht pealkiri;0.317
edukalt neli;0.3169
toimetaja praktika;0.3144
paluma jääma;0.3141
moderaator unustama;0.3138
suhe kergem;0.3135
sõnavabadus situatsioon;0.3132
valesti aeg;0.3127
lõpp maast;0.308
Elken eeteer;0.3075
Andres Tali;0.3055
üldse asi;0.3038
tugev tegija;0.3033
inimene käsi;0.3029
kuri lill;0.2986
Jagodin Aleksander;0.2963
aru mäng;0.2958
suurem ühiskond;0.2942
onu maha;0.2938
kolm tegelane;0.2929
Liivrand saatma;0.292
eriliselt võrdsem;0.287
väsimatult pidevalt;0.2857
kalendrikuju Andres;0.2822
Nestor nõusolek;0.2813
perekond nimetama;0.2803
meediaväli analoogiline;0.2795
tavaline kiri;0.2775
Eha Urbsalu;0.2758
valima alustama;0.2749
abstraktne keelemäng;0.2745
probleem üliõpilane;0.2741
ajuti stimuleerima;0.2737
käima karjuma;0.2731
Tüper kvaliteetne;0.2708
vaba radikaal;0.2698
idee pank;0.268
solvang tähendama;0.2679
teleUrm Ott;0.2674
selgitama suhe;0.2653
positsioon vabatahtlik;0.2646
pass ütlema;0.2643
rida selgelt;0.264
kaks nädal;0.2625
poolgo Bourne;0.2596
ainukene võimalus;0.259
surm tapma;0.2578
Karen Jagodin;0.2572
virabatus Overand;0.2551
kvalifitseerima põhimõtteliselt;0.2529
Leonhard Lapin;0.2511
üldse võim;0.2473
president Jaan;0.2473
sügav depressioon;0.2451
näiteks nimi;0.2448
45 valitsus;0.2444
aasta 2001;0.2435
lipp kasutama;0.2434
sugu loomulikult;0.2402
sort varjamine;0.2358
lisa number;0.2354
informaatika hea;0.2347
selgelt läbikukkumine;0.2334
sõda tsenseerimine;0.2333
tegelikult erinev;0.231
soodne suund;0.2306
kaup tähtis;0.2254
vasak tegelikult;0.2241
komaviga lõikama;0.2239
robot kaver;0.2237
Overand niru;0.2222
Ühendriik saatkond;0.2208
tahtma töö;0.2198
pilt Bay;0.2115
kali Estland;0.2111
riik väike;0.2085
parandama korrigeerimine;0.2072
partikser lipp;0.2071
marksism teadma;0.2063
Kivi pöörlemine;0.2017
parkima vaja;0.2013
Mayweather komas;0.1983
laiali SMS;0.1968
libisema turismindus;0.1957
perfomance g3;0.1952
edukas enamus;0.1948
15 aastane;0.1922
vene keel;0.1915
euroloos saade;0.1858
22007 suurem;0.183
lahkuma out;0.1796
24 tund;0.1773
promo promo;0.1711
tugev surve;0.1707
põrand pesemine;0.1651
rida piksel;0.1647
automaatselt kiiresti;0.1646
George Bush;0.1642
status quo;0.152
installatsioon väljatöötamine;0.1484
genereerima otsima;0.1385
trükkimine keelama;0.1372
Jagodin hea;0.1365
komas TV3;0.1306
taktika strateegia;0.1301
tehniline põhjus;0.1188
rakk kombinatsioon;0.1154
absoluutselt aru;0.1143
kodu proportsioon;0.1116
auto andma;0.1045
proportsioon Err;0.1027
Photoshop käsitlemine;0.1013
viljatism seeme;0.0889
paigutama MP3;0.0806
fail lahti;0.0573
toimima ebay;0.0544
digitaalsalvestus paigutama;0.0395
sort IP;0.0185
