EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Dietrich ütles;Joachim Hector;Saksamaa sajandil;Berliinis ehitati;olevast suhteline;seitsmekümnendad saksas;Berliinist varemeis;korruseline esimene
Frauan prüginaised;Holskist 1912;1900 kuuekümnendatel;Jõulude-eelsel ajal;esmakordselt anna;raadiosaadet Saksamaal;kõlasid Berliinis;10 sajandil
Main How;kuulus Bristoli;raadiosaadet Saksamaal;kuur süstenda;number vaheldus;Saksas laagreid;Ida-Berliin Viimane;lahkusid 1813
Ta Wilhelm;Wilhelmi mälestuskirik;saksas laagrid;maailmas võeti;meenutav hoone;Saksamaal kõlab;Berliinist 17000;53 aastat
tööstusrevolutsioon hulk;ajalugu Friedrich;Ida-Saksa elanikud;Leningradist eeskujusid;tunde olevast;valgustusajastu Saksamaale;Berliinlane Albert;Ja võimalik
mõelda linn;ulatuva villade;Berliinis ujumisbassein;1900 seitsmekümnendad;akna istuma;viiekümnendatel mängis;kõlab Saksamaalt;12 sajandi
ärganud berliinlased;Berliinist töölisklassi;otsima Lääne-Berliinis;linna hästi;arvates uus;Ida-Saksa televisioonis;maailmasõda Berliin;1953 aastal
ajalugu Friedrich;Lääne-Berliinis kaheksakümnendatel;kahekümnendatel vaimustusega;sajandi Berliinis;seisev madalam;ärganud berliinlased;Lääne-Berliinis kaheksakümnendatel;varem Kõik
vastuvõtusaalid raamatukogud;leevendada usuvõitlust;sotsiaalkindlustuse süsteem;sõda käis;uus partei;Berliinis kursustendami;Berliini varietee;Aastal 1806
varem Berliin;kloostreid linnunende;aladel elanud;püüdsid Muidugi;torn taeva;Berliinis pidu;Saksamaa sajandil;aastal 1734
CD säilis;CD säilis;moodi muusikat;elanikud Austria;suhteline vaikus;1923 kõlasid;Berliini 50;sõjakas mees
tähendasid lood;delikatessi ärihkempinski;raadio aeg-ajalt;elanud slaavi;uus saksa;mängis raadio;Saksamaale Nimekad;20 sajandi
hõimu Havoljaanid;Uurigem nimede;teatrites kinodes;1244 linna;kindel eesmärk;maailmasõda Berliin;ärganud berliinlased;teatanud Bismarck
sambad ehisviilud;baar Siis;CD säilis;kahekümnendatel muretuse;kindel käsk;muusikat laager;Saksas laagreid;Berliini lääne-ja
rütmiga tänapäev;diplomaat Bismarck;naiivsetena lapsepõlve;korrati teleülekandes;seinal meenutab;Hitleri ajastut;Ajalugu omamoodi;Kaheteistkümnendal sajandil
See tippaeg;12 sajandi;hotell Berliinis;arhitektuuriga tänapäevane;hulk uusi;hirmuga Berliini;hommikul 1961;Berliini esmakordselt
Ja võimalik;töölisklassi metropol;Lääne-Saksamaale Novembrikuu;1806 Jeenasse;näiteks paistab;Saksamaa katastroofiga;Ükskord ammu;16 sajandi
