EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Hint külaskäik;Ja Dostojevski;Hint raamatukogu;kaluril eksliitrised;number mitmelgi;kunsti hoopiski;Hint raamatukogu;60 täpset
ütleme ütleme;tükk verd;inimestel raamatut;Ja raamatute;uut kodu;inimese kogumiskire;Teie raamat;aastal 1800
hambrinojessi 200;kalapüüki Ma;raamatu saare;Need ilmselt;nisust diskreetset;armastab koguda;näiteks raamatust;raamatud töötatud
väljavõtted Siin;Teine põhjus;isiklike raamatukogude;Jäänodamistegamp mees;peret Need;inimese nägu;isikliku raamatukokku;võib-olla riiulis
raamatute märkuse;Ta vaimne;raamatute huvi;endise ajaga;kodu nutsime;kogudes kogume;Raamatute aidas;tunne kindlasti
tõsisemad mõtted;võimule kogust;inimese kogumiskire;võtad raamatu;vaja näiteks;elaval inimesel;raamat sisemise;Kuid nimelt
vistlikus art;voorust No;Noh raamat;Niisuguses ühistöövorme;seoses olevaid;segada inimesi;Noh raamat;võib-olla pühaduse
Dostojevski asjad;tikutoosi koguja;asju kogudes;Saaremaa räägitakse;uus vorm;ainsat toas;1000 raamatut;lugeda võib-olla
loomingulised impulsid;armastavad nisust;Ma arvan;1000 raamatuid;näiteks inimene;näiteks haraka;Tinapliiatsiga raamat;huvitav Nii
ütleme kättesaadavus;toas Peamiselt;pisut-pisut isikut;tundub ääretult;täheleraamat diskreetne;hirmsasti huvitama;raamatu Ahmin;Ajaloolane kirjutab
