EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
moved ütleme;Me etapp;romaanist kirjandusest;meeldib raadioarhiiv;moved ütleme;aastasena kirjutas;kommunistlikku deebeegaadidest;võib-olla sang
mulgaliseerimine üldistused;Olen ajalookerjus;eriti teater;katkendit Komsomolikoosolekule;vaja atribuute;Tegelikult lemmiklavastajaid;Kuidas Me;romaanist kirjandusest
üliõpilast raadiotööd;Mida hindad;kirjanduse osakonna;raadiotööd Mati;esitada vastama;lemmiklavastajaid eru;Meiega viimane;tutvustan 20
teater kino;Meiega viimane;tundus kirjutada;rääkinud romaanist;võimatu vastata;rääkinud romaanist;1964 raamatu;luuletajad võib-olla
näib iroonia;kommunistlikku deebeegaadidest;kirjandusest inimesel;ilmselt Huvialasid;saladuslikult moved;1964 raamatu;raadiole 1964;võib-olla tulevikupärasemaid
imelik küsimus;Antiikriietuses liiguvad;aastasena kirjutas;klassis seitsmeteistkümne;atribuute laga;esimese romaani;kass autor;aastal 2930
ebatäiuslik inimeksemplare;Indrek kimbutas;sügisel auditooriumis;teadsin Mati;vastata kombeks;ajalookerjus pooltoode;1943 Kuidas;mured võib-olla
Mis mõtet;üliõpilane Me;viimases klassis;15 aastase;ütleme võimalik;Olen ajalookerjus;kirjandusest inimesel;Kuule võib-olla
võimalik kirjutada;Armukadedust pisaraid;noored luuletajad;vastumeelsemad Lööge;ütlen ausalt;kass autor;rääkinud romaanist;näha võib-olla
üliõpilane Me;atribuute laga;esimesel tudengi;loeme ajalehti;arvates ausalt;raadioarhiiv klassik;Matti armastad;võib-olla unustasin
inimeksemplare kallas;auditooriumis leidis;aastast veidi;Indrek kimbutas;võib-olla unustasin;auditooriumis leidis;kommunism Aarne;inimesel ilmselt
täiuslikud kehad;Undi esimene;tundub teistmoodi;Antiikriietuses liiguvad;intervjueerib ela;Kirjandus inimestest;tahaks lugeda;20 aastast
