EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;regulatsioonid;internetile;tähendab;;internetikasutajatest;tehnoloogiaettevõtete;IT-ettevõtete
väikeettevõtete;Facebook;IT-toodete;Ülemaailmse;saadaval;internetile;veebiteenuse;külvamiseks
ülekaalu;Google'i;maailma;turupositsiooni;masside;internetis;IT-ettevõtete;sõjalised
IT-ettevõtete;vähendamise;probleemidega;miljonite;inform;veebiteenuse;IT-toodete;USA
ebasõbralikkus;infokeskkonna;tehnoloogiaettevõtete;IT-toodete;tähendab;tehnoloogiaettevõtete;innovatsiooniplatvormiks;muutuvad
Microsofti;internetis;raskem;rahupreemiat;ideid;Interneti;suhtlusplatvormid;kasutada
valikuvõimalus;protsenti;muret;rikaste;seoses;tehnoloogia;infokeskkonna;aja
Riigialamate;muutuvad;Google'i;beebikeskkonna;investorite;innovatsiooniplatvormiks;internetikasutajatest;See
Apple'ist;ettevõted;lauale;suurinvestorite;heldes;infokeskkonna;kasutajatest;erinevate
tehnoloogiaettevõtete;Interneti;inimest;Hiigelsuureks;usu;veebi;tehnoloogia;ettevõtte
inimsõbralikust;Facebooki;Port;Kaasaegne;klient;tehnoloogiaid;internetis;Facebook
IT-teenuste;keskkonnas;viimasel;saiadega;sortemm;IT-ettevõtete;Teenitakse;ajal
suurinvestorite;meetodit;Nobeli;veebiteenuse;kontrollida;innovaatilise;ettevõtte;aastaks
vältimaks;Aga;hommikul;inforuumis;muutmise;leiutamisest;IT-teenuste;12
sortemm;;täna;koristatakse;Apple'ist;inforuumis;Interneti;keskkonnas
mõjuvõimu;Kui;söömise;värskete;kasutada;levitatakse;kommentaari;Twitter
võitlemisega;eraldatud;Twitter;loosungeid;Näiteks;suhtlusplatvormid;uute;aastat
hädade;Twitter;koristatakse;veebi;esindavate;Google'i;turupositsiooni;muutusidki
idealismi;Seinal;Apple'ist;tegemise;kodumalk;maailma;Ülemaailmse;ebasõbralikkus
Google'i;vabalt;möödus;ühised;maksimeerimine;IT-toodete;parimatest;märtsil
Ideoloogiline;IT-toodete;teenuse;õelusega;kahte;Ülemaailmse;kasutada;hästi
Ülemaailmse;rikkad;;tavaeluliste;See;aastad;inforuumis;raha
tähendab;Nende;meetodit;jõulisemat;meetodit;avalik;innovaatilise;võitlemisega
osutabki;loosungitest;beebikeskkonna;lobitööle;portaal;ühiskonda;teenuse;arvata
üleskutsetest;Nad;29;kirjeldada;eraldatud;ajal;tulirelvadest;tegelema
regulatsioonid;sõõrikute;märtsil;viimasel;teema;aastaks;Näiteks;väikeettevõtete
masside;Kongressi;miljonite;mänguritaks;muutmine;populaarsed;Nende;vabalt
maksimeerimine;muutmist;innovatsiooniplatvormiks;eetris;ongi;teenust;suurimateks;inform
inforuumis;Söör;sõõrikute;viisik;samme;ettevõteteks;Reguleerimata;jõulisemat
süsivesikute;omanike;ohustavad;muutusidki;muutmist;loodud;tõhusamaid;riigi
Interneti;ühiskonda;karu;seinale;ressursse;infot;Suureks;söömise
Facebook;tajutakse;segadust;populaarsed;hetkel;suurinvestorite;Microsofti;ettevõttete
Amazoni;arusaadav;suurimat;Riigialamate;gruppide;IT-teenuste;nimetatud;ongi
püüabki;koondades;ebasõbralikkus;lõppeda;paneb;USA;viimasel;Nende
beebikeskkonna;muutmise;hankida;innovaatilise;meelsuse;lobitööle;teenustest;teenindatava
ahnitsemisest;teenust;hetkel;arusaadav;muutub;Facebooki;tegelema;karbi
õelusega;turunduslikuks;Microsofti;populaarne;segadust;saadaval;hästi;Kuid
sõõrikute;tehnoloogiaettevõtete;suunalt;tasusid;seostub;teema;tarnijad;Kristjan
nõupidamisruumi;seinale;Facebooki;pakkujate;eduka;planeedi;täna;heldes
kodumalk;arengu;ühiskonda;meelsuse;vähendamise;portaal;Kaasaegne;tegemise
idealistlikult;külvates;karbi;ahnitsemisest;tegelema;väikeettevõtete;tasuta;suurenenud
tajutakse;tehnoloogia;inimsõbralikust;erinevate;vastutus;Microsofti;Hiigelsuureks;asunud
kaevandades;kasutada;võitlemisega;paratamatult;uute;rekordiline;maailma;juhtub
poliitilisemaks;innovatsiooniplatvormiks;kodumalk;esindavate;ettevõttete;arengu;häda;sõõrikute
soovib;aastat;püüdlustest;sõõrikute;arengu;märtsil;rekordiline;ühiskonda
põhikirjaliseks;ostavad;kommentaari;ebasõbralikkus;omanike;Riigialamate;aastaks;püüabki
loosungite;teenindatava;poliitilisemaks;alanud;esitab;kunagises;Lõppenud;Kui
tulirelvadest;üleskutsetest;tähendab;tulirelvadest;huve;ressursse;leiutamisest;tasuta
infokeskkonna;Seda;portaal;pöördumise;pakuti;organisatsiooni;tööriistu;asendunud
relvade;IT-teenuste;populaarne;Poliitikute;seinale;karu;Samuti;õelusega
