keyphrase;score
ülikool vaimulik;0.7522
kirikusüsteem seadma;0.7317
maailm filosoofiamagister;0.7293
noolikas tähendama;0.7226
toomkapiitel arengufaas;0.718
kirikuajaluolane õnnelik;0.7179
aeg keskaegne;0.7147
paavst provisioon;0.7145
tähendama kirik;0.7137
võimalus sulgema;0.7096
nõutud paiksustsensus;0.7091
toomhärra Tartu;0.7082
-st sajand;0.6961
hoogne reformatsiooniliikumine;0.6956
rajama poster;0.6948
vaimuelu ülekantud;0.694
tollane kirikuelukorraldus;0.6926
kodanik pere;0.6904
kooselu klooster;0.6903
aadliperekond noorsand;0.6874
sajand ütlema;0.6851
tõsine asi;0.6849
tulenema käe-jalg;0.6849
dioloogia kaunis;0.6843
minek Vana-Liivimaa;0.682
arengulugu oluline;0.6813
teaduskraad tahtma;0.6812
hoidma nii-öelda;0.6781
piisama toomkooliharidus;0.6776
kindlasti tähtis;0.6773
aeg toimuma;0.6772
aeg hamm;0.6761
nimi nimetama;0.6753
rahvas rahvas;0.6749
koosseis Tallinn;0.6746
vallaslaps tohtima;0.6742
areng Lääne-Euroopa;0.6742
eelnevalt piiskop;0.6741
oluline akadeemia;0.6719
lõppema pauk;0.6716
vaimuvalgus jagama;0.6713
lühidalt võtma;0.67
andma tegelikult;0.6698
teadma elulooline;0.6694
dokument esindaja;0.6689
gümnaasium algatus;0.6682
jutlustama maailmalõpp;0.6676
vaja suhtlema;0.6675
aasta kaua;0.6668
allakäik nägema;0.6668
rootsiaegne gümnaasium;0.6666
piir teadma;0.6661
nädal omanäoline;0.666
võimuüksus valitsemine;0.6659
Riia peapiiskop;0.665
euroopalik matriits;0.6646
sohipoeg nimeliselt;0.6635
korrastikaansculassik korporatsioon;0.6631
hiilgus tsentraliseerima;0.6631
härras hiliskeskaja;0.663
mensaganoonika hiljem;0.663
kapiitel jällegi;0.6621
panema paavst;0.6613
oluline Kreutzwald;0.6604
klooster ordu;0.6603
tähendamissana pühakirjatükk;0.659
Bubba suguvõsa;0.6587
