EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Arnold Friedrich;ajaloolastele Et;ilukirjanduses ajalookirjanduses;meenuta tavaSüreaalse;uus realism;esimese maailmasõjalugudes;maailmasõjateemalisest kirjandusest;revolutsioon võidelda
asi tõsisemaks;tendents Võib-olla;Ferdinandi üheksas;Hiljem osales;shell shop;Ferdinandi peatunud;episoodi 1915;maailmasõjateemalisest kirjandusest
tugev tendents;läänerinnet Ja;Jaroslav Hašeki;romaan ilmus;element Et;austria pressimistlikud;Lõppsilmust 1928;raamatust räägin
Et tonaalsuse;sisemaailma anda;puudutas Hemingway;it's salong;noorem vend;kirjutanud Landeswehri;biograafiat Teine;nägin neli
päevikud aastaist;mass esimese;Friedrich hiit;episoodi 1915;See it's;kirjandusele poliitiline;relvavenna kirjutad;vangid jooksis
töölist samastumine;Et lõppkokkuvõttes;kauaoodatud sündmusena;keeles Prantsusmaale;keeles shell;Olime esimest;lugejate hinnanguid;jaanuarist 1918
mõjusid kujutavas;Stalinist kirjutas;saksa allveelaevamehed;järgnesid teinekord;muutunud punkt;Hispaania kodusõjas;Adolf jooksis;ilmselt võimalik
uusi vankreid;saates ütles;loomulikult 1981;Nii ajal;argised detailid;saksi kaardiväe;Renniraamatu film;teoseks antud
noorem vend;vajalik Ja;Ernst jünger;valmis 1996;On autor;sündmusele Roomlastele;Hispaania kodusõjas;sissekanne 15
protsenti haavatutest;Vahur Made;Eesti Kirjandusmuuseumi;hurra ärkas;torseless muutub;rolli sündmustes;prantsuse kirjanik;pani mõtlema
