keyphrase;score
panema standard norm;0.8311
teema number no;0.8229
kann filter aeg;0.8179
number no arvama;0.8172
täring vaatama number;0.8145
meeter tegelikult meeter;0.808
standard norm punkt;0.8079
filter aeg näiteks;0.8079
aereerima juhtima filter;0.8075
number kolmas vastama;0.8071
jaotusvõrk erinev punkt;0.8068
kodune pood pakutav;0.8063
näiteks maks maksma;0.8048
vaatama number kolmas;0.8035
eksima vaatama esimene;0.802
jääma number kaks;0.8016
kauem tekkima probleem;0.8009
joogive teema number;0.8009
võimalus eriprogramm alus;0.8005
aeg norm võimalik;0.8
erinev server võimalik;0.7995
andma nõu reostus;0.7994
vastav otsingusüsteem toksima;0.7994
näiteks muutuma kodu;0.7991
nimetama protsent arv;0.7986
eristama vastavalt aluspinnas;0.7985
võimalus eksima vaatama;0.7983
brit kanus filter;0.7964
noor inimene tollal;0.796
probleem lahendama andma;0.796
nimi mäletama daily;0.7958
membraan roni poor;0.7957
kolm meeter no;0.7955
esitama küsimus küsimus;0.7948
desinfitseeriv aine osas;0.7945
tekitama struktuur muutma;0.7938
juhtima spetsiaalne membraan;0.7937
vahend internet vastav;0.7934
kodumajapidamine kasutatav seade;0.7933
näiteks puurkaevuvesi 0;0.7928
riik panema standard;0.7923
kogemus katsetus eksitus;0.7922
meeter vale vastus;0.792
omanik omama maa;0.7918
kanus filter materjal;0.7916
andma inimene käima;0.7915
vähem leke kontroll;0.7911
meenutama kodukant inimene;0.7899
kaks ots asi;0.7899
filter tavaliselt saireem;0.7899
osalus toimuma nii-öelda;0.7897
andma nõu aeg;0.7896
aeg aeg arenema;0.7893
andma kirjastus varrak;0.7891
inimene veevarustus süsteem;0.7891
jaagu ütlema asi;0.7891
sattuma uuesti kasutus;0.789
areng areng uus;0.7888
10 meeter vale;0.7885
enamus bakter mikroorganism;0.7885
kolmas vastama saade;0.7883
juhtima sattuma koht;0.7878
kauem metalltoru plastiktor;0.7877
settekivim loomulikult näiteks;0.7873
rakendama arvama vaatama;0.7871
jaotama katernaarne sete;0.7868
inimene haigestuma näide;0.7866
kindlasti hea vesi;0.7864
organism omasem maailm;0.7862
areng uus materjal;0.7862
poor suruma vesi;0.7857
probleem vaatama kell;0.7856
vaja looma vastav;0.7855
hügieen areng kindel;0.7852
ilmselt arvutitootja täpselt;0.7852
näide neli milligramm;0.7851
valem skeem alus;0.7849
hooldamine hooldama kontrollima;0.7846
ausalt ütlema üllatama;0.7844
keemik tegelema mees;0.7843
spetsiaalne seade seotud;0.7841
kasutamine mõistlik eelnevalt;0.7841
spetsiaalne membraan spetsiaalne;0.7837
leiduma tuju toimuma;0.7837
bakter mikroorganism organism;0.7836
inimene toimetama käsi;0.7836
meeter 10 meeter;0.7834
arvuti inimene kasutama;0.7834
kodu kraan lausa;0.7831
jaa jaa erinev;0.7829
loetelu kristalne aluskivim;0.7829
raud blokeerima hapnik;0.7829
kvaliteet kontrollima reostus;0.7829
0 2 milligramm;0.7826
internet puudutama esimene;0.7825
kord vähenema ausalt;0.7825
parem tunduvalt kauem;0.7824
norm punkt töödeldud;0.7818
seisus kaks meeter;0.7818
viive tallinn nõmm;0.7816
lausa kodumaine firma;0.7815
meeter jaak raske;0.7813
villimine enamus juht;0.7811
hea meel meenutama;0.7804
ütlema vale pakkuma;0.7804
villitud hangitud vesi;0.7804
ülesanne täpselt vastutus;0.7801
aeg tunduma hirmutav;0.7791
aeg tark raamat;0.7787
ann joon katt;0.7786
kuld inimene üldse;0.7784
hirmutav haigus katk;0.7784
toimima töötama edukalt;0.7781
vesi mise viiger;0.7776
vesi tootmine vesi;0.7769
hooldama entsüklopeedia andma;0.7769
vajalik määr mineraal;0.7768
teave puudutama ala;0.7767
ütlema eesti keel;0.7766
pikk aeg laboratoorium;0.7766
niuke protsess korrosioon;0.7764
muutuma strukt struktuur;0.7761
inimene silk park;0.7758
pakkuma 10 meeter;0.7758
test hankimine monteldama;0.7758
vesi nii-öelda ann;0.7754
juht brita kann;0.7753
hapnik transportima organism;0.7751
küsima pluss miinus;0.7749
hea vesi omadus;0.7749
tooma esile hea;0.7747
hall paluma sinine;0.7742
torustik värskem parem;0.7741
tuhat andma pikendus;0.773
hea labor tervisekaitse;0.773
hetk kuulama hall;0.7726
taas täiendama taanimaa;0.7725
seisma toimuma niuke;0.7725
ütlema üllatama põhjus;0.7718
mõjuma organism hästi;0.7715
võib-olla aint ühe-kaks;0.7711
algus 1900 enamus;0.771
alo 1 3;0.7705
andreas rakvere andres;0.7703
jook paluma jaak;0.7699
vabanema firma pakkuma;0.7689
natuke aeg rajama;0.7687
parem kuulama 1908;0.7687
mahuprotsent hapnik mahuprotsent;0.7685
joonseks jooniline joonseks;0.7685
küsimus küsimus eesti;0.7685
milligramm liiter nitraat;0.7684
tehnoloogia areng areng;0.7683
ohutunne no ohutunne;0.7678
paksuke 33 sajand;0.7676
nõrgem organism nõrgem;0.7674
sugugi gaas ait;0.7673
15 20 meeter;0.7666
härra jüri ruut;0.7666
blokeerima hapnik transportima;0.7664
kindlasti arvestama 11;0.7662
haigus katk katkupuhang;0.7661
1 3 tonn;0.7655
2007 jääma number;0.7653
neli minut algama;0.7653
viskama paluma täring;0.7651
tänama veelkord saade;0.7649
avama pidulikult 1929;0.7647
mõiste tänapäevane mõiste;0.7646
aeg paksuke 33;0.7644
bluubeip sinine beep;0.7633
linn kraan kraan;0.7621
vello tartu vello;0.762
20 november 1911;0.7616
meeter 505 500;0.7614
paluma aastaarv aasta;0.7607
mikrobioloogia temaatika käsi;0.7604
mikroorganism haigustekitaja no;0.7604
pakkuma 100 200;0.7597
leke auk kaduma;0.7595
0 050 koma;0.7587
puurkaevuvesi 0 2;0.7586
laboritehnoloogia hea labor;0.7582
meto methemoglobiin oksodeerima;0.7578
liivakivi silur ordoviitsium;0.7576
protsent 50 protsent;0.7574
miinus 2000 liiter;0.7571
park linn taanimaa;0.7568
õige vastus 12000;0.7565
veekiht kiht vesi;0.7558
jaa jaa jaa;0.7556
kaev 15 20;0.7549
kena 1911 täpne;0.7512
rahvusvaheliselt akrediteeritud tunnustatud;0.7509
1925 helistaja 1920;0.7486
vastav aasta 2007;0.7485
salvkaev puurkaev salvkaev;0.7484
jagunema 14 põhjaveehorisont;0.7472
laboratoorium kvaliteetne analüüs;0.7459
november küsima aasta;0.7307
