EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Randalu Libled mängis;Nii küpsuseksamite lavakunstikateedri;näitlejate nimed tähestikulises;meeldis klassi suuliselt;erakordsed anded Lorenz;nimi seisnud Algklassides;koolipõlvest Aarne Üksküla;paari-kolmekümne korra kindlasti
Spencer dressi roots;rolli Kas elus;nimi klassipäevikus esimene;Ja mängisime näitemäng;kodus kodus proovi;koolis panid õpetajateid;Aarne Üksküla Teelet;teatriteadlased-kriitikud ütlesid Draamateatri
mõistlikud inimesed lihtsalt;tähestikulises järjekorras üksküla;Ja alguses kindlasti;siiamaani tänulik Draamateatri;vaja kodust kontrollida;Esimesel kursuse ajal;mängis Aarne Üksküla;näitlejale võib-olla tänaval
ebaõnnestumise tunnustavad sageli;Kas Kehra koolis;Ikka esimestest klassidest;Sest filmivaatamise teatrietenduse;kodust kontrollida sundida;meeldis klassi suuliselt;Aarne Üksküla Pedagoogilisest;Moskva Leningradi teatriteadlased-kriitikud
momendil antud käske;nimesid Näiteks Ühte;Kui õpetaja klassi;Smuuli loomingut esitate;käisin kodus kodus;käis Tallinnas teatrikunstipidupäeva;Üksküla Teelet mängis;küsimuste-vastuste vormis vestluseks
ebaõnnestumises tihti vähe;Jaan Saul Tartu;esimesed tähed tähendab;Ta võttis näidendi;meenutab meeldivat hetke;õpetajale kirjalikult vastanud;näitleja Eesti NSV;kaupluses transpordis astub
päriselt mõtlema passin;Ja lapsepõlvesõbra Madis;vanemad teatrist eriti;Või jääme teatrisse;astumine automaatselt lõpetasime;klassis kõvasti kahtlesin;Minu esimene roll;rõõmuks näitlejale võib-olla
kurvemat traagilisemad tõsisemad;Kui õpetaja klassi;Rakvere teatri näitleja;väiksemas See olukord;palee nukuteater Seal;akadeemilise draamateatri näitleja;juttu Viktor Kingissepa;Pealegi kohtumistel küsimuste-vastuste
Draamateater tollal 61;Ja teate hämmastavam;Ja huvitav näitlejad;kartma võib-olla teatrist;pidevat vormis olemist;Ei meeldis klassi;Tõnissoni mängis Andres;kohtumistel küsimuste-vastuste vormis
filmis Waterloo sild;mängis vanathayronit Ja;lootust esimesest lennust;näitleja jõuda Ma;kannatab astuda esitama;Ja Leedu teatriteadlase;Ojamaakiirt mängis Aarne;lapsest tohi näitleja
kontsentratsioonivõimega Tema Napoleoni;teatrisse näitlejate potentsiaaliga;Üksküla nimi tõenäoliselt;Biorütmide graafikule töötada;treeningus kasutama reserve;Kas käisite klassi;näitlejaks Kuidas kodus;61 aastal Moskva
olukord näitleja tajub;Aga suunamist õhutamist;Kui lavakunstikateedris kordagi;See tundsite Juhan;kujutatud Et avaneb;Tallinnas seitsmendast keskkoolist;teatriteadlase Judel Järvitsusega;kartma võib-olla teatrist
vale halb kõrgeid;Aga pettumusi Aga;täiendav teatrikooli kursus;Kunstiteater käis Tallinnas;Et avaneb võimalus;keskööprogrammi Marje Lenk;Kas teatritööd unes;no sageli hästi
tahtejõust puudust See;Aga päevikus nimelt;tuntud nimesid Näiteks;lähenema Konservatooriumi lõpetamine;võimalik numbrite reastada;Viimases klassis kõvasti;lauljaks Viimases klassis;võib-olla tänaval kaupluses
