EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
perekonnasõber ütles flööt;perekonnasõber ütles flööt;ilmselt pille muusikakoolis;Saksamaal Kindlasti arvan;raske head programmi;täna stuudios oboemängija;oboemängija ingeli live;kõvasti muutumas väga-väga
alamehelik ala Ma;orkestriteostes ilusamalt soolod;võib-olla muusikakeskkooli tuba;unistused orkestris inglissaarega;nullist alustama esimene;Eesti muusikamaastik varsti;Klassikatähed algabki nädalal;võib-olla vanasti lihtsalt
flööt Ja sõbranna;võistlust orkestris näha;võistlust orkestris näha;13 eluaastani trenni;tõestama nii-öelda nullist;naisoboemängija mänginud Aga;muusikute telekonkurss Klassikatähed;koguda võib-olla tulevikus
Bachi telemanni barokiaja;puhkpille alustasime optimist;suhteliselt vähesed muusikud;vaks kooki moosiga;alustasime optimist armsate;Jah oboe mängijatel;varsti uue flöödimängija;pakkuda Et kindlasti
hällo lugu mängid;Mul blokaku suvi;meheliku võib-olla vanasti;Klassikatähed algabki nädalal;nii-öelda nullist alustama;arust orkestriteostes ilusamalt;saadet Klassikatähed selleaastased;kooli teemal Tallinna
õpingutega Just Karlsruhe;formaadiga On lemmikhelilooja;Klassikatähed selleaastased osalejad;flöödimängija Ja kohtusid;Et närvis ausalt;ingeli oboemängija poe;TTV klassikatähtede salvestused;soovitused võib-olla muusikakeskkooli
Britteni kuus metamorfoosi;emissiooni võttis Ja;isikupärane Ja orkestrites;pühendunult Kuni 13;kaua hea kontakt;Tret ingeli oboemängija;ingeli tegelikult lemmikpill;Ja üsna-üsna raske
Jah natuke õpin;Ja valmistad pillimängu;vähe mängitakse Eestis;osalejad Ja täna;üsna-üsna raske head;aegadel võistlust orkestris;pillimängu tuletan kuulajatele;inimene võtta võib-olla
ütles flööt tohutult;muusikakeskkooliga paralleelselt Audenteses;Aga näiteks klassis;kergejõustiku alustasin pühendunult;esimene kirg Et;muusikute telekonkurss Klassikatähed;Esimest korda klassikatähtede;tõestama nii-öelda nullist
ütleme konkurss avab;Karakras oboeõpetajat Ta;ebapopulaarne ilmselt paljudes;kogemust hea otse-eetris;asi tahan osa;mõelnud mängima heliloojad;esimene naissoost interpreet;kogemust hea otse-eetris
