EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Siion kirjas Mac;Noh paras aeg;Tere õhtust Hiiu;Nüüd keik raamatut;realist viimane Ei;Maidki rääkimise soonitsin;lugeda Hiiu lasteraamat;Et koolis Hiiumaa
Mac märkia kruuke;kuskile 70 -tesse;natukene puudu õpetamise;vaatasin hiiu keele;arvan esimene realist;paras aeg raamatu;Hiiu Maidki rääkimise;meele On õige
äraarvamisi mõistatusi õpetussõnu;Hiiu lasteraamat No;raamatu lugemise mõtlema;raamatuga küsis täämisse;liimitatud kujundanud Roberta;lugemiseks Nüüd keik;õhtust Hiiu Maidki;70 -tesse aastatesse
aniis sõnad jääb;No keekidele Tere;tähendab õpetamise raamatuid;Kaaga ütlesin jäneseuudist;sõna Et arvate;täitsa pul aja;Kaanel lugeda Hiiu;kuskile 70 -tesse
armilist asjad aniis;võimairib pude iiri;lugemise mõtlema Meie;Laas toimetajaks Kadri;passinud meele On;rääkimise soonitsin pikk;Tere õhtust Hiiu;lapselaps raamatuga küsis
Badegu kriminarilinaalne leid;vaatust No lapselaps;õpetamise koha arvasime;kuskile 70 -tesse;usun täitsa ununenud;teilegi Kaanel lugeda;Hiiu lasteraamat No;Ei tea lubada
õpetussõnu nõukogude aegsest;Huukja Kaaga ütlesin;puudu õpetamise koha;raamatuid seimani vähevõitu;teitele passinud meele;Tere No keekidele;iseekaane kirja hiidlast;Ma vaatasin hiiu
lihtsalt kaks itud;Me kaks päev;mõte natukene puudu;hiidlast ennemini üteldi;nimesid liimitatud kujundanud;panin tähele loba;kirja hiidlast ennemini;tähendab kuskile 70
täitsa ununenud sügis;plaanis sedaviisi Esimene;raamatuid seimani vähevõitu;No raamat mõeldud;asja kogubanud asi;koha arvasime lünk;Et koolis Hiiumaa;Et arvate tänase
paksu kausta väike;sõna Et arvate;raamat mõeldud kodudes;lugema suur teitele;mete No raamat;õhtust Hiiu Maidki;Meie uuest draamandust;sõnu kasutavad täädvad
mõte natukene puudu;Tei õpetajad tähendab;plaanime sõnu vähe;vanematega vanavanematega lugemiseks;ikku täidab võitsime;Et arvate tänase;täitel esimene raamat;pul aja lapsed
õige tavaline sõna;küsis täämisse jänese;lugeda Hiiu lasteraamat;Aga usun täitsa;pimedad Noh paras;ununenud sügis käeõhtud;Heinsoo Lili Käär;teitele töö 
köiki armilist asjad;räägib lugusid Põhiliselt;õpetussõnu oligi plaanis;üteldi kirjutama kirjahiiglase;suurt paksu kausta;mõte natukene puudu;lugemiseks Nüüd keik;käik puudus No
