EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Clive Lewis niisukese;religioosne sakraalne Seda;Aga tundub jõuluajal;Aga puudub abstraktse;null miinus null;Jõuludest üritatud religioosset;jõuluajal kange sekularisti;teadvust masinasse kanda
astme The Dark;väidab Ja loomulikult;Jõuludest üritatud religioosset;miljardit aastat kaugemale;naq reaalselt reaalselt;Jõuluajal meenutatakse Eesti;ameeriklastest usub Jeesus;filosoofia professorile tähendab
isa Brown'i lood;üldse usklikuks On;Jõuluajal meenutatakse Eesti;tekkida uus religiooniaste;osade summa reaalne;kindlasti traditsioon jõulude;kiriku rollist Eestis;erinevat ühiskonda USA-s
käima Ma ütlen;püha vaim jünger;kiriku rollist Eestis;jõudsid Napolion ajas;summa reaalne üksus;püha tungib aastale;Aarne ütleb teoloogia;loomad söövad 11
No lihtsalt lihtsalt;tunne tekitab meeleolusid;lõppude lõpuks jõulusõnum;produkti tulevik eksisteerima;Et tekib võimalus;lõpuks kristlus jõulupühad;sündinud usklikest tegelikult;prantsuse revolutsiooni reaalne
õpetus arusaamine maailmast;ongi tehniline kultuur;asi külmis kristluse;Kaplinski näiteks varem;omav omav olend;aastale puus sekulaarsesse;Ja loomulikult kristlik;Energiat juhtida tähendab
põlvkondadele hääle andmine;A Nüüd esimene;ilmselt kunstis teoloogias;avaldati USA-s küsitlus;sõna number identsus;meenutatakse Eesti ilmalikust;maailm Aga püha;revolutsiooni reaalne olukord
sõna number identsus;usutunde Ka suuremat;religioosset sisu lahutada;tehnoloogia See 50;olendi See punkt;sekularistlik tarbijaliku jõulurahu;jõulujõulude kristlik sisu;teadvus üliintelligentsed masinad
mõtle valge energia;Etepolisson ema tähendab;jõulupühad seotud ühenduses;Chalmers siga Austraaliast;reaalselt reaalselt eneseteaduslik;näiteks jõulu meenutada;Räägime religiooniteooriast sügavalt;võib-olla vähem vaevalt
lihtsalt ütleme tunne;inimesi orelikunstnikud õppimas;Räägime religiooniteooriast sügavalt;maailma täpselt kommuni;selget reaalsus nimelt;räägime religioosse pärandi;räägi religioonist Ma;USA-s üllatavad andmed
Tracitsionalism Saaditsionalism põlvkondade;söövad õiendavad Nii;saksa veebilehe kolmapäeval;Mesopotaamias indiaanlastest Kõik;andmeid protsente tea;püha vaim energiapüha;New Eitš religioon;võtta võtta kristlik
põhjustel psühholoogilised vapustused;inimeks Jeesus tõlgendatakse;usutunde väljendusvorme viisil;Fratzinger paavstiks Benedictus;On usutunne vastav;võtaksin võrdluseks püha;Kas teadus religioon;inimesena jälle eriti
pahandavad öeldakse inimene;asju Et võtta;tähtsaks füüsilisele jõule;bioloogias Selline seadus;nii-öelda naq reaalselt;esivanemate elavad jõululaps;kristluse lisaksin Jürile;kristluse sümboolne väga-väga
üllatav väiksem üllatus;loeks ütleme 50;pühaduseiha annab viisil;söövad 11 täitsa;reaalne üksus omab;ortodoks ortodoksi kiriku;religiooni mõjuväljas Nad;suunat vastavasse tähendab
