keyphrase;score
otsesaade festival Eurosonic;0.8857
meisterjaanieilne eurosoonik live;0.8784
raadio mängima Eurosonic;0.8767
Eurosonic panema kuskile;0.876
eurosoonik live algus;0.8745
otse-eeter krooninganist Holland;0.8678
leht Eurosonic panema;0.8677
Slag leht Eurosonic;0.8673
Holland raadio kaks;0.8666
Eurosonic täpselt 24;0.865
mängima Eurosonic noor;0.8648
festival Eurosonic täpselt;0.8646
Tallinn nädal eurosonic;0.8642
festival otsesaatetund kuulama;0.8639
Eurosonic 2018 Euroopa;0.8638
Eurosonic noordisla eesmärk;0.8635
rahvusringhäälinguprodutsent Koit Raudsepp;0.8628
intervjuu otse-eeter krooninganist;0.8625
mags Holland raadio;0.861
Erki Pärnkontsert jääma;0.8607
toimima festival Eurosonic;0.8606
kontsert meisterjaanieilne eurosoonik;0.8605
festival Eurosonic noordisla;0.8603
hoop Holland rahvusringhäälinguprodutsent;0.8579
festival nimelt eurosoonik;0.8576
Holland rahvusringhäälinguprodutsent Koit;0.8569
intervjuu Erki Pärnoja;0.8553
Eesti alustama otsesaade;0.8551
kuulma Holland kõva;0.8541
kuulama raadio värske;0.8539
raadio värske jagav;0.8534
live jääma otseülekanne;0.8524
Laak raadio kaks;0.8512
Erki Pärnoja ilusasti;0.8509
kontsert esmakordselt Eesti;0.8504
Erik Morna rääkima;0.849
Pärnoja ilusasti kuulama;0.8485
eurosonic laine jääma;0.8484
kuulaja Koit maarjaMoonüürik;0.8481
esimene live saade;0.8475
Euroopa muusika piisavalt;0.8473
Eurosonic noode Laak;0.8472
Morna kuulma jälle;0.8462
nimelt festival euro;0.8459
Eesti artist rääkima;0.8456
jätkuvalt Erik Morna;0.845
Kristo Rajasaar Koit;0.8446
Euroopa muusikaeksport võtmefiguur;0.8445
Holland fenomen suurem;0.8444
kuulama järelkaja festival;0.8444
live Meister Jaan;0.8443
kuulama Sigrid läbimurdesingel;0.8442
otsesaatetund kuulama Meide;0.8433
festival tänavu Eesti;0.8425
seis hea kuulaja;0.8424
raadio kõvem keerama;0.8424
stuudio jätkuvalt Erik;0.8423
Rajasaar Koit Raudsepp;0.8422
Pärnoja aeg intervjuu;0.842
live algus lõpp;0.8419
Eesti rekord jätkuvalt;0.8415
rahul live jääma;0.8414
teade Eerik kuulma;0.8412
2018 Euroopa suurim;0.8412
Ain legendaarne muusikatööstus;0.8411
esmakordselt Eesti eeter;0.8411
lihtsalt sound inimene;0.8405
eurosoonik lahkuma 12;0.8402
radikaalsem varem kuulma;0.84
nimelt eurosoonik aeg;0.8394
intervjuu saade kuulama;0.8388
Euroopa pärnoja mängima;0.8387
Erki Pärnoja after;0.8382
kuulakk eilne kontsert;0.8374
sõitma uuesti Euroopa;0.8373
Koit Raudsepp Erik;0.8371
terrass rahul live;0.837
tänavu Eesti kaks;0.8369
muusika online Sergei;0.8368
sound check tegelikult;0.8364
Sigrid rääkima tegelikult;0.8363
Rajasaar kohtuma Tallinn;0.8361
Jaan asi viimane;0.8361
laulma alternatiivrokkbänd Eesti;0.8359
tegelikult aru mikrofon;0.8359
lennujaam kontsert sound;0.8357
taas kord EBU;0.8357
kindlasti kuulama ärk;0.8355
kontsert kraaniganis mahtuma;0.8354
Eesti Eesti skoor;0.8353
eurosaanik Saar laupäev;0.8353
eilne intervjuu Erki;0.8352
lahkuma Sigrid intervjuu;0.835
live meisterjaan eile;0.8348
kontsert meel tegelikult;0.8346
euro soonik nii-öelda;0.8344
lõpuks Stockholm London;0.8343
lugu bänd jõudma;0.8342
kindlasti eurosson Slag;0.8341
algus esinema festivalikutse;0.8338
Holland festival Eurosonic;0.8335
võtma plaadileping ohi;0.8334
arvama prantsuse raadio;0.8334
12 festival esinemine;0.8332
välismaine grupp kontserdilõige;0.833
aasta saund kuulama;0.833
Rajasaar otsesaa tähelepanu;0.8329
eestlane 350 bänd;0.8325
moodi bänd täna;0.832
kuskilt striimima näitama;0.8319
kuulama saade vältama;0.8318
Ameerika meister eilne;0.8311
jälle muusika lahe;0.8311
väljak Maarja Merivoo-Parro;0.8309
Ain rääkima konverents;0.8308
Euroopa suurim konkurentsitult;0.8308
šokk festival tooma;0.8302
tegelikult Bergen šokk;0.8299
läbimurdesingel keel värske;0.8299
Schmidt rääkima ettevõtmine;0.8299
võib-olla kuulama järelkaja;0.8289
soonik nii-öelda isa;0.8289
neli festival absoluutne;0.8289
uus singel tõmbama;0.8286
Laund räpp uus;0.8279
Sergei Pärna trehvama;0.8279
kell viis otse;0.8276
Eesti võib-olla veatoobiogravitam;0.8275
reisima ütlema jääma;0.8269
tänavamuusika tõsi kindel;0.8269
trummar röövima otse;0.8267
Eesti legendaarne andekas;0.8266
Rootsi bänd mags;0.8265
uus jutt täna;0.8263
võitma stuudio jagama;0.8262
maailm parim turne;0.826
rääkima muusika lauluhääl;0.8258
Frederick jätma live;0.8256
ootama nüüdne hea;0.8256
Horvaatia muusikaline pioneer;0.8252
Peter Schmidt mahajäetud;0.8251
aasta Tommy Cash;0.8249
otseülekanne otsima tõmbama;0.8248
jutt esimene välismaa;0.8247
Eerik teadma täpsemalt;0.8244
käsk Eesti võib-olla;0.8242
hull tormine Lääne-Euroopa;0.8241
Eeritus jutt tegemine;0.8237
Angeles suurepärane lavastus;0.8236
õhtu kroonigan muudofje;0.8234
eile nägema võitma;0.8234
jaa tänama eriti;0.8233
saal ütlema ootama;0.8232
näiteks Ewert and;0.823
they Siim Nestor;0.8229
täitma krõhutama Ahti;0.8229
põnev esineja Clazzner;0.8228
kõva rahesadu lootma;0.8226
jagamine muideks BBC;0.8224
ester Klange ilmastikuline;0.8221
tahtma tahtma Eesti;0.822
Äsyl süntesaator kaheksas;0.8219
klikk tänapäev loema;0.8216
Eesti eresidend nägema;0.8215
meisterjaan küsima natuke;0.8209
Severnaja ester Klange;0.8206
ultrailm nimi Frede;0.8206
Nirvana seoses esimene;0.8205
muusika automaatselt black;0.8201
mahtuma natukene Rootsi;0.8199
jätkama karjäär esimene;0.8199
kaks eestlane 350;0.8199
mutant Disco kadunud;0.8199
kaks imeväike Erki;0.8199
tegelikult aeg hooaeg;0.8198
Pärnoja after Klaue;0.8197
pioneer tegelikult nädalatiivne;0.8196
Kristo liituma meisterjaan;0.8196
Zagreb stuudio kaasmuusik;0.8192
Ramoonzil saak hätsima;0.8187
R2 lõpetama nädal;0.818
Two Dragons võidukäik;0.817
integreerima näiteks eesti;0.8164
lava lava kolmas;0.816
uusim video pälvima;0.8156
prestiižne auhind ebaauhind;0.8155
põhjus Egg torme;0.8151
vaja jajaja pakkama;0.8146
juhuslikult kopei tegelikult;0.8143
norra laulja nimi;0.8142
tegelikult parmupill lihtsalt;0.8132
buckingeitsentiderilild no teadma;0.8128
Dragons-i kestma eurosoonik;0.8116
100 osas kutsutud;0.8115
homne päev müüma;0.8109
tantsima 10 mees;0.8101
inimene koogivorm käima;0.806
laulja mängima pill;0.8056
madonna siimane Ain;0.8051
Horvaatia bänd Sänn;0.7999
