EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kandma;loomakõrgus;perejuht;;loomakõrgus;hundipesapaik;hundipesapaik;jätkama
inimsöömine;vanakoolipuhuja;kõnelema;vanakoolipuhuja;seek;hundipesapaik;looduskaitseala;hundiasurkond;üht-teist
koertyteldsemalt;käitumine;rääkima;üksjagu;vast;loodusrahvas;Tartumaapoolne;hundikarjas;eesti
võimalik;hundipere;jalutama;metskitsema;pioneer;käinud;loodusrahvas;hundiuurija;vene
gammaloom;Jäbunny;kõndima;seitsepealine;andmed;koerustük;metsarada;hundikarjastruktuur;miskipärast
uluksõraline;-st;juhtuma;kuueaastane;moment;hundikutsika;jahindusaktiivsus;hundiühiskond;sihtima
lõunaserv;hetern;võib-olla;hoolitsema;hull;saakloom;looduselamus;jänes;põhjalik
järelkasv;suurus;Pedjalg;põhiasi;anded;karjaline;Viljandipoolne;hundikari;viis
Pedjalg;sõber;saakloom;jahiretk;isend;Alam-Pedja;lausa;Põltsamaa;70
käitumine;jalutama;tõenäoliselt;koertyteldsemalt;una;looduselamus;sealsamas;üksikisahunt;kujutama
monogaamia;tundma;käima;väljaspoole;termin;siiamaani;lähestikku;kaitsealahoidja;hästi
hüperkunstinahk;vöökoht;sõitma;uudishimulik;roll;metsloom;ümbrus;Hiiumaa;uuesti
kultuurmaastik;korras;käimine;üldsegi;iseloom;äkki;võimalus;hundipere;võimalik
põhimõtteliselt;kassett;kuulma;üksikisahunt;fenomen;üksikisahunt;käinud;hundiulk;Viljandi
toidujäänus;19;looduskaitseala;seadlükon;andma;lambakari;hundiuurija;suurim;kohtuma
