EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
new yorgis ütles;gauck nimetas president;väikeettevõtete koostööks eestis;einaste loodab sporttantsu;tegelema vastavalt argument;ehitada eesti rahvusstaadioniks;staadioni ehitada eesti;20 mai olulisemad;72 11 võistleja
warriorsi mängu stephen;klemm venemaa julgeolekuteenistus;koostöökeskus petseri seto;serveritele pääse eestit;argument variandi tegelikult;jätkab eesti kaubandus-tööstuskoja;ehitada eesti rahvusstaadioniks;parvlaevad tallinna sadamale;reageerimisega kohapeal täpse
heritage business teisalt;internetitelefoni kirjutuslaudade äri;haldav nets estonia;pärdi kontsert berliinis;vastavalt argument variandi;aastal kiiremini eestis;ilmselt uudis eestis;kolmapäeva 20 mai;kesk-euroopast baltimaade taas
keskmängija dwight howard;vaadata tantsupidude sagedus;ehitada eesti rahvusstaadioniks;kärdla ühisgümnaasiumis äkkrünnaku;ringilt vastab vastab;eesti turul kolla;rebane eestis jaekaubanduse;parvlaevade veeskamine algab;pangakaubanduse sektori juht
koostööprojektile heritage business;pedaja ütles ettevõtjad;informatsiooni eesti ettevõtete;tänase ettevõtte üldkoosoleku;null neli kaks;eesti rahvusstaadioniks spordiselts;eesti läti turgudele;tallinna sadamale 2016;e-kaubanduse võimalusi esmatarbekauplejate
nadendid peep peterson;staadioni rahvusvahelistele nõuetele;eesti-läti-vene koostööprojektile heritage;rahvusringhäälingu raadiouudistele johannes;annab hea võimaluse;koostööks eestis lätis;aastal kiiremini eestis;kell 19 otseülekannet;kontserditel aru lihtsalt
tänast kodus houston;vahendab muljeid berliinist;arendada lootused petseri;12 kraadi spordiuudised;eraldi eraldi arutamise;kiiresti eestimaa punkti;eesti rahvusstaadioniks spordiselts;rahvusringhäälingu raadiouudistele juhan;õhtust kesk-euroopast liigub
bc kalev cramo;jaekaubanduse maht rekordtasemel;võimalikud suured spordiüritused;rockseiret juhib mängudega;automaatkassad parem näide;nets estonia juhataja;võimaluste eesti turul;rahvusstaadioni loomulikult uued;uurisime e-kaubanduse võimalusi
president joachim gauck;kiirem kaubanduses töötab;spordist eesti korvpalli;väldanud eesti-läti-vene koostööprojektile;andmebaaside spetsialistidega nets;tiheneb eestis lõuna;aastat väldanud eesti-läti-vene;ehitada eesti rahvusstaadioniks;räägime kaubandusest kaubanduses
kalvi almaseni sõnul;meistrivõistlustel kohtuvad täna;spordi kultuurifunktsiooni hästi;koostöökeskus petseri seto;tahetakse esemest kujundada;ilmselt uudis eestis;ärikliima võimaluste eesti;lugu täna avatud;12 homme päeval
marina jegorov tõdeb;kuuluv 1500 kohaline;eesti pihkva kaubandus-tööstuskoja;kraadi spordiuudised võtab;antakse hinnang ülekoormuse;reisi koostöös eestiga;keeruline korraldada eestit;rahvusstaadioniks tallinna abilinnapea;93 aastal sõlmitud
arvo pärt berliinis;einaste loodab sporttantsu;võimaluste eesti turul;arvo pärdi muusikat;käima regulaarselt andma;kalevi staadioni rahvusvahelistele;jätkab eesti kaubandus-tööstuskoja;päevakaja number 19743;19 otseülekannet kuulata
kalev cramo tarmo;kalevi spordiseltsi juhtkond;mõeldud eesti läti;pärdi autorikontsert võeti;kolm null neli;kalevi staadioni juhtkond;aegadel viibima eesti;üldkoosoleku uute parvlaevade;tegelevad vähendada inimeste
ülekoormus päringud khatimaksepäringud;mõjutanud tööjõukulusid iseteeninduskassade;täna avatud petseri;mercedese mootoreid kasutanud;president toomas hendrik;läti turgudele tänaseks;toimub uuendatud staadionil;uudis eestis terav;kaitseminister sõnas võib-olla
peep peterson administratsioonil;näiteks infovahetuse spetsiifikaga;veidi keskhommikut probleemi;vaadatakse kli andmebaaside;vastata suur probleem;tallinna sadamale 2016;tiheneb eestis lõuna;sadama nõukogu päevakorras;investeerivad e-kaubandusse eile
kooli õpilased kalvi;väljendub andmebaasides tekib;koostöö keskus aitab;raadiouudistele johannes tralla;saabumist tekitades publiku;estonia probleeme analüüsitakse;eesti ettevõtete ärikliima;uusi laevu käituma;pealetung ida-ukrainas varasemalt
seisvad ovatsioonid küsitlus;regulaarselt andma konsultatsiooni;mari rebane eestis;meeskonnal vähemasti mäng;eilegi arvasime probleemi;keeruline korraldada eestit;nets estonia probleeme;15 19 meretuulega;jätkab eesti kaubandus-tööstuskoja
spetsialistidega nets estonia;itk kava kokkupanemine;eesti piirides teoreetiliselt;maailmameistri lewis hamiltoni;andi einaste loodab;uuendatud staadionil hommikul;siseneda eesti läti;77 täna tallinnas;sõjaline pealetung ida-ukrainas
