EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;maa;juhtuma;seitsmeteistkümnes;;raamat;raamat;meesmaletaja;töötama
sümptonaat;mäng;;sportlane;vast;lisalaeng;Paul;koolipoiss;eesti
järelkasv;tundma;nimekiri;Föderatsioon;pioneer;Kilingi-Nõmmel;lehekülg;natukene;üllatus-üllatus
võistkondlik;aasta;lugema;klass;test;mei;arhiiv;üllatus-üllatus;pealegi
Uus-Meremaa;ettepanek;sünnipea;karuteen;summa;Hendrik;laesson;eesti;tuntud
temperament;organiseerimine;õpilane;moraalselt;tipp;originaal;õpetaja;sidemängija;kuskilt
Kilingi-Nõmme;hea;ruuduline;külaots;tookord;kaart;malekell;Piip;süüdistama
eelkohtumine;kord;ajakiri;turniir;post;saksa;ajakiri;arhiiv;võib-olla
võib-olla;klass;valge;järjepidevalt;andma;laesson;paiee;võitnud;lihtsalt
maleolümpia;asi;arvuti;toetaja;reaalselt;uus;koostama;Ülo;hästi
Üleliiduline;suund;suguvõsa;hästi;asepresident;Champenaat;foto;unustatud;kolmekümnene
maleorganiseerimine;ajalugu;puu;leht;voor;malemängija;leidmine;seitsmeteistkümnes;varem
Malering;võtma;rakk;seoses;kodu;algus;pioneer;Pärnu;võimalik
kergejõustik;elanik;ülemaailmne;sügis;aspekt;foto;käsi;vahetamine;Võru
õppimine;treeneritöö;laine;Uus-Meremaa;punkt;vanker;Elvist;Kilingi;möödunud
