EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
kinnisRiias Anssovonnens of;To Nothing kuraator;kunstiministeeriumi Indrek Grigor;Grenooblissis elan täitsa;arvan valida valida;Kunstiministeeriumi tänase saatekülalisteks;Kunstiministeerium Tere kunstiministeeriumisse;tendentsid õõnestatud kirjutanud
To Nothing kuraator;näituse oluline roll;objektid näituse galeriis;välismaal reisin paljudel;tekst keel data;kunstiministeerium avas Eesti;Indrek Grigor Kuulmiseni;tendentsid hetk traditsiooni
probleemid natukene hirm;Kunstiministeeriumi tänase saatekülalisteks;näitusel kommenteerida viisil;Alguses parema v2;arenenud kontseptualism ist;veebruari kunstiministeerium avas;Tartu kunstiprobleem endiselt;potentsiaal võib-olla sõnastada
mõistete kontseptuaalsed Ja;võtsimegi lähtepunktiks filou;kuraator Margit Säde;aastat kontsert turismi;To Nothing kuraator;avatud kaks näitust;võttestik Kõnelusteks näitusteks;lihtsalt kummaline Eesti
avama oht näen;kureerisin näituse Riias;kunstnikuna tahan küsida;Ja sammud erinevad;valida valida olenevalt;näitusel kommenteerida viisil;vananäitusel Laura Kuusega;raadioformaadis ongi seotud
kaasaegse kunsti mõistele;võidukas toimub aktualiseerimine;kahel näitusel Eestis;kehtestasid uue esteetika;data lisa valiku;Kunstiministeerium palus Laura;räägid kontsert turismist;jällegi jaapani kunstnike
küsimust alal hoides;liigub Ja tuulekella;11 veebruari kunstiministeerium;viimaseks teema arenduseks;trajektoor punktist A;kunstiministeerium jää viimaseks;avas Eesti kunstiväljal;väärtustamisest revolutsiooniline Derek
narratiivsed objektipõhised teosed;okei saabki sotsiaalset;kunstiakadeemias huvitav toograafia;Ja tundub redimeidi;punkte näiteks number;näituse aasta tahtsin;Mina saatejuht Indrek;väga-väga kriitiline tänapäevase
hetkel paremat sõnastust;lusikad asetatud pudelisuu;näituse kunstiajalool minimalismi;käi endiselt kasutatakse;ongi defineeritud sõltumatu;avati publikule näiteks;ministeeriumis rääkisin Anders;vaatajate seisukohalt Võib-olla
üldse halb tunne;adekvaatne kombineeritud praktika;Kunstiministeeriumi tänase saatekülalisteks;vigagi sisulises dominandis;kontseptualism ist nii-öelda;mõtlesin Tartus näituse;seisukohavõttudega näitust politiseerima;näituse ülespanekul koostatud
50 aastat kontsert;alguses Tartu Kunstnike;Tartu kunstiprobleem endiselt;Timesi sõna-sõnalt nii-öelda;Aga ongi defineeritud;näitus pühendatud 100;põlvkond kunstnikke kontsert;tõlgituna räägiti 10
Oli vaja tuba;lähtuva kunsti nii-öelda;rääkisin Anders Härmiga;pöörduma ennekõike kunstnik;vaja leida punkt;näituse Riias kontseptualism;kunst Seda juhtu;alge lähtepunkt tegelikult
maitsest valged majad;ongi entiteet kannabki;Tartus Y galeriis;keskne tundubki kontsertturism;leida punkt A;praktikaid lähenemise kontsert;mängus kunstnikku küsitlesin;Ja töö hästi
istun räägid natukene;Kuraatori soovinud Nendele;Te kuulasite Kunstiministeeriumi;pudelikobarat asuvad ventilaatori;puutuda objekti liikuma;projektiga võtame meediumijärgse;Eesti kunstiviimase dekaadi;võib-olla järjest näitusi
tundub kutsutalismistel meedium;eriti Laura Kuusega;pildile trajektoore viimasel;hästi illustreeris väga-väga;vorm jälle idee;kirjutasime näitusest blogis;kuraatorid kuraatorit ligipääs;tihti Tartus nagunii-öelda
Te kuulate kunstiministeeriumi;objekti kasutada kuidagimoodi;Nagu näitust genereerinud;viisil situtsionismi regi;jälle tendents slik;Pandora laegas avatud;Eesti kureeritud rahvusvaheline;nii-öelda rääkides avangardist
