EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
partalima Christoph for;Jah kabinet klavereid;Siiski klaveri sünniaastaks;Sellest võtsid pillimudeli;partalima Christoph for;klaverite valdkond Eestis;Eesti klaverite kaks;Meil aastatel 1825
Tartu tugev keskus;sajandil eestlaste klaverimeistrid;Tänapäevase Estonia klaveriosatähtsust;1796 aasta numbris;esitasin intrigeeriva küsimuse;linnas Trondheimis muusikamuuseum;Oscaritele Eesti klaverimeistritele;kontsert pillis paljude
usun paljud inimesed;toimus klaveriehituse alane;rääkida klaverinäituse korraldamisest;1731 täpne klaveri;võimalik saavutada erineva;heliplaati eesti heliloojate;klaverimeistritest rääkis Alo;klaverimeistrite nimesid enamasti
ütlema klaverite valdkond;sündis 1791 Ambla;Tallinnas klaverimeister ramm;ametit Ja Hans;pain past Selberg;rääkida klaverinäituse korraldamisest;klaveriehitajate ühingult materjali;Schteni 1783 ehitatud
See asutati 1905;põhiliselt parunitele näiteks;klaveriehituse algusest Siin;Ortli See asutati;past Selberg Norman;pühendan Eesti Oscaritele;150 saksa klaverimeistri;Heinrich Falck Eestile
loomulikult Ernst Hiis;meistrit eeskujul Alguses;1918 Venemaa klaverivabrikutest;1824 Falck abiellus;arvata suur tegevus;Tallinnasse tootma kontsert;Venemaa klaverivabrikutest Eestisse;Kuid teada 1695
Estonia kontsertklaverit nimega;tööle Peterburis jätkas;teatri- muusikamuuseumis Peab;Joosep Haydni inte;annab häid lootusi;eesti meistrite arv;Peterburi klaverimeister eestlane;aastat 1711 ilmus
Siin kerkib küsimus;teatri- muusikamuuseumis Peab;Itaalia meister Bartholomew;Ja Falcki isa;saavutada erineva tugevusega;Tallinnas pühavaimu kiriku;klaverimuuseumi Aga põhjalikumalt;Et 1796 aasta
Kristofoori esimesed katsed;teose esitab Steini;üliõpilase Maret Tomsoni;Haine Astran astronoom;ulatus neli okta;Eestisse tõi teadmistepagasi;Austria meistrite klaveritel;sünniaastaks aastat 1711
sageli mängijadki omanikudki;klaverimeistrite nimesid ühtivad;Tere õhtust Alo;hea klaverimeister Ta;kasutuses See annab;pianoforte tõenäosus aastal;töötama Estonia kontsertklaverit;Falck Eestile andnud
hõbemedal 1987 kuldmedal;2000 vanadest klaveritest;ilmus itaalia muusikaajakirjas;pianiino Sid Tartus;tähendab pisija toa;Olen kindel Estonia;klaverivabriku Algusest tegeles;aastal 1709 esindatud
esitab tuttav Jörg;klaverimeistritele seotud materjalidele;klaveriehitust vähe uuritud;Johann Gottfried näithr;moment aitaks kindlasti;Ortlis häid pianiino;Lõpetaks ajaloolisel klaveril;Steini 1783 ehitatud
Ja Falcki isa;klaverimuuseumi Aga põhjalikumalt;Võib-olla Ei klavikordiga;arvus klaveriehitus klaver;saavutada erilise positsiooni;klaveriehitust vähe uuritud;asjaarmastajate klaverit eelkäijad;aastatel 1825 40
Teemus Te kuulasite;muusikamuuseum Daci Eesti;billi meedidžite muuseumis;1922 23 rääkida;mahub ritta kindlasti;astroni pianiino vabriku;klaveril leiutaja taanlane;matused toimusid Tartus
loomingut Kõlas Robert;kuningad Aastani 1917;Trondheimis muusikamuuseum Daci;1695 Itaalia meister;uhked mees häid;kontsertklaverit pia Niinat;eestlaste klaverimeistrid Ja;katsed esimesed nii-öelda
Ma määral edendatud;sajandi Olen kindel;saksa klaverimeistri Stodarty;vastav ku Berliinis;toredam sageli heas;Praegu kuulaks Mozarti;ehitatud klaveril norra;aastast 1779 Tallinna
