EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Tõesõna tõukas plangu;lippas Läksin kohvikusse;Katariina üheksaaastane tüdruk;väljunud Nähes poissi;serveeritud ema arvutisse;aega Katariina kurb;herned Katariina üheksaaastane;Ma mõtlesin jälle
protesteerisin söön spagette;päev Mõnus Kulla;Katariina kurb arvab;mobiiltelefoni Pois silmitses;kurb arvab igav;järjeloost Katariina herned;Katariina herned autor;järgnes sõnakuulelikult järsku
tunnistuste kättesaamise päev;olemegi söönud Lähme;Ema saabus kell;Ja Milano konverents;istus endiselt arvuti;Katariina herned autor;osa järjeloost Katariina;kuhjaga Siis loomulikult
lemmik T-särgi teksased;hommikulauas käega võileiba;serveeritud ema arvutisse;Katariina herned kirjutas;kata tea asjust;herned Katariina üheksaaastane;autor Kadri Hinrikus;võib-olla aeglasemalt ületatud
kolmas korrus Ma;teksased Ning kell;lõppedes kell neli;dieeti Ega protesteerisin;kodus kuduma tantsutrennis;aega Ema noogutas;üheksa aastat ootel;Ma käisin koolis
Hinrikus esitab Eva;Siis loomulikult jäätisekokteili;Pärisin kõne lõppedes;silmitses taas redelit;arvutit kotti pakkides;ema käsi Valmis;Hinrikus luges Eva;jäid Ma mõtlesin
Tal õnnestus plangult;Kukkusin Käämarraskile Panin;arvutit kotti pakkides;luges Eva Koldits;noogutas vastata parasjagu;kevadel kodust ema;kohvikusse Ema istus;jätkus võib-olla aeglasemalt
eemalt hele naisehääl;pargi kiirustasime Ja;Katariina herned autor;Telefon helises uuesti;turnima kodus kuduma;tütre aega Katariina;Helen kuuleb Ja;tänavale Mitte edasi-tagasi
kiida eriti asi;esitab Eva Koldits;konverents nädala kliimasoojenemise;suure parmesani kuhjaga;rabas kätega redelist;ema tööga hõivatud;ämblikmees Esimesed kaks;pääsesin toit serveeritud
põimas Avastasin pöidlad;Katariina üheksaaastane tüdruk;koosolekult koju kümmet;T-särgi teksased Ning;Ema istus endiselt;ema ootama Olin;Eva Koldits Kuulete;uuesti Kas jaksab
selgemast selgem pahandustest;Ema istus endiselt;Halloo Helen kuuleb;herned autor Kadri;katuseni See saavutus;pannkoogid Ema võttis;voodisse Peeter Paani;Panin kohvikusse minekuks
kiireloomulise meilivahetusega Nonii;tänavale Mitte edasi-tagasi;Telefon helises uuesti;Ma ohkasin Tegelikult;lahkusime Eks tore;jõudis ema koosolekult;tüdruk isa kolis;Nende sõnadega lahkus
arvab igav suvevaheaeg;neljas korrus Poiss;istusin ema ootama;libistas pingile jäi;lauast astusin akna;lagedale seesamalokkidega proua;Kui lauda pääsesin;maitse Ma käisin
istumas tormas daam;Tegin Anna Robertiga;ootel tunni aja;Tähistame kooli lõppu;laud ukse vaba;teatrisse jõudis ema;Sina valmis ootel;piilusin võimalikult ükskõikse
