keyphrase;score
19 sajandi lossikabel;0.7669
uurida suur revolutsioon;0.7398
puudutanud fundhamblös neelas;0.7392
hiilgav palee niilui;0.7391
hirvepead hiinammusseam 400;0.7307
hiin kuldseid sambaid;0.7261
esimene abiellunud naise;0.7228
piklikes ridades paigutatud;0.7221
kabelisse firenze kunstnike;0.7185
küla lähedusse kuninglik;0.7178
kronoloogilise järjestusega näiteks;0.7148
kutsutud françois esimene;0.7146
keskuses seisab lumivalge;0.7138
raamatukoguks muudetud kabinetist;0.7137
vana lossi suur;0.712
doosema üksildane saksofonimängija;0.7105
fundamble lossi hiigelsuurel;0.7092
balda hiini jälle;0.7089
sid ornamendid de;0.7072
puderdamis toa magamistoaks;0.7068
läänemaale kristall kroonlühtrid;0.7067
kujutab omamoodi sisekujunduse;0.706
palgahhini katavad kuldsed;0.7021
linnake ajalugu tänapäev;0.7017
hertsoginna varasematel aegadel;0.7011
pilt avaneb supiga;0.6992
kirjutas troonist loobumise;0.6987
keiser tänas relvakaaslasi;0.698
uuendusi lõhuti maha;0.6975
kuulus ajalooline foontan;0.697
laiuva päikese kuldses;0.6965
ehitati uuesti ehitati;0.6934
kuningas henry kaheksanda;0.693
revolutsioonimöllus kaotanud kuningas;0.6924
diktaator senat 1804;0.6922
kandis ballil kuulsaid;0.6919
jäi viimaseks elupaigaks;0.6917
-ni jooni saali;0.6905
säravad värvitoonid valitsevad;0.6899
anda prantsusmaale võimu;0.6898
11 eluruumi päikesekuninga;0.6896
paljudes lossides elada;0.6878
hätta suur ruum;0.6877
kuningas jagab valitseb;0.6868
õiglus küllus kõrgest;0.6867
elu lossid osa;0.6862
ehitada uhkes ametkond;0.686
seisab kuldsete sfinks;0.6845
ühtki sentimeetrit selleski;0.6841
varustatud allegooriliste kujudega;0.6841
uhkemaks ballisaal rikkalikult;0.6834
kaaskondlaste kaunis konsool;0.6832
võidujumalanna tega kamine;0.6826
ihuarstilt tugevatoimelist mürki;0.6824
mürki poolteist aastat;0.679
kaunistas eriti efektse;0.678
rajada ühine peidupaik;0.6775
peeglite ääristavatel lumivalgetel;0.6771
kroon kraega musta;0.6768
kindlused ehitati aegade;0.6737
fargija iluaedade ehitus;0.6735
luksuslikku elu peaga;0.673
puuviljakorvide maske keelduvate;0.6729
hobuserauatreppi ehitada laskis;0.6717
imetlevad rahvast pariisi;0.6716
kindlad prantsuse õhkkonnale;0.6712
silmad kirjuks ajaruum;0.671
venemaal vangilangemise ohus;0.6706
veeallikas nimi aastast;0.6703
magamistoaks ehitada uhkes;0.6703
etiketireegleid aeg loss;0.6698
täht anri muutis;0.6691
kurgu kinnitatud langeb;0.6688
sõnade tõeline kuningate;0.6687
teele asuma tahtis;0.6686
avanes lossi peasissekäik;0.6677
peahoone tiivad kahel;0.6676
lähedase hommikuti tül;0.6675
monogramm suur eff;0.6665
istud tiigi vaatad;0.6664
prantsusmaa ajaloost hoopiski;0.6663
näiteks sammastest vaatavad;0.6661
suurte siseõuede 16;0.6641
pargis vasakule kaldale;0.6638
kuldse trooni seisab;0.6635
kaugel sääne jõge;0.6634
palistatud viib otse;0.6633
kaunistusteta jäetud kuldmarmor;0.6628
valmistada reisiks vajalik;0.6627
pakatav šanssellisvee lõpetab;0.6624
suudles lahingulippu istus;0.6618
maalitud ajaloolised pildid;0.6617
uhke paik sobikski;0.6613
kajakad mängivad selja;0.6611
ajaloo hiigelareenile uus;0.66
favoriidid favoriitidele kalleid;0.6591
imetillukese na ümbritseb;0.6591
renessanss kohalike ehitusstiilidega;0.6588
paljastavaid kolteesid härrasmehed;0.6581
mustal taustal sümmeetriline;0.6576
sõjaplaanid tahtis vallutada;0.6573
küllap sedalaadi lugu;0.6569
pariisi linna kuulsaimad;0.6555
kuningad elasid säravat;0.6551
ides aegade keerisesse;0.6547
magamistuba moodsamaks malda;0.6544
keiser lossis viibivatele;0.6544
võru seelikuga kleidi;0.6538
raamides liilia õitega;0.6531
elu kaalule pannes;0.6524
suuri väikesteks ruutadeks;0.6516
vapustavalt kauniks vaadelda;0.6501
kuulsasse re portselanivabrikus;0.6499
järsku tuju järgmisse;0.6496
hommikuudus saarega tõusevad;0.6485
tähendas toredust hiilgust;0.6481
leekidest ümbritsetud kuldne;0.6476
õnne lossi jäi;0.6474
kümneid hilisem päikesekuninga;0.6473
kunstide patroon väikestviisi;0.6451
tohutuid krinaliinega puuderdatud;0.6425
algselt linnused kindlused;0.642
laes lehis ilustustega;0.6408
lopsakatest rohelistest okstest;0.6406
tiibu paviljone vahvaid;0.6404
poega riideine jätkas;0.6403
ema päikesekuningas viibis;0.6391
ilmusid monogrammid suure;0.6385
täisväärtusliku õukonnaelu elada;0.637
galerii kuningat ülistavate;0.637
timeditši rivaalile stephens;0.6369
öelda öelda isand;0.6355
kujukesi sorti kaunistusi;0.6346
inglid fresko äärte;0.6329
kesktorn jäi kerkis;0.6329
kestis aastani 1870;0.6324
euroopat bach tööd;0.6311
kostüümipilt madaam kannab;0.6307
hiin voodi paigutati;0.6298
kuninga vääriliselt sisustatud;0.6276
trepiastet kallile vaibale;0.6258
paikneb tiibadena suurte;0.6238
diandi poidzee õnne;0.6228
tavaliselt musta valget;0.6224
lõi 13 kuninganna;0.6224
noores õukonnas ametlikku;0.6222
innukalt fantaasiarikkalt vana-rooma;0.6222
saagiliseks koonilise katusega;0.6214
äärtele väikesi pontsakaid;0.6212
kuulsaimad paigad luumamma;0.6195
aastal riigipöörde valiti;0.6193
magamistoast hommikul teatas;0.6173
sealsete lugematute luksuslike;0.6159
seinad lausa fantastiliselt;0.6158
kaetud kreeka pähklipuust;0.6135
lõputuid ruume uskudes;0.6133
itaaliast arhitektid tollal;0.6097
üha uusi tiibu;0.6087
trapetsikujulisi külgvaates kolmnurkseid;0.6086
näiteks endise niinimetatud;0.607
paunast pudeli oopiumilahusega;0.6054
ohus küsinud ihuarstilt;0.6051
eraldatud terve 20-st;0.6034
lossi ehitada meeldis;0.6031
laskis näiteks endise;0.6026
kuningad veetsid jahiretkedel;0.6019
konfliktideta kutsuti siinseid;0.6012
favoriitidele kalleid kingitusi;0.601
lood salapärased põnevad;0.5997
uudsus originaalsus prantsuse;0.5985
ülistavate freskodega algus;0.5973
palus valitseja lisas;0.5955
valgel põhjal elavad;0.595
raamatus napoleon endine;0.5925
aastal sisustas sis;0.5898
hooneid lossi tiibu;0.5852
väikesesse magamistuppa lihtne;0.5849
vanikuid kuldselt särava;0.5823
austria ele anoriga;0.5795
muutusi näeb erakordselt;0.5756
ruum ki hääletuid;0.5698
laskis rajada spetsiaalse;0.5688
järjestusega näiteks leiad;0.5671
tunduval ööl kuuendat;0.5638
võimuga keisriks kuulutas;0.5632
pohh ehtis galerii;0.5586
tega voodi rohelise;0.5533
enam-vähem taustal lõi;0.5509
jagab valitseb näiteks;0.5482
jutustada järelpõlvedele suurtest;0.5415
saalile ruum ruumile;0.5197
alumistele äärtele väikesi;0.4975
fantan tõenäoliselt tähendada;0.4646
kunstiajaloos tuntud esimese;0.4584
paras segadus enamasti;0.4495
pärit kuldse trooni;0.3517
ehitus kasvas tekkis;0.3311
kuningannal suurt öelda;0.2721
suure prantsuse revolutsiooni;0.2651
inimene tänapäeval mõelda;0.2073
