keyphrase;score
paremale signaal;0.8348
esimene signaal;0.8252
tugev signaal;0.8231
peegeldunud signaal;0.8109
signaal peegelduma;0.8083
signaal järgnevalt;0.8077
võimendama signaal;0.8041
antenn veidi;0.8023
signaal jääma;0.8023
esiteks vaatama;0.8003
paremale antenn;0.7992
signaal jõudmine;0.799
paremale esiteks;0.7989
signaal telekas;0.7933
signaal õigemini;0.7917
skoop liikuma;0.7913
liikuma vaataja;0.791
istuma telekas;0.7888
vari ütlema;0.7888
ekraan liikuma;0.7879
nii-öelda paremalt;0.7876
avastama kinni;0.7866
analoogantenn vari;0.7861
valgus peegeldus;0.786
kiirem valgus;0.7859
peegeldus esimene;0.7847
vale valgus;0.7846
liikuma elektron;0.784
elektron joonistuma;0.7836
pilt istuma;0.7836
avadus avastama;0.7835
esmalt tugevam;0.7833
vaatama hool;0.7833
tunduma vasak;0.7831
palema paremale;0.7825
arvama alar;0.7825
ilus hommik;0.7823
tald analoogantenn;0.782
vasakult paremale;0.7819
peegelduma veidikene;0.7814
vaatama kineskooptelekas;0.7806
ütlema vasakult;0.7805
ühtäkki nii-öelda;0.7803
paremale juht;0.7803
laine kiirem;0.7799
rahulikult vaatama;0.7799
kine skoop;0.7795
jääma paremale;0.7791
lihtne arvama;0.7791
küsima vaatama;0.7789
selge nägu;0.7787
valgus suur;0.7786
vaatama vari;0.7783
tugevam selge;0.7782
pilt vaatama;0.778
helistama marek;0.7768
pilt ekraan;0.7765
kehvem tekkima;0.7763
pildistamine esmalt;0.7762
veidikene kehvem;0.776
tekkima peegeldus;0.776
tekkima vari;0.7758
vastus tegelikult;0.7756
nõrgem peegeldunud;0.7755
paremalt vasakule;0.7755
elektronkiir tugev;0.7753
vasakule tegemine;0.7752
tuba telekas;0.775
vaatama tuba;0.7748
füüsika avadus;0.7746
strandberg ilus;0.7745
joonistuma elektronkiir;0.7745
telekas vasakult;0.7742
topeltpilti kordama;0.7741
püüdma laine;0.774
telekas jämedi;0.7739
helistama alar;0.7739
peegeldus jõudma;0.7739
kiiremini vale;0.7734
õigemini kine;0.7731
strandberg hommik;0.7731
vasak pilt;0.773
õigemini pildistamine;0.773
telekas tald;0.7729
liikuma elektronkiirmissioon;0.7728
suur marek;0.7727
jõudma peegeldunud;0.7726
muideks vastupidi;0.7723
juht tunduma;0.7722
tegelikult lihtne;0.772
hommik tund;0.7718
telekas vastus;0.7718
vari telekas;0.7718
vaataja vasakult;0.7717
nihkuma ühtäkki;0.7712
hetk äkki;0.7711
plasmaekraan telekas;0.771
tegemine tõsine;0.771
leidma laine;0.7707
telekas telekas;0.7703
telekas topeltpilti;0.7701
nägu telekas;0.7699
järgnevalt joonistama;0.7699
hool telekas;0.7697
hommik hommik;0.7696
kinni püüdma;0.7693
paremale kirjutama;0.769
telekas õigemini;0.769
alar rahulikult;0.7689
kineskooptelekas lcd;0.7688
äkki leidma;0.7688
lcd plasmaekraan;0.7684
vastuvõtuseade võimendama;0.7683
vastupidi muideks;0.7683
marek strandberg;0.7681
alar küsima;0.7678
kordama pöörama;0.7676
veidi vildakas;0.7674
jämedi teadma;0.7671
jätkuma ;0.767
variliik nihkuma;0.767
jõudmine jõudma;0.7669
teadma vastupidi;0.7667
kirjutama liikuma;0.7657
tund lõpp;0.7656
pilk hetk;0.7655
lõpp helistama;0.7648
tõsine füüsika;0.7648
vari palema;0.7642
joonistama nõrgem;0.7641
teadma teadma;0.7629
levima kiiremini;0.7628
elektronkiirmissioon pilt;0.7621
vastupidi variliik;0.7619
hommik jätkuma;0.7606
laine levima;0.7599
telekas vastuvõtuseade;0.7596
jõudma pilt;0.7588
jõudma jõudma;0.7585
vildakas maja;0.7572
pöörama pilk;0.7547
maja tekkima;0.7504
