EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Bartholomew press trello;Madeira asub 420;pisike Portugali saar;näite turisti asjade;No absurdne summa;reisipalaviku listele Doktor;madeiral näha Reisipalavikusaade;ameerika linnadega võib-olla
mäe ilus vaade;Ameerika Meie saatekülaline;ilmastik Madeiralt nimetatakse;Madeira kuulsa inglise;autolt arvestaks autol;arsti õed mälestuste;Madeira asub 420;elu-olu tavaliselt turismipiirkondades
listele Doktor Henry;subtroopilise kliima kohaks;populaarses puhkekohas Puhkesaarelt;loodust Madeira asub;niuksed temperamentsed No;listele Doktor Henry;Tervist reisipalaviku listele;näha väga-väga tihedalt
tulistatav ilutulestik 2007;madeiralt Võtke kaasa;põhjustel tihedalt reisi;Ameerikas Eestis üldse;uus sorry sorry;reisiks pisikese ülevaatega;portugallase eestlasedki Hiiumaale;külastanud madeira nii-öelda
ütleme harv juhus;tervist Tere Kõik;Funchalist mägedesse erinevate;temperamentsed Seal jestani;viskab vett arvestama;Reisipalavik noomimore nakkusraadioeetris;1000 kilomeetrit Portugalist;Paar päeva väga-väga
mere mere vanalinna;aiaarmastaja ema samamoodi;Aafrikas Hendry laevastiku;portugallased elavad Ja;anda arvestama näiteks;inimestel meeldib matkata;Meie saatekülaline giid;võib-olla hästi erinevaid
aastal Guinessi rekordite;Et hästi kontrastne;No saar vaatamisväärsused;Portugali kuningas Henry;osta kodus onju;käinud saatesse kutsusingi;Et Soorm Saaremaale;sõitsid mäest üles-alla
lendasid hästi-hästi ilusad;Selliste metsasorti kasvab;katsetada huvitavate puuviljadega;Euroopas Pärast Ameerika;temperamentsed Seal jestani;haigushooge natukene leevendada;Lauri silmametsad maailma;paljud turistid võib-olla
päriselt korda rääkinud;mägesid mäest mõtlen;valida tea reisibrošüüris;Egiptus Türgi Aga;kaldes kujutan head;tundus Soome turistid;Iirimaal Midagi madeiral;rännakutel jäänud Samuti
turistid Okei aeg-ajalt;Havaile väikese kitarri;saarestikus asustamata kõrbekliimaga;Elleys elav Carola;maksta ütleme ATM-id;matkamine matkarada Levada;saare ookean Ah;hästi-hästi ilusad eraldi
