EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
ütleme Mozarti abonoment;konservatooriumi kammerorkestrit juhatab;Mozarti aasta loomingutegevuses;Tseedursonaati 20 aastat;anna uusi kontakte;pedagoog Tallinna muusikakeskkoolis;pedagoog Tallinna muusikakeskkoolis;Jüri Gerretz Orkestri;võib-olla kammerorkestriga hooajal
õpilased Tallinna õpilased;aastast pedagoog Tallinna;Gerretz Orkestri kolmanda;loomulikult Kammerorkesterit juhatada;arvate reaalsed võimalused;Jüri Gerretz aktiivsemaid;Soome õpilased Tallinna;Jüri Gerretz viiekümneseks;detsembri kontserdilt ongi
vabariik jääb varsti;kammerorkestrist Paistab pluss;orkestrisse kahjuks orkestrist;korrad kindlasti Kui;perspektiiv võib-olla symbol;paljud eesti interpreedid;õpilastega Mozarti mängitud;Kuidas Mozarti aasta;Võistlus väga-väga hästi
enamuses õpilastest linnas;Aga kena interpreedid;kolm kontserti kammerorkestriga;lõpetab orkester tegutseb;mure ongi kooslus;Gerretz Orkestri kolmanda;solistina Tallinna trio;kammerorkestriga Mozarti Tseedul;1966 aastal Moskva
juhatab Jüri Gerretz;Eile Jüri Gerretz;Aga orkester mängib;võimalik anda kontserte;anname vabariiki ütleme;huvitavad solistikarjäär tegelikult;suvekursustest Soomes loominguline;kammerorkestrit juhatab Jüri;muusikakeskkoolis 72 -st
asi surnud researchi;dirigentide kukkunud Ja;Õpetan Tallinna konservatooriumis;See pisik asi;Ja arvan näiteks;Harblaibur korterit Tallinnas;ajal paljud eesti;Tallinna muusikakeskkooli 1961;tahaks võib-olla paari
natuke imelik pillimängijatel;Võistlus väga-väga hästi;aasta jõulud muusikutele;konservatooriumi piires no;publikut anna uusi;õpilastest õpilastega Mozarti;Jüri Gerretz aktiivsemaid;konservatooriumis Eile Jüri;Mozarti aasta võib-olla
Tartu kontserdi inimesed;lõpuosaga Arkanšellogorelli jõulukontserdist;viimase Tartu kontserdi;soolokontsertidest põhjust eriti;suurem mure ongi;Adaadiot Eduard Tubina;viiulimängijad Moskvas koolituse;õpilastega Mozarti mängitud;72 -st aastast
suuremad koosseisud võtta;orkestrinädalased kursused Siis;aktiivsemaid interpreetide solistina;solist Merrit Gerretz;taseme sobivad oodatakse;konservatooriumis ütles Sest;muusika mängitud Soomes;interpreet Gerretz dirigendipuldi;väga-väga hästi arvates
interpreteerimine mõttes meelsamini;Mozartile suri täpselt;orkestrinädalased kursused Siis;rassiõhtu Kuopios esinevad;rahvas publikut anna;eriti viiulimängijad Moskvas;Tallinna konservatooriumis samaaegselt;kontsertmeister Saksamaal Said;kammerkooriga plaadistamised sakslastega
