EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
tavadistants võistlus;pank juhatus;aasta esitama;20 spordisõnum;dokument lubatud;jagama Eesti;eraldama Eesti;2020 aastakõne;tõenäoliselt täitma
jorintermors hõbe;seotud riskiaktsiisilaekumine;miljon euro;küllalt liikmesriik;meeter distants;eraldama Eesti;plaan Eesti;seisukoht 2020;USA finantskuriteg
Isif CBS;laskesuusataja pääsema;kultuuriminister Indrek;homme umbusaldushääletus;lisama number;Eesti jagamine;Eesti otsustama;rääkima Euroopa;sotsiaalministeerium kindlasti
Väikenurm pank;haiglavõrk töövõimereform;liikmesriik ütlema;tähendama kultuuripoliitika;number eeldus;Eesti otsustama;planeeritud Eesti;Eesti otsustama;oletus võimalik
Reinfelds briifing;töövõimereform rakendamine;tulevane eelarve;otsustama rahandusministeerium;info andma;paluma Eesti;teoreetiliselt Eesti;Postimees Eesti;Eesti kaks
põhiprobleem tegelikult;kaaluma mõte;loobuma aasta;Venemaa tugevnev;suurem summa;Eesti jaotamine;oletuslik Eesti;Eesti kaks;võib-olla eesmärk
Vadim Reinfelds;altkäemaks ilmselt;eelarve liikmesriik;olümpiadebüüt reede;null kraad;ülevaade Eesti;Eesti jaotamine;täna Eesti;riik Eesti
Silve Grabbi;aruanne vaja;2020 aruanne;lähistel tulistamisjuhtum;summa ütlema;Eesti kujundama;võimalus Eesti;Eesti võimalus;Euroopa Komisjon
võistlus olümpiadebüüt;öö oluline;Indrek Saar;paberse Euroopa;seitse meeter;täna Eesti;ülejäänud Eesti;täna 2000;IRL põhiprobleem
mõistma Lõuna-Aafrika;tuntud ärimees;rääkima Euroopa;käimasolevalt olümpia;summa homoriik;Eesti probleem;Eesti Euroopa;20 spordisõnum;Venemaa Ukraina
