EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;poliitika;ranniku;tähendab;;geoloogiadoktor;rannauurijad;ümbrused
õppejõudude;Lääne-;rannauurijad;sajaaastased;andsin;uurimistöödejuhataja;Rannauurijad;teksti
mõõtmisplaanid;helikopterite;põhjarannikul;välismaalastega;delta;loodusekaitsjana;rannarahvaelustikust;kuskilt
Scocerakis;mageveehorisont;keskkonnakaitsemeestega;Rannalähedased;signaal;projektijuht;Põhjamerest;puhastatud
meilipõrand;kõrgemal;poolsaarel;erakordset;vast;geoloogid;meretõusu;planeeritakse
disütleme;aastate;Saaremaal;ookeanitasemete;andmete;inseneribüroos;rannakaitsjatega;Läänemeri
meretõusude;soolavee;randadesse;inseneridega;head;Põhja-Eesti;Rannajoonest;eesti
mõõdetes;tõusma;saarelt;kodudest;valides;geoloogina;rannaseisund;tõmbavad
ülespaisutatud;meretõus;Põhjamerest;Mandri-Eesti;hull;ekspertiisi;meretõus;viis
õnnestus;ebasoovitavat;Orviku;Peipsi-äärne;meetod;geoloogilist;Maaparandajad;nimetasid
mageveehorisont;Scocerakis;Nordic;Loode-osalesin;meeter;juhendaja;veetõusule;võtan
