EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Los;Merivoo-Parro;T-särki;;eesti;raadiol;Lääne-Euroopat
läbimurdesingel;Meisterjaanieilne;eurosson;vabaaiakest;case;Eestisse;rahvusringhäälinguprodutsent;tänavamuusikalid
Merivoo-Parro;maagiat;muusikavideo;meisterjaanieilne;the;Eestist;otse-eetris;võib-olla
Buckingeitsentiderildil;Kas;muusikaekspordi;konkurentsitult;artist;Eestis;raadiotes;rääkides
Murrendamine;Äsyli;Eurosonic;kroonigeni;head;üle-euroopaliselt;Kuulajatega;ongi
Dragons-i;liikmete;Erik;muudofjedes;nooremad;eurosoonikult;raadio;nii-öelda
Coca-Cola;piisavalt;esinejaid;bändide;andmed;Eesti;muusikaekspordi;ettevõtmine
võimalik;alternatiivrokkbändid;muusikaga;meeldib;after;eurosoonikuga;kuulajad;vaadata
altersioonikul;toit;võib-olla;koogivormist;they;eurosaanikel;eurosoonikuga;esine
discol;Meie;ootama;meisterjaani;sound;Lääne-Euroopat;Eestisse;nelja-viite
käteplaksu;noortele;Eestis;kõrvalekallete;roll;Euroopa;Järgmisena;tõmbaksid
alternatiivrokkbändid;Kui;eestlasest;näitasime;integreeritud;Tallinnas;kaasmuusikud;10
ülikoolilinnas;Sa;jääme;meeldis;satud;eurosoonikul;otsesaadet;varem
