keyphrase;score
album lehekülg;0.496
vajalik laul;0.3923
elulugu ajalugu;0.3695
Laulasmaa võib-olla;0.3656
hiljem lauluvihik;0.3594
võib-olla hommik;0.3583
kurss lugema;0.3559
inimene erinevus;0.352
põlvkond mäletama;0.346
küla kihelkond;0.3425
esimene tänapäevane;0.3406
luulemaailm kirjandusteadlane;0.3324
huvitav pealkiri;0.321
ühendama asi;0.3194
käima laev;0.3176
mainima üldse;0.3149
sisu kunstiväärtus;0.3137
töö haridus;0.3133
ilmuma koolitüdruk;0.311
näitleja laps;0.3051
väike luuleteos;0.3044
Mart Mäger;0.3033
Looming raamatukogu;0.302
jääma Mets;0.2983
võlu kuidagimoodi;0.2951
aken nimetus;0.2947
kindlasti mururaamat;0.2916
maltama kuulama;0.2897
sissejuhatus saatesõna;0.2882
originaal panema;0.2857
hetk jätuma;0.2855
terve rahvus;0.2848
nimetäht kuuluma;0.2847
tunduma lilleline;0.2791
varasem ühesõnaga;0.2784
lauluvihik võrdlema;0.2782
tegemine pilt;0.2735
tingimata parim;0.2729
tehas kaevandus;0.2708
valu tõlge;0.2706
unustus viimane;0.268
luuletus muutma;0.2676
meeleolu seotud;0.2629
sisendus trükitäht;0.2603
võimalus kogumik;0.2549
armastus kannel;0.254
analüüs tooma;0.2536
vaade kolm;0.2534
muld niiet;0.2521
otsima eluarv;0.2516
aasta kuulus;0.2516
sahistama tuul;0.2508
Ralf Parve;0.2441
minut pakkuma;0.2441
kevadelaul ema;0.2425
maht mõõde;0.2405
aiaäärne tänav;0.2395
rahvaluule parem;0.2387
mõtlema maadeavastus;0.2385
esindav näide;0.2383
tulevik aimus;0.2367
tugev jutt;0.233
Karl Eduard;0.2327
materjal lausa;0.2322
mühisema meri;0.2318
suur vaheaeg;0.2313
lõpp Frau;0.2311
natuke Alpume;0.2305
mõte salmike;0.2299
eriline eriline;0.2283
Alver kuulja;0.227
Santa Maria;0.2266
valb kõrv;0.2258
öösiti süütama;0.2254
näiteks Ševtšenko;0.2245
Tallinn 1901;0.2244
ilmuv lahtine;0.2236
kannel uus;0.2221
minevik paar;0.2214
antud keel;0.2213
teadma Paul;0.2172
Bett Alver;0.2165
lisatud sisuregister;0.215
variant pliiats;0.2133
vastuvõtv taust;0.2117
oht seletama;0.2116
vaenlane side;0.2104
hull 100;0.2087
arust sedalaadi;0.2077
suurem loodustemaatiline;0.2068
üheskoos nautima;0.2067
muutma sügavam;0.2062
tekkima Johannes;0.2048
saatus käsi;0.2047
suunduma valvama;0.2038
50 60;0.2023
teadma lühike;0.1996
loendamatu putukas;0.1994
mängima otseselt;0.199
salapära AS;0.1983
põimatud lillekimp;0.1965
ant no;0.1932
võitma jälle;0.1925
Sõrves näiteks;0.1912
klassikaliselt kristallpuhas;0.1898
Paul Rummol;0.1884
pühapäevane kord;0.1883
trükitäht mustmiljoniline;0.1874
kavandama poeetiline;0.1873
võtma nimbon;0.1873
kasvamine kadu;0.1855
Muru luuletus;0.1834
eeter raadio;0.1821
kokkupanek lõpmatult;0.1798
murre kogumine;0.1788
uskuma rikastama;0.1778
kurvastus tund;0.1771
nimelt põimatud;0.1739
moto pühenduma;0.1729
nimetama printsiip;0.1715
segaselt kiri;0.1715
saksakeelne fraad;0.1669
koguma Veldman;0.1668
Õie pikk;0.1665
määratu kannel;0.1664
mõistatus selgelt;0.1661
1000 valu;0.166
suhe selgitus;0.1604
müsteerium purunema;0.1578
jagama jagamatu;0.1566
laiem tahtma;0.1559
rohulibl ringutama;0.1547
peilima vastuvõtlik;0.1542
Jaansaul põlvkond;0.1533
Ki antoloogiana;0.152
paljalt põhjal;0.1509
kroonlinn lõpp;0.1476
8899 noor;0.146
koostatud Eesti;0.1451
Saul esinemine;0.1433
200 õieke;0.1427
Michelson selge;0.1421
surmkümmend suudlus;0.141
Andreas lipp;0.1398
Debora Vaarandi;0.1384
joonistama rehepeksumasin;0.1379
koduaken rohtunud;0.1361
peidus vaikus;0.136
koolivend Virkau;0.1336
võlgu toimetaja;0.1304
tegija Sõrves;0.1271
Rummo rääkima;0.1268
tippluuletus antud;0.1258
visand Paul-Eerik;0.1257
kinni loogia;0.1251
ilusti Wulf;0.1234
lakkuma ant;0.1229
Virkau kirjutama;0.1222
vaheaeg Ki;0.1216
tall Kaalep;0.1201
hilisem Looming;0.1177
anonüümne ilusti;0.1163
viis sirvima;0.1152
võtma Grenzsteini;0.1147
Sass Sooman;0.1128
varalahkunud andekas;0.1126
laasell sahistama;0.1118
antos lill;0.1074
Sideluule luulemaailm;0.1073
maadeavastus mismoodi;0.1064
Lydia Koidula;0.1062
Mäger mõeldav;0.1027
süütama visand;0.1019
palmisaar fregatt;0.1014
Alpume nonii;0.1006
Semper harjumus;0.0998
kaugem salapea;0.0962
Viivi Luik;0.0946
Egan lõdvene;0.0929
impeerium aken;0.0907
asi Sideluule;0.0853
salapea härras;0.0761
Gustav Suits;0.0755
Rummol värske;0.075
Evi tihemets;0.0744
Vaarandi panema;0.0668
rehepeksumasin põhklend;0.0644
sirvima kantoloogia;0.0611
Grenzsteini lõbus;0.0585
XY uskuma;0.0568
tüüt etüüde;0.0531
Ševtšenko testament;0.0516
Kristjan raud;0.0499
Altimprovisatsioon Jaansaul;0.0423
Rummo Altimprovisatsioon;0.027
Fraumis vajama;0.0238
korrutama välgujoag;0.0176
Parve koostatud;0.0101
Vaarandi terve;-0.0028
Koidula koduigatsus;-0.0593
