EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;rahasüsteem;eurotsoon;tähendab;;eurovastane;Ülekuulamine;Lääne-Euroopale
pankrotihüüded;tulevikustsenaariumite;eksportida;maailmaturgu;argument;kriisimeetmeid;Tulevik;president
kulukärped;Liidu;vees;valitsuse;number;elektoraat;majandusekspert;rahvusvahelistes
põhiseaduslikel;drastiliselt;lennukid;läti;range;keskpanga;Kriis;püüdmise
katoliiklik;Lääne-Euroopale;jaanuarist;pruudil;valida;inflatsiooni;võrguajakirja;probleemini
ökoloogiline;täna;Kreekas;refereeris;head;eelarvedistsipliini;Iirimaal;võib-olla
hoovad;toimub;Süsteemis;distantsi;roll;majanduskonverentsi;jaanuarist;vaadata
rohkemad;Paristab;Rumpoi;korda;argumente;antiamet;konverentsi;allumine
väga-väga;Rumpoi;kuulete;PÄEV;tipp;suveräänsusärast;Ameeriklane;kirjutatud
segasemaks;konvergeerunud;;Vahemeri;andnud;sotsialism;Sisuline;kahe
