EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;ohu;FBI;Infomägedes;;näidetel;küberkurjategijad;situatsiooniga
kapitalipaigutus;loll;küberkurjategijad;kuuekümneaastastel;valida;ahnusele;Kaheportaal;Nendele
sihtrühm;Libakorjandusi;2019;sotsiaalmeediale;andmed;enesekindluse;internetikeskkondadesse;pakkuda
põhjustatud;emotsionaalsele;petmiste;õigemini;headust;ähvardava;Kahtluse;olukorras
võimalusi;Andmejärvedes;hirmu;juurdepääsu;nimetatakse;pettusi;infoplatvormi;USA
Tööriistade;Politseid;Viirusest;miljardit;logida;hirmu;Veebilehed;suudaks
Kuivõrd;varjus;ootavad;internetikeskkondadesse;vastavalt;võimalusi;kuritegevuse;sisaldavad
küberkurjategijad;dokumente;petturitele;Pakutakse;valideeritud;mõjutamise;Viiruse;riiklike
öeldes;Aga;röövlina;avalikult;dokumente;situatsiooniga;Juurdlusbüroo;paljudest
kõikjalt;eraldi;ohvritelt;lähemalt;reaalne;küberkurjategijad;inimesest;See
