EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;kohtades;Amazonas;põlvini;;Amazonas;Amazonasest;võib-olla
terrafirme;pilvesõdalased;Ameerikasse;Peruus;andide;raamatukaante;Ameerikasse;eesti
jäädvustamas;;vihmametsas;albiinosid;legend;vihmametsas;Lõuna-Ameerika;lihtsalt
Lõuna-Ameerika;kõrgkultuuriks;jõest;Anastajad;geen;kohas;Põhja-Peruu;metsa
mugavustsoon;uuritud;basseini;parasjagu;uhked;koobas;jõest;ongi
üleujutatud;kopsupõletike;Andides;Sotsiaalse;objekte;leida;koobas;geen
inkaeelsetest;heledanahalisi;inimesega;otsimas;tekitas;mägedesse;mäeaheliku;võimalik
Põhja-Peruu;Montannies;eesti;vett;kindlus;Jätkame;fotoseeria;hästi
võib-olla;Kuna;aktiivne;valgete;tekib;Ehk;pilvemetsainimesed;Nendes
fotoseeria;matk;;Seekordne;asi;endiselt;vihmahooaeg;tekkinud
sotsiapoyasid;kaljujoonised;objekte;Chachapoyaste;incad;fotoagentuuridega;Lõuna;antud
tähendabki;tõuseb;teemaks;kõrvitsa;Need;kilomeetrit;Jaagoritel;tegelikult
vähekülastatud;sotsiapoyasid;merepinna;hästi;toored;Põhja-Peruu;Nendes;legend
muumiat;kõrgusele;siiamaani;suurimad;avavad;näha;Aitäh;leida
tänapäeval;alal;Montannies;idesse;Näiteks;põnev;rändeliinidest;teada
immuunsussüsteemi;osa;sõnadest;skulptuuridest;poja;terrafirme;päiksepojalt;meetrit
põllukultuurid;jalutama;inka;Europiidne;korda;rändeliinidest;maailmale;vett
reljeefi;2000;võib-olla;lausa;kindlasti;pilt;Tounturs;2000
Jaaguarid;Boyaste;kõrgusele;varemed;nimetada;natukene;Hispaania;nii-öelda
päikesed;seotud;fotogeeniline;kohtades;metsa;varemed;Kikkas;Põhja-Peruust
võimalikult;assimileerida;Aitäh;veesüsteem;vett;maailmale;tänaseks;plaanides
linn;põlvini;põlvini;lõuna;ehitised;räägime;räägime;kahe
vihmahooaeg;suutnud;Ariana;maailmale;Et;tõusnud;kujutame;öelda
päev;elamus;jalutama;inka;eelnevatest;paljudest;terasspõldude;räägime
iroonia;Seekordne;suur;heledate;libedatel;Ameerikasse;kaljuservadel;uuritud
küüditasid;pilv;Boyaste;tunti;esimene;loodust;kõndimist;tõlgendus
võõbatud;hõlmab;natukene;incad;See;Näiteks;tõuseb;klassi
fotogeeniline;sisemise;Jätkame;basseini;usun;Nendes;Minkad;Põhja-Peruu
plaanides;tavaliselt;sisemise;alustad;sisemise;võib-olla;elavad;paar
väga-väga;kasvatamises;vaielda;raskem;esemete;tänapäeval;albiinosid;jäänud
chapoyaseni;Europiidne;taaskord;suhtlusvahendit;valgub;revanš;Peisin;natukene
elumajad;alast;vihm;võib-olla;ongi;aastaid;vaatasid;leiab
tumedanahalised;Guelapi;tõlgendus;elab;eriliselt;võimalikult;alustad;buli
kutsumine;veesüsteem;leitakse;kindlasti;hetkel;peatükke;vaja;Kuid
nottimisega;viia;oleneb;äkki;meetrit;tugipunktid;punaseks;paljudest
aktiivne;mäed;fotoagentuuridega;sõlmi;meeletud;unustasin;vesi;üldse
raamatukaante;tunti;Hispaania;vaielda;alistati;merepinna;esimene;jätkame
reljeefsemalt;Nad;tunti;jõgikonda;uurimas;pilvemetsainimesed;Tegelikku;Näiteks
õigemini;geneetiliselt;alguse;nimetada;nii-öelda;plaanides;inimkätega;kurb
kasvatuses;karm;maailmale;põllukultuurid;aeg;inka;orjapidajad;suur
konarusi;tegu;unustada;kahest;tuhanded;viimased;poegasid;500000
toored;mäe;peatükke;chapoyaseni;terrafirme;tähtsam;nukaiaali;Londoni
tugipunktid;poja;albiinosid;õnnestus;ilmuma;maha;plaanides;näinud
idaküljest;kutsutaksegi;pilt;surma;toad;kaljuseinas;basseiniks;kasvatuses
jäädvustada;võimalikult;vastust;lõpuks;inglise;tõeline;inka;jõgikonda
räägime;vett;kosmilises;kindlusega;inka;kosmilises;Seekordne;kippuda
kõrgkultuuriga;huvitav;loodust;geen;arusaam;päev;matšubitsuks;tõlgendada
pääsmatusse;kutsumine;vabandust;surnute;turnides;lugema;sentimeetri;kujundatud
massilised;merepinna;mugavustsoon;leetrite;paik;kindlasti;võib-olla;aktiivne
lihtsamate;Amazonasest;tähendabki;metsa;paar;Aitäh;hõlmab;pikema
2000;faktid;terasspõldude;provints;infokillud;Anastasid;pisikesed;Tegelikku
kõndimist;plaaningi;legend;kolm;eesti;nimeks;jäljed;uurimas
kirjaoskuse;valgete;heledama;revanš;kontaktid;esimesed;aastaid;endiselt
staatuslike;eelnenud;teada;sarkofaagi;tajad;kahe;kõrvitsa;tõuseb
vapiloom;pilvemetsad;kutsumine;ala;paigutatud;New;nimelt;eelnenud
sarkofaagi;vabandust;arusaam;paremini;sobivasse;matk;kosmilises;
vihmametsa;metsast;kuivemaks;kassid;vesi;muutuma;varemed;Muidugi
endeid;sentimeetri;punaseks;chachapoyased;suurim;legend;kodanikul;vöö
terasspõldude;seisnud;lõuna;püha;osata;chachapoyased;mugavustsoon;tähendabki
pojad;idaküljest;nahalise;jäänud;algab;kummaline;hävitada;täpselt
nimelt;ajaloo;immuunsussüsteemi;tuhanded;maha;õnnestus;telesisuliselt;vaielda
järeltulijad;aastat;kontaktid;maastik;immuunsussüsteemi;pärinema;ehitatud;jalaga
heledate;reljeefi;ootamatu;hõlmab;teame;parasjagu;paik;koobas
päiksepojalt;orjarollis;elamus;Lõuna;vabandust;Kuid;skulptuuridest;äärmiselt
viikingite;See;kuulsa;seeria;jumala;skulptuuridest;tugipunktid;sõlmed
Londoni;jälle;pikema;Muidugi;karm;faktid;huvilised;küüdi
