EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
hästi rõõmsameelne coop;pilves selgimistega sajab;üldiselt euroopas tolmandajatele;seitsmeteistkümnes euroopa liidu;annan maksimumi jätkame;eesti kodanikega kehtib;ellen niit eesti;vikerhommikule eurovisiooni lauluvõistlust;13000 migranti eestis
üldse puutunud inimesed;ütles ametisse pürgijatele;eestis vaja meemesilasi;neonikotiin hoida insektitsiidide;igav jännet sideme;kevadel stockholmis eurovisiooni;põgenike kogunemine kreeka;ütles täna kreeka;jäänud 13000 migranti
õhutemperatuur tõuseb pluss;ühisotsuseid teatas peaminister;tulemusi kahjuks eestis;alexis tsipras kreeka;kasutamine taas lubatud;jaka euroopa põgenikeagentuur;kreeka valitsus kavatseb;kuuenda märtsi päevakaja;võimalus suurem ida-eestis
läbiviidud uurimuse tulemused;võitja ütles vikerhommikule;kehva olukorda euroopa;väikeste murdesõnastike sarjas;tallist noort last;makedoonia otsustas ütles;humanitaarkriisiga eestisse töötukassa;päevakaja toimetaja kristi;raie veterinaar- toiduametist
laulu võitja aastal;põgenikeagentuur hoiatas nädalal;õhtust kell kuus;rakendamises vanasti kirna;näiteks näitena näiteks;play kreekas valitsus;esindab mais stockholmis;play kreekas valitsus;veterinaar- toiduametist suremus
1994 aastal valdek;tähendab talvitunud peredest;ütles vikerhommikule eurovisiooni;nahavärviga noorhärra hästi;tavaline ilm homme;kreeka põhjapiirile päädib;lauluga play kreekas;võitja aastal 2016;ületada makedoonia valitsuse
turvaline inimesi damaskuse;tulemusi kahjuks eestis;tolmeldamiseks piisavalt mesilasi;ütluste kaubandussektoris näiteks;täna kehtib näiteks;seitsmeteistkümnes euroopa liidu;eurovisiooni lauluvõistlusel jüri;sobak eestit esindab;kauplustes erandeid müügipersonalile
arvatud näiteks vadjalaste;põgenike viivitamatut ümberpaigutamist;vajavate kultuuride tolmeldamiseks;kaaluda 1 24;andnud häid tulemusi;tippkohtumisel taotleda riigi;eestisse töötukassa arvates;kiita eestis vaja;võib-olla omapärane leidu
makedoonia valitsuse teatel;töötajaid välismaalt töötukassa;täna kreeka välgukiirusel;õlal õrraval sõitsid;tahan kindlasti annan;peaminister alexis tsipras;kreeka välgukiirusel parandama;murdeuurija jüri viikberg;märksõnaks ilmastumine kasutatakse
suurenenud vajadus tuua;ojakivi räägib lähemalt;13000 migranti eestis;play kreekas valitsus;kingib toodangu vahetada;näitena näiteks soomes;ööbib telkides euroopa;eetris pühapäeva kuuenda;maarja-magdaleena äksi kihelkonna
kehva olukorda euroopa;näiteks tõsi tolmeldajate;esindab mais stockholmis;ütlevad oneziie pustam;astuda vaatasin samamoodi;eestisse eksperte odav;euroopa liidult abi;põgenikeagentuur hoiatas nädalal;kuus kuud tegelikult
kindlasti põhjaeesti murdeid;veterinaar- toiduametist suremus;võrdselt eesti kodanikega;23 7 protsenti;käänet igav jännet;eestis tööjõupuuduse suurenenud;tippkohtumisel taotleda riigi;olukorda euroopa tegelikult;coop lemberi teadmisel
hobustega puutunud osad;kogunemine kreeka põhjapiirile;murrete sõnastike koostamise;hanno pevkur varem;taas lubatud tegelikult;põgenikeagentuur hoiatas nädalal;idamurderaamat euroopa riikides;idamurde algkujuks läänemeresoomlaste;10 protsenti aastal
