keyphrase;score
euroopa keeleoskustasemed;0.789
keelekasutusolukorda erinevate;0.5277
mitmekesisust euroopa;0.5219
süsteemid keeleõppe;0.5135
riigikeelt 2008;0.4718
parimat belgia;0.4677
euroopas alustatakse;0.4465
sloveenia malta;0.446
esikümnesse baski;0.4358
euroopa linnades;0.435
eesti ettevõtetes;0.4345
itaalia õpetatavad;0.4327
keelekeskuse juhataja;0.4299
portugali keel;0.4163
raskem saksa;0.4138
protsenti euroopa;0.408
läti leedu;0.4041
sloveenia arvata;0.4003
nimi keelterikas;0.4002
nimetasime hollandit;0.3809
kolmkeelsus võib-olla;0.3786
võõrkeelega edukad;0.3779
keelt võrdõiguslikkuse;0.3654
raadios keeltes;0.3617
õpitakse maailmas;0.3581
testiti prantsuse;0.3489
araabia türgi;0.3403
kohustusliku võõrkeeleõpet;0.3385
luksemburgi ongi;0.3244
vaadata keelisin;0.3149
rääkisime inglise;0.307
kodanikega suhtlemiseks;0.3058
rootsi järgnesid;0.2966
riikides parem;0.2933
õpilane valida;0.2875
lõpetab albaania;0.2868
suutma rääkida;0.2834
täis vene;0.2784
keelt seitsmeaastaselt;0.2691
riikides andmebaase;0.2689
õppimist viie;0.2663
kahanev inglise;0.2655
emakeelele soodustada;0.2612
räägime täna;0.2557
küsitletutest näiteks;0.2525
eurobaromeetri eriuuring;0.2514
pildi keelte;0.2418
aineõpetust positiivselt;0.2404
institutsiooni ühise;0.2384
osalejad tutvustusel;0.238
vähemuskeele sisserändajate;0.2378
protsenti õpilastest;0.2304
valdkondade vaadeldi;0.2263
esmaselt tähtsaks;0.2258
ülemvõimust õpitakse;0.2253
kasutamine dubleerimine;0.2251
võõrkeelekomplekti kuuluma;0.2248
teadlased põhjalikumalt;0.224
mõõta põhikooli;0.2216
tutvustati kahte;0.217
tausta küsimustikega;0.2151
haridussüsteem 20;0.2131
taani norra;0.213
sealsetest elanikest;0.2063
põhja-iirimaal alustavad;0.2061
nimetatakse riigikeele;0.2051
audiovisuaalses trükimeedias;0.2036
parem öelda;0.2025
edukaks integreerimiseks;0.2014
rõõmsad õpilased;0.2004
näidet vajadused;0.2003
ametiasutustes kasutatakse;0.1977
tulemus mainisime;0.1962
tõsine õpetajate;0.1935
uuring tähendab;0.1901
kaheksa liikmesriiki;0.19
eriuuring hindasid;0.1869
sõltub erinevate;0.184
inglismaad kasutati;0.1791
vastused toetuvad;0.1774
toodetes kasutatavad;0.1766
aastal kõrgetasemeline;0.1718
eeskätt subtiitritega;0.1709
kutse- kõrgkoole;0.1693
astme võrreldava;0.1683
süsteemis mõõdeti;0.1679
mere uuringuid;0.1671
integratsiooni migratsiooni;0.1665
suhteliselt ühtne;0.166
lühidalt tähendab;0.1641
head soovitust;0.1627
aktiivseks toimimiseks;0.161
