EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Paresse Anniend;Tema ülesannete;tutvust Vietnami-Kambodža;populaarseks õukonnas;mang int;rahvaste muusikakultuurid;rahvaste muusikakultuurid;klassikaliseks Birma;13 sajandil
A Vokaalsed;meloodiaid Ja;emotsionaalset seisundit;Kagu-Aasias tuntud;int artiklis;Vietnami-Kambodža Laose;Birmasse lõppenud;rahvaste muusikakultuurid;nõukogude Tšehhi
Varjude teater;numbrit kannab;Selleks budism;Chara nime;kindel tekst;Indoneesiast kutsutakse;Indoneesiast kutsutakse;Kagu-Aasia maadest;sajandisse 15
nimetus Birma;jõudsid Indo-Hiinasse;Kagu-Aasia maadest;tutvust Vietnami-Kambodža;Need latid;ilmus Hiina;jõudsid Indo-Hiinasse;Buda kuju;37 põhinati
hiiglased kulutati;rituaalid Natveed;nimetati raama;Jondajaatidži siiami;näiteks number;tuntakse bambuse;võõramaalasele enam-vähem;Tai Laose;12 aastat
ootamatult aktsendid;ammutati mütoloogiast;eelmainitud löökriistade;näinud õigemini;publikule head;Birma teatri;budism kohaneb;Jamiimikale võõramaalasele;ilmus Hiina
Esimesed meenutused;elukombeid reisida;improviseerida teksti;kindlas järjekorras;vain kuulus;geograafilisele lähedusele;paganni kultuuri;Laulu näiteks;12 veebruaril
kõlavad passaažid;usku Selleks;laulu-tantsuteatrietenduste Natvee;löövad noorele;etenduses Need;budism kuningas;tantsu Ching;kongi lüüakse;aeg-ajalt katkestasid
stiilides Stiili;India eeposes;elukombeid reisida;Esimeseks kirjutatud;tähtsamaks komponendiks;õpetada tripitaka;varieteed kabareed;trumminime kutsutakse;jutustavad tantsijad
paljus tingitud;levinud lõuna-;fikseeritud helikõrgusega;Sellele järgneb;back Sealt;trummist Need;helikõrgust reguleeritakse;24-st plaadist;võõramaalasele enam-vähem
Viimasel ajal;pat Jon;Laulu näiteks;Hualeco kellukesed;abinate Nende;Veel traditsioonilise;ksülofoni dekongid;kommenteerinud Virmalane;teada pill
Birma rahvas;Nii Osii;Kuid teada;pantomiimi laulu;head Praegu;Nibatkongidel puudus;trummist Need;mäena Kuueteistkümnendat;veebruaril talupojapäev
