EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Sturridge ütleb;kliima asi;Hendrik Olde;hetkeks Kilingi-Nõmme;energiat kodus;Paul Kerese;Paide maleklubi;tähtedega tagasihoidlikult
male maleorganiseerimine;mõju Ja;Valgete kaantega;See mahukas;koju kodus;koostaja Hendrik;Eesti tšempioni;sõelale jäänud
Paide maakond;ütleksin ringkondades;leheküljel tavaliselt;mõtlesin tulemusega;treener paides;raamatu ostnud;Jaan Ehlvest;mõju Ja
Noortele võimalused;Ma tea;tuntud Paul;Võib-olla tipus;seoses seoses;paidesse Kotka;Kerese elutöö;Jon pealegi
meistritiitlit õpilasest;vanemad esimene;50 -te;Eestist 94;hetkel punkte;Tallinna mees;Nii raamat;asja lihtne
tekstidele insemalt;Paide oletegi;ilukirjandust Siin;Aga asi;tookord pioneeride;pärandi kommentaaridega;Kilingi-Nõmmes Kokku;pealegi nimi
-te aastate;võtma Kas;astub uksest;foto abiga;asi Et;pealegi nimi;Paul Keres;mõnigi hästi
arhiivid probleem;jääb südamesse;noorest hakaga;mängivad maakondades;Et ;Pärnits küsis;Võitsin Kuuendad;tohib natuke
organiseerimise viga;kursis teab;koondatud malesuuruse;neli erineva;punktisumma suurem;näeme Paul;ajakirjas Helistasime;Ja nii-öelda
sisemiselt äratuntav;linnade klubide;Maltale Pole;linnade klubide;probleem Ja;ajakirjas Helistasime;julgelt Originaalid;Võib-olla tipus
viimasel ajal;malemängijad poisid;ühekordne pulss;võrkpallis näiteks;hingeks Endast;tuntud kuulsaid;kindlasti Lembit;Venemaa esimene
jäänud aeg;selgelt meeles;Maria Keres;Jah korrektsuse;võimalused võidab;tekstidele insemalt;Pärnust lauk;75 aastal
tolma rahunenud;aktiivselt tellitakse;võib-olla õppedistsipliini;erilaudade Partii;moraalne vastutus;pesa Elasin;hästi hästi;inimene pealegi
Raamatul pandud;unustatud teame-tunneme;sündima tagasihaardega;asi Moskva;paidest paides;tahtmatult Malering;Mis mootor;mitmed-mitmed asjaolud
Siin aru;raamatus Kas;lihtne ühtegi;lapsi peres;tähendab oskab;valges vankris;üldse kandideerisin;Ja võib-olla
