EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Tseemspondonsioon Connery;Väga oluline;kõndisin televiisorist;britil kohupiima;number Number;ellu raadio;ellu raadio;Leia raadio;väga-väga meeldib
Spectre Kergi;maailmas raadiopaid;Raadi vahehommik;uueneb automaatselt;Number neli;telefonikõnet öeldaksegi;mõnigi kord;Nutikas maailmas;10 märtsil
kaasa arvatud;naisi vahetame;üleliigset energia;ETV-s Improteater;aidake valida;ansambel korduvalt;lemmik Tseemspondonsioon;Merivoo-Parro juhin;õhtune vöönd
Ma Ivo;tantsivad muuka;Google Playst;Aga mõtle;null null;aktsioon elab;Maarja Merivoo;eksklusiivintervjuu eile;18 veebruaril
pritsipoiste hea;kohtume raadiosagedusel;kõrvaklapid peas;programm Album;ütleks number;selja kella;kõndisin televiisorist;kõndisin televiisorist;üleüldse väga-väga
Eesti reisidest;bändist rääkisime;kaugusel Leia;eksperiment Nende;artist meeldib;tihtipeale reisin;Vinüüli teema;Laadigaks Otto;kell 19
infraga lood;äratuskellade äratavad;öösel ühesõnaga;eksklusiivintervjuu eile;null Reedel;ärkad hommikul;head hääled;Heaven lõpetasin;unistuste koostöö
Vihana anti;öösel eile;Nii muusikamaitse;Olen mullast;liftis parem;Merivoo-Parro juhin;kuulsaks Nüüd;Aga kodus;otse-eetris väikese
tekitab plekid;kuulab kantrimuusikat;siinsamas draivi;näitlejatega kaasa;head lood;Juba töötan;näete lugusid;Teiega kohtume;armastab printsi
lase kabuhirmul;enneneidega luine;võimalused infraga;põhimõtteliselt tehagi;andma häält;kuulsaks Nüüd;jäin ellu;Ärgaks TMW;lõpetasin vestluse
Tule kuuluvustajate;Võimsate äratuskellade;Eetris Maarja;35 ETV-s;artistist artist;Kas ütlesin;rööpad ärkad;Maarja Merivoo-Parro;päeva käinud
kohutavalt kodune;Mõte anda;Paarikümne minuti;Neid lõpuni;punkt Ee;naisi vahetame;aeg tõusta;lemmikfinaali Eesti;täita Kogu
