EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
keretöid veenõul;viidi metsatöölaagritesse;inimesi Kadriorus;Sindist lasti;vaguni number;tänavatel lauldi;meelde 41;võib-olla Ukraina
väikene linn;inimesi Kadriorus;kätt vaadata;võeti Aga;element Ja;piiri laulsime;Kuupäeval Moskvasse;11 juulil
kirjutamata memuaare;arvan otstarbekohane;18 sajandil;50 mees;number Ja;18 sajandil;mustlasnaist jälgida;12 aastat
füüsiliste vajaduste;vihalist hõikasin;sadama kaubajaamas;saksa auto;momente elasin;õhtul mäletan;laulsime Eestimaa;Põhja-Läti lätlastega
vagunite numbrid;karda mõtlesin;viimane trükisõna;Uulu mõisa;toob No;kuulsimetate kutsutud;Tean riigipööret;kogumispunkt hästi
öelda kasvasime;Poska piiri;külma verd;aastal näitas;aknad uksed;vabadussõja ajaloolugu;telegrafeerisid Tartusse;hästi mäletan
Säre aasta;lahku Sellest;kahpuutoru füüsiliste;punaste hävituspataljon;inimene sattus;rahulikult kõndisime;hästi Elulood;aeg-ajalt käidi
lõhkusid aknad;laagris Ja;laualipud vabadussõja;Ja kirjutasin;Need talumehed;jalutamas tütarlapsi;kuuleme kirjutamata;40 kevadel
Mina vanaisa;Ja vanemad;moto inimeselt;Järgmisel hommikul;aknad avatud;istusid murul;mäletan imehästi;ajutiselt evakueerida
18 sajandil;saba jäta;ajalehe müüja;asumispaikades Ja;vaatasime vett;parkus jooksed;Tartu koolipõlvest;raamatud vene-eesti
hävituspataljon ootamatult;magada Noh;jõudsime Sverdlovski;Omski oblastis;head arvata;tsirkus toimus;NKVD ametivend;Noh mõtlesin
käe kaasavat;Eeessorid tsirkus;tänaval Lao;Põhja-Läti lätlastega;Noh head;seitsmendal juulil;meesjääke valvesse;momendil huvitav
killustada Lähme;tunne Terve;tsirkus toimus;laagris Ja;kriminaalne element;väljakul mees;Pärnusse Nad;otsustasin 10
endine kohtuametnik;propagandamasin lauditandi;liialt 400;kirja paberi;ajutine pannud;huvitav momente;Siis käigukoht;Nõukogude Liidu
aeg-ajalt käidi;lauluväljaku mineva;Ja ventilatsiooni;kohtuametnik Robert;harv kodumaale;võtta vabaduse;Et paljastame;jaamastajat 20
