EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
mere hõngu;saabunutele pidurõivais;Nõukogude Eestis;püsti Mererajooni;algab head;loori lauluväljaku;tõuseb laululava;jaanitujule Täna;Ja olemegi
seotud tootmisega;Tartu Koondorkestri;jaanipidustustel kõikjal;vene keelpilliorkester;näiteks jaani;Gustavat küla;tulekeeled muistsetel;rõõmsale rahvatraditsioonidest;keerutavad laululavaesisel
kuulsamad õllemeistrit;haljasrüüsse Kõik;Kuidas tänavu;aastal Moskvas;varju Ent;Kuulsite Ringvaadet;Kuulsite Ringvaadet;Viljandisse Kuidas;Viljandisse Kuidas
voolab tallinlased;hõngu Lauluväljak;Installin kuulake;Siis lastaks;head lennaksed;Eesti Lasnamäelt;kuulda Vanarahva;järvest Jõulu;tõusis kiriku
Truncil Ei;igivanasse jaanipäevagi;kuuleta Gustavat;minuti kindlasti;kommentaar kombed;Heast tujust;Karjapasunad kutsuvad;Eesti kaunimaid;päikesest pruunistunud
anna teast;tossavaid piibud;Tänaste üritustega;laotanud esimese;ankruga astuvad;karjale õnne;olijad seisavad;Muhuõllemeister Ivan;paremad kohad
ehitis Sündmus;kuulsime etnograaf;eile õhtul;eludel elu;esimene sõna;saarlased käisid;märgid järgijad;Seal Nüüd;tööd tõsiselt
sisu kõrgemaid;Karjapasunad kutsuvad;esinejatega vanade;mererajooni esimese;tantsu nooremaist;pillimeeste pere;ilmismi keel;tänaõhtuste haruldasemad;juuni SL-is
teada põlispuudepaistvate;20 kongressi;jätk laulupidulauludega;Mõne minuti;anna teast;Maison külitud;kommetest looduse;Aga Jaani;karjale õnne
See kena;kultuuriosakonna juhataja;Kogu maailma;täpselt 360;koju arvati;Viljandi jätta;küllap mõnegi;sümbolsõna Eestimaa;võidutseb täna
märk kiri;ajamärkide Noh;konkreetsemad jaanikombed;Ja Lyotatakse;pere Ent;jaaniToiustest täna;kevadel mehemoodi;jätk laulupidulauludega;Tulevad noorukid
