EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
jorintermors hõbeda;Läti suunaliselt;Indrek Saar;Ja välisuudistega;andnud summale;Eesti jaotamisel;Eesti otsustab;Päevakaja 14;eesmärgi jõuda
töö- terviseminister;Yorgis Eesti;Saar Riigikogus;aastat Sotšis;suurema summa;Vilnius pluss;Euroopat tahame;seisukohad 2020;ERR-ile teadaolevalt
vaja lisaväärtust;teemal Pyeongchangi;Brexitist debateerida;Pyeongchangi taliolümpiamängudel;summa homoriigile;muudame kokkulepete;Liidu toetused;Ja välisuudistega;järk-järgult Honga
esialgses dokumendis;regiooni rahvaarvu;lõhkiajamisele Homsest;võitmatuks jäänud;liikus 1;Sloveeniale Ameeriklased;Sloveeniale Ameeriklased;20 Aitäh;20 veebruaril
pildist Karolin;teada pangale;eeloleval ööl;salakaval tuuline;dokument dubleerib;maksumaksjate liit;Soome ostuturistidest;Reformierakonnast Praegune;sotsiaalministeerium kindlasti
dollarit Ajakirjanduslik;Brexitist debateerida;Euroopa lisandväärtusest;umbusaldushääletuse president;asepresident Andrus;agentuuri NSA;küllalt liikmesriikide;inimest ERR-ile;valdkonniti näiteks
raha lugudele;Euroopa lisandväärtusest;rahvusvahelistel kunstisündmustel;terve 100;una esialgses;vabariigi parlament;Vilnius pluss;Kultuuriminister Indrek;6 miljardit
alkoholiaktsiisi 55;pehmem langedes;2020 Dokumendis;kirjutas Postimees;võimalik näiteks;Ukraina võimude;süüdistab Läti;aruandest Eesti;leidis riikliku
tulud väiksemad;Eesti maineka;Komisjoni asepresident;sekundit hiljem;uus hetkel;finantsskandaali Lätis;Slovakkia kiiresti;Hollandisse plaanis;süüdistused karmid
võib-olla tegelevad;tolliametist Tõepoolest;Hannes Ude;ekspresident Odessa;summale korralduse;paberiga Euroopa;vastamisi Türgiga;terviseminister Jevgeni;väiksemad nii-öelda
tõele vastavad;süüd Meil;kanda Kultuuriminister;Sloveeniale Ameeriklased;lubatud andmisega;homme umbusaldushääletuse;kaalukatel rahvusvahelistel;Tere õhtust;Riigikogu riigieelarve
hangitakse autode;Johanna Talihärm;andmises Täna;kahevõistleja Kristjan;kaotas tiksub;homoriigile Ansip;ekspresident Odessa;IRL-ist põhiprobleem;ülevaate Eesti
näituse suur;Aserbaidžaanis Venemaal;alampiir 800000;hiljem 10;teemal una;USA-s Marylandi;Valitsusel plaani;dollarit Ajakirjanduslik;ettevõtjalt Riigikogu
olümpialt Kristjan;Ta täiendav;välisuudistega Kärt;proportsioonidest teoreetiliselt;andvad sajupilved;Slovakkia kiiresti;asuvasse Danske;Brexitist debateerida;2005 aastal
asetäitja Pille;teatas rahandusministeerium;Eesti kujundab;dollari Moldova;tagune info;aega vaidlustada;tahame tulevikus;Karulini jätkab;president Jacob
terve 100;fiskaalpoliitika osakonna;jaotamisel kaheksane;Lõuna-Aafrika vabariigi;andmises Täna;täna Hollandisse;haldusalaga piirnev;Praegune teadmine;minutit 12
Euroopat tahame;dokumendis lubatud;toimetaja Margitta;summa homoriigile;miinus kolmest;aastakõnes rõhutas;dollari Moldova;Tairaja Mihhotakaagi;ettepaneku Euroopa
ajalugu elavaks;algab tuludeklaratsioonide;võimalus abikaasadel;aastatel põhjalikult;detailse dokumendiga;vaadata tulevikku;Margitta Otsmaa;Veneetsias New;asjaolu Euroopa
