EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
nõusolekul perfomance;Kui kunstitoimetaja;Marco Laimre;tegemist tegemist;lisa number;Marco Laimre;tänane kunstisaade;kunstitegelastega intervjuusid;väga-väga huvitav
asjad moderaator;probleeme Siis;peatoimetaja Leonhard;Ehk nimetatud;Et objekt;kunstniku monoloog;Kursisenaˇja vaatasime;kunstnik Marko;teemadel oluline
analoogilised taktikad;säilitamisele Ja;soolalaos küsimused;eile intervjuud;artist toob;esitas Marko;Marco Laimre;Miks näituse;tulemusena põhimõtteliselt
suuremat pointi;kunstiakadeemia professorid;tavapärased saatejuhid;videost hiljem;toime hetked;Monaloogile Me;töötsensuurist See;Marko Laimre;galeriis näiteks
tsenseerimise protsess;käitumised kvalifitseeriti;head kuulamist;teemadel oluline;status quo;Nüüd räägime;Võtan kaasaegse;hetkeks Kunstiakadeemias;2005 aasta
solvang solvang;näinud Aga;2004 näidis;teose esimese;suhet dokument;tegelast Tänaseks;üllatanud Rektori;Saadet sissejuhatavad;nimelt lihtne
biennaalil aastal;Photoshopi käsitlemisel;sõnavabaduse situatsioonis;järgimata Kvalifitseerida;promo objekt;ettekandest pikem;huumoriga pasa;Vaata telesaadet;lahendust ootavad
hiljem aeg-ajalt;dokument aastasse;paigutab MP3;videos otseselt;objekt tsenseeritud;küsimusi kommentaare;tegelastest pöördunud;kuulajad Tänane;määratlemine toimus
figuuridega esinesid;tsensuurist räägin;näituse hobusele;Estland Vaata;email USA;teos Aitäh;kirja vaatas;Minu portree;kiiresti üldse
tundub inimestel;Tervist kallid;röökivaid asjad;varjamis püüa;võimalus objektiivne;küsimus kunsti;kommentaare täpsustusi;Kursisenaˇja vaatasime;arvata endiselt
jõulisemaid strateegiaid;jõulisemaid strateegiaid;esimese asetamise;ühkinosüüditsakargistima sureb;portree Et;šokeeris viis;rääkimine sorti;Üllatus-üllatus kunstilise;nii-öelda sotsiaalkriitiliselt
sügav depressioon;Ütleme meediaväljal;intervjuud Aerandeeruna;esimest korda;koju proportsioon;saat Mait;hiljem selgus;peatoimetaja Harry;kunstiakadeemia väga-väga
Põhiseaduslikku tsensuuri;strateegiatega Kunstimaailma;kunstitoimetaja variant;Ja asi;suuremat pointi;nali toimus;öeldakse elame;soolalaos küsimused;aeg-ajalt pöördunud
