EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Touch mahhaali;kasu Ja;kogemused raamatutes;vahe järjekorras;nooremad vanem;öelnud Tartu;Lehte Hainsalu;lugeda Ja
sajandite juured;habemeajaja toon;variant vanadekodu;15 korda;print Ta;haritlaskonna dialoog;luuletusi Luuletuse;vana-vanaemade mälestusi
algseid tähendusi;Lapsepõlvekodusid Tartu;hukkumisest raadiokanalites;Ja kirjutasin;selfie't riputab;tähelepanu tahtsin;kuulen raadiointervjuudes;valitseja viimane
öelnud haritlaskonna;keerata hambapesu;Head kuulajad;Alex asja;tähendab Is;leidsin julge;Tartumaal Lapsepõlvekodusid;väga-väga kiiresti
2019 käänded;elad päriselt-päriselt;stuudiosse linna;korterid müüakse;rasked Et;Te näinud;rääkinud elulugu;arusaamise võimalik
ütlesid paljud;laulupidu meeskoorid;huvitavamat majad;vihmaga 100;tekib Mind;keel häbeneda;riigimehi Meil;raadiointervjuudes sõna-
Korrutatakse lauseid;haiglas Olin;nimi lugejaga;kiriku Tartus;andma andnud;direktor ütles;Mis juhtunud;inimesed võetakse
sõnad muutuvad;levitasid kirjutanud;kassis jõuda;linnas ülikooliõpinguid;essid mustades;küsimus lause;Lõuna-Eesti tühjaks;võib-olla võib-olla
sinine veri;Te kirjeldanud;liigub süsteem;Ei See;intervjuud andma;Mis juhtunud;Olin Kirjanike;käib kuskilt
kirjutavat lihtsalt;Et hääli;Ülikooli 70;Terve kilomeeter;näiteks toonud;suhtlesin vähe;See keele-Aavik;raamatut kirjutama
kannab Eesti;ainuke ülesanne;Keskeas rääkisite;Mina kirjanik;Petrone print;sugulane kuulas;Tartu Ülikooli;inimeste palk
viletsus armetus;riigitegelane Lehte;rütmiga lood;Ja hui;nähtavasti nooremad;küsijaid Ei;direktor ütles;näha üldse
teostate iseennast;ajas Võib-olla;halb hall;koolis Mulle;hea idee;targemate Miks;elame Eestis;asja üldse
