EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Falconieria Beation;esindaja barokkmuusika;barokkmuusikafestivali kontserdid;Ja lõppkontserti;null viis;kuulamas barokkmuusikafestivali;kontserdilt klassikaraadiost;võib-olla festivalil
Singers New;Jeruusalemm Kõigepealt;viienda veebruaris;tänapäeval nimetataks;vastavalt esitatava;kuulajad algamas;euroraadiosse Sarjas;väga-väga põnev
koostööpreemia 2010;kõneles immo;steriilse muuseumieksponaadi;õppijana suudab;seid elemente;sopran kindlasti;mängivad Tallinna;kontsert esines
nädalavahetuse kontserte;tuntud vokaalgruppidele;meloodia kuulan;improviseerides Sellised;saadavad Need;mõtteid ansamblit;Tallinna kammerMonikud;nii-öelda kuulajad
pealkirjaks õppen;Ja paljudele;suuda kammida;internetis sobival;koorilt juga;tingimata Bachi;muusikanõukogu Hinnati;29 jaanuaril
lootustandev suund;Kaczyini saatis;Nimelt laval;jäi kindlasti;Robert stock;aastapreemia dirigent;puhkpilliorkester Dirigendid;Väga huvitav
80 -test;raames toimub;fonilisema tekstuuriga;festival publiku;15 null;hariduse muusik;uudised laupäeval;23 veebruari
kasutad võõrkeelset;Singers New;risk klassikaraadio;sõna- Irene;kava Ent;festivalieelses intervjuus;festivalieelses intervjuus;otsusel 2010
olulisematel aspektide;80 -test;vanamuusikasõber huviga;ev Raiko;Tere head;meeldis kontserdi;võitjuljakatsiinit lugusid;laulu kuulata
inimesed toppinud;Sellised Giulio;õhtul Natalja;pojad Ning;kavandada vaata;instrumentaal-seid tantsunumbreid;Kontsert barokk;võtta põhiliselt
tegemist barokkmuusika;autole Me;Werner Matsket;Inglismaalt Prantsusmaalt;oboe lit;aset pühapäeva;Paraku tänapäeval;esinenud tuntud
professionaalidele esitatakse;I Joel;Tänasele helikajale;Selles mõttes;programm pandud;flöödid Ivo;kuulata 23;segi 15
laulu kirjutatud;kontsert võtta;Indiana koorimuusika;Actamise ulatusega;Et praktiliselt;räägib Igor;klavessiini Ja;toimub täna
armastavad keskenduda;laval tähendab;nädalal salvestati;Frederik sen;noor inimene;Rowska kauaaegsed;Karoliina Kreintaal;15 sajandil
personaalne seos;Ja kujundasidki;kaelas seistes;laulude kirjutas;keeruline subjektiivne;mängivad Tallinna;Ringhäälingute Liidu;ümbritsevasse kultuuriruumi
täiendkoolitada Kuulakem;isikus Ning;Seetõttu peatunud;Kui võrrelda;improviseerides Sellised;Broadway muusikalinumbreid;kooriühingu esimehe;Ma räägin
lausa muusikaline;kontserdipublik tundus;Sellised mõtted;Stiililiselt kuulusid;risk Kuid;kuulda Jaani;esinevad Patrick;lauljat vastavalt
lill käis;mõtet Eesti;Lill Roberts;saksa fondi;lahutatud testi;hommikul Konstantin;aastast 1529;Nii 2010
haritud muusikud;taseme mainega;vähe eetriaega;andis toreda;ausalt öelda;õhtul Natalja;Eestini folkmuusika;ülevaate Eesti
