keyphrase;score
uus press;0.8189
loss peremehetema;0.8109
seade uus;0.8099
andma nädal;0.8058
idee tasku;0.8051
tegevus loss;0.805
loom vital;0.8044
etendus sky;0.8034
loss käsmus;0.8027
resolutsioon tekst;0.802
kinni hull;0.8019
loss park;0.8017
loss siseruum;0.8015
varustus vastav;0.8002
kaks erinev;0.7996
programmeeritud seade;0.799
asi kindlasti;0.797
hull mees;0.7968
enamik toodang;0.796
kindel sündmus;0.7955
toimuma lain;0.7954
taas osa;0.7953
teatama eile;0.7951
toode toode;0.795
toetaja inimene;0.795
geni silm;0.7933
meeter sekund;0.7933
inimene paraku;0.7918
isiklik kontroll;0.7916
näiteks käsmus;0.7913
tingimus selts;0.7906
tooma eesti;0.7901
peatamine andma;0.7899
ottama ilm;0.7896
tase ballast;0.7893
praktika komme;0.7891
sündmus asi;0.7889
istung minister;0.7885
võtma kurv;0.7883
box töö;0.7882
orjaaegne asi;0.7874
andma aeg;0.7869
kauem võim;0.7866
käivitama uus;0.7865
cnn korrespondent;0.7862
preili tantsima;0.7859
tekst arutama;0.7858
organiseerima taas;0.7855
asi testima;0.7853
kilomeeter ekstreemne;0.7852
homme toimuma;0.785
vaba aeg;0.7844
öösel soe;0.7839
aeg harjuma;0.7835
üritama takistama;0.7834
demonstratsioon toimuma;0.7832
erna retk;0.7829
son betoon;0.7826
iko toor;0.7815
kaugemale no;0.7814
publik hindamine;0.7813
toimuma turvaliselt;0.781
istuma vestlema;0.7808
uus 20;0.7806
nimel usa;0.7805
algama tallinn;0.7804
eile jätkuma;0.7802
eelolev öö;0.7802
homme seitsmes;0.7799
tootmine laiendamine;0.7798
pärnaalleel box;0.7796
lamp panema;0.7784
vaim viibima;0.7784
saksamaa uus;0.778
konkurent magama;0.778
ilm sade;0.7779
avama kell;0.7776
tootma betoon;0.7768
kaks osa;0.7768
-st aasta;0.7767
küsimus simson;0.7767
jüri kruus;0.7763
muinasaeg riie;0.7759
uus vaherahu;0.7758
hoiatama zidane;0.7758
novikov inimene;0.7756
vald uus;0.7752
lain niukne;0.7751
boris trassokinitas;0.775
oriendus orjus;0.7741
seis eesti;0.7741
kiitma cnn;0.774
press kaks;0.7739
dekat geni;0.7737
osaleja lugu;0.7735
relv tv;0.7731
stuudio kai;0.773
loom loom;0.7729
iisrael hezbollah;0.7724
linn 100000;0.7722
osa uni;0.7718
uus kivipress;0.7714
margarita kamar;0.7708
eesti eesti;0.7707
velo lisa;0.7707
teadma juhtuma;0.7706
venemaa otsustama;0.7704
festival tore;0.7701
kuubal kuuba;0.77
soe 22;0.77
jääma video;0.7694
oskama prognoosima;0.7694
truus tootmisliin;0.7689
rahvas andma;0.7685
kaks pantor;0.7685
raske huvitav;0.7685
park tänavu;0.7684
diskvalifitseerima tagalapataljon;0.7684
realiseerimine eesti;0.7682
informatsioon minister;0.7681
neli 10;0.7677
stsenar lavastaja;0.7675
turniir turniir;0.7673
valmistama relv;0.767
elna elizabeth;0.7668
elektrigeneraator raske;0.7666
mõte kokkuvõte;0.7664
aasta sündmus;0.7664
relv raudrüü;0.7664
lükkama usa;0.7661
soomussärk kaks;0.7661
aasta aasta;0.7658
animalistlik kunst;0.7657
udu puhuma;0.7646
no seis;0.7645
grupp parun;0.7644
kell kaks;0.7643
president kapten;0.7637
toodetud 1996;0.7637
toimuma ukraina;0.7632
osa pealtvaataja;0.763
rääkima lähemalt;0.7629
üheksa 15;0.7626
demokraatia katia;0.7625
esimene lossipreil;0.7625
rais kutsuma;0.762
10 skulptor;0.7619
hindama töö;0.7619
juhtima 47;0.7617
lugu lugu;0.7613
vambola paavo;0.7611
viktor janukovitš;0.7611
müüma 70;0.7608
linn käiv;0.7604
töötaja professionaalne;0.7602
ajal traktorist;0.7601
30 kilomeeter;0.76
algus lootma;0.7598
taani rootsi;0.7597
27 kraad;0.7597
ruum kasutama;0.7594
rice pöördumine;0.7591
tallinn festival;0.7589
paluma türgi;0.7588
raul castro;0.7586
kevad kevad;0.7579
kõnnitee sõidutee;0.7574
ajalooline loss;0.7572
naftal liibanon;0.757
47 aasta;0.7567
meheleminek 1905;0.7566
condoleezza rice;0.7559
kujur pilk;0.7559
10 pank;0.7559
90 -te;0.7557
juri ihanorov;0.7553
festival 10;0.7552
1996 -st;0.7551
skulptuur festival;0.7548
omavalitsus esimene;0.7546
käsmus täna;0.7542
haarama siduv;0.7539
1905 aasta;0.7537
350 kuupmeeter;0.7533
kootma kõlav;0.7533
tauno kangro;0.7518
pank pesema;0.7518
viies august;0.7508
25 august;0.75
raadio telekanal;0.7496
eesti mängufilm;0.748
leopard töö;0.7479
20 miljon;0.7472
columbia kivi;0.7462
22 27;0.7446
tagalapataljon võistkond;0.7408
vabaõhuetendus küla;0.7406
hunt leopard;0.7365
andma teadma;0.7349
200 350;0.7338
