keyphrase;score
töötama rahvusvaheline;0.4322
Šveits lennujaam;0.4121
esindama WTO;0.388
võib-olla immigrant;0.3877
ootama nädal;0.3871
vaatama telekas;0.3704
lennuväli jääma;0.3646
juhtuma toimuma;0.3612
tavaline euroopalik;0.3509
kauem seisma;0.3507
Eurovisioon ajal;0.3502
toimuma majandusfoorum;0.3497
Aafrika püsima;0.3419
esindus riik;0.3342
magamine välismaalane;0.3279
kaubandusorganisatsioon maailm;0.326
väga-väga keeruline;0.3232
leidma kultuuriüritus;0.3228
huvitav rääkima;0.3224
hoidma raha;0.3223
eriti Genfi-sugune;0.3215
stereotüüpne Šveits;0.3215
Genf saatkond;0.3207
liikuma saksakeelne;0.3206
aeg jälgima;0.3135
aadress www;0.3125
oluline komponent;0.3125
lumi aastaringselt;0.3119
teatrifestival ooperifestival;0.3091
ÜRO allorganisatsioon;0.3089
elav inimene;0.3058
kaks kuulaja;0.3049
sõitma rong;0.3017
uks lahti;0.3008
mõnevõrra liberaalsem;0.2997
praktiliselt organ;0.2962
Prantsusmaa Itaalia;0.295
neli keelerühm;0.2927
koer suurune;0.2927
Zürich toimuma;0.2922
meeter kõrgus;0.2897
suur veinispetsialist;0.2892
lõuna sööma;0.2888
näiteks Phil;0.2881
laev rataslaev;0.2846
kallis teenus;0.2804
NATO maailmasõda;0.2804
teema eestlane;0.28
nimi kuu;0.2767
sarnanema metropol;0.2763
Šveits Ella;0.2747
kunstikeskus pidevalt;0.2745
põikama põikama;0.2735
erinevalt itaallane;0.2733
maksusüsteem hiljem;0.2732
kinni panemine;0.2721
rajama laboratoorium;0.2719
kindlasti puhkus;0.2708
ettevõte peakorter;0.2707
atmosfäär õhkkond;0.2707
ööelu aktiivsem;0.2707
poeg tütar;0.2702
füüsik tunduma;0.2679
riigipea ajakirjanik;0.2677
suusa-kuurort näiteks;0.2667
kellatootja asuma;0.2664
selgelt eristama;0.266
küsimus saade;0.2655
Alpid Lääne-Euroopa;0.2644
piirkond eksima;0.2633
eksperiment tegu;0.2617
erinev tööstusobjekt;0.261
reformeeritud kirikukeskus;0.2606
läänemaailmaedukus sümbol;0.2598
esimene maanduma;0.2595
keel Schenev;0.259
tänane reisijuht;0.2554
järv tegevus;0.255
suur üllatus;0.2537
märkama Lichtenstein-is;0.2536
Lugano jääma;0.2529
linn tõeline;0.2529
muusika sõber;0.2528
diplomaatia oluline;0.2526
iseseisvam kanton;0.2514
prantslane valgustusajastu;0.2506
saabuma Türgi;0.2502
maan-tee vasakule;0.2482
maailmarännak raadioeeter;0.2443
võhik silm;0.2404
juustutegemine protsess;0.2398
vesi degusteerima;0.2377
tass kohv;0.2375
näiteks Graubunden;0.2374
valikuvabadus elu;0.2371
meedia vahendus;0.2352
konfiguratsioon tähendama;0.2328
väike väikekodanlus;0.2319
turvalisus hetk;0.2309
Liit liige;0.2304
langema turism;0.2259
seikleja Steve;0.2222
lugema lõpusirgel;0.222
audiorännak eksootiline;0.2216
mõte käsi;0.219
suhteliselt kaitsepositsioon;0.2179
kokkupõrge tagajärg;0.2163
Riviera piirkond;0.2151
Austria ühiselt;0.2145
võimsus sõltuma;0.2139
kartul sibulavorm;0.2126
neutraliteet tundma;0.2104
seoses tsern;0.2098
pooletunnine tiir;0.2089
soolakaevandus sügav;0.2062
huviorbiit CERN;0.2057
ütlema enesedistsipliin;0.205
saatkond saatkond;0.2046
Tallinn töötav;0.2037
šokolaad traditsiooniline;0.2035
Tolkien maailm;0.2033
referendum kutsuma;0.2033
endine nii-öelda;0.2014
parlament kanter;0.1979
ligipääsetav jalgsi;0.1978
terve iroonia;0.1957
käima Luther;0.1944
juveel kell;0.1934
paremini seltskonnauudis;0.1913
10 kilomeeter;0.1911
vein vürts;0.1911
romanšikeelne haridus;0.1873
1990 -te;0.1842
seitse loodussõbralik;0.182
kiirendama prooton;0.1792
Tirool Lõuna-Saksamaa;0.1768
mäletama 23;0.1733
26 kanton;0.1718
sisaldama piimhappebakter;0.1705
värvitoon möödamineja;0.1704
postkaart plaat;0.1702
joon lihtsus;0.1674
nimelt Shatava;0.167
Kuutsemägi võib-olla;0.1662
arenema kodanikualgatus;0.1653
Mont Blanc;0.1638
mootorispordisõber andma;0.1638
R2 Ee;0.163
Martin Hanson;0.162
saatkond alaline;0.1585
kolima inf;0.1552
tuntum ekspordiartikkel;0.1547
fanton eraldama;0.151
juura ajastu;0.1487
linn Montree;0.148
Queen laulja;0.1455
puudutama alpipasun;0.1454
tuntum materhorn;0.1433
subsideeritud põllumajandus;0.1433
Bernis kaugel;0.143
geoloogia teadaolevalt;0.1409
Sermat küla;0.1399
Genska linnukuu;0.1398
tipphooaeg Sermatison;0.1381
kaunis Juura;0.1351
Mercury kuju;0.1307
Calvinistlik ühesõnaga;0.1282
sarv kits;0.1278
tõsiseltvõetav Hollywood;0.1268
insener selge;0.1243
alp aas;0.1236
Moritz Davos;0.1222
mägironija probleemivabalt;0.1216
juust Emmendal;0.1201
artistinim Bobo;0.1157
tuumafüüsik osakestefüüsik;0.1142
andeksantav gveitslane;0.1133
Reisipalavik kohtumine;0.1072
kontroll arvepidamine;0.1064
Michael Schumacher;0.1058
naaber Lott;0.1057
Lään partin;0.0944
peakorter Lozan;0.0938
elamus tunnel;0.093
laskesport lasketiir;0.0878
pöördumatu Etelt;0.0873
Chino Kitšina;0.0821
Kellija tootmine;0.0798
pasu akordion;0.0733
Ee kaldkriip;0.0724
Starbak no;0.0613
Nobel preemia;0.0429
Ingrid Peek;0.0391
Montrös muuseas;0.0391
Vanilla Ninja;0.035
Ornungis buss;0.0304
Rooberland mäestik;0.0288
Lääs juhendamine;0.0146
magustoit Kembrilee;0.0099
Rivella väide;-0.0273
