keyphrase;score
otsustav piiskopkond;0.387
Tartu piiskopkond;0.3693
toomkapiitel liige;0.3372
arutama hääletama;0.3252
toimuma piiskop;0.3245
samamoodi kirikukogu;0.3194
kirikukeskus Euroopa;0.3184
jääma osa;0.3014
tollane kirikulugu;0.2983
ühiselamu üliõpilane;0.2935
akadeemia vanus;0.2923
toolen ülejäänud;0.2883
püsima õpetlane;0.2872
toomkapiitel peamine;0.285
otsustusõigus kaitsma;0.2841
toomkapiitel võib-olla;0.2821
olulisem nimi;0.2779
hoidma võtmeisik;0.2752
magistrikraad raad;0.2721
toomhärra Toomhärra;0.2716
vana elama;0.2702
kolmest-neli ülikool;0.2669
Veevachi neljas;0.2667
tõusma vaimulik;0.2645
ehitama väike;0.2628
Põhja-Saksamaa oluline;0.2578
moodustama enamus;0.2571
kirikukogu 12;0.2563
teadma Balthasar;0.2546
territoriaalne võimuüksus;0.252
ütlema hilisem;0.246
vanem Oxford;0.2455
toimima bürokraatlikult;0.2442
võimalus sulgema;0.244
toomkapiitel koosseis;0.2414
arengulugu oluline;0.241
pühendumine klooster;0.2397
Tartu tähtsus;0.239
lugu toomkapiitel;0.2388
aeg keskaegne;0.2382
kaugem laud;0.2359
kogukond eestlane;0.2355
Vana-Liivimaa lõige;0.2353
ühiselu kehtestama;0.2345
Viola Veevachi;0.2336
oluline Kreutzwald;0.233
mõisnik ujutlema;0.2328
järeltulija aadliperekond;0.2312
koht igapäevaelu;0.2288
istuma Liivi;0.2245
kapitl üheaegselt;0.2245
eriti kooselu;0.2235
palvekiri ametikoht;0.2232
ütlema Vilnius;0.2219
pere pärit;0.2209
näiteks tasku;0.2208
teaduskond filosoofiateaduskond;0.2201
võtma võtma;0.2201
tool tinglikult;0.2172
täitma formular;0.2166
toimuma rõivastus;0.2161
toomkapiitel arengufaas;0.2158
töötama eesti;0.2153
hilisem formuleering;0.2152
konkreetne ruum;0.2131
Elisem piiskop;0.2129
liturgia juhtimine;0.2118
ütlema muster-Euroopa;0.21
resideerima Kuressaare;0.2078
Lääs Tartu;0.2067
vegeteerima suurem;0.2065
reformatsiooniliikumine lõppema;0.2059
põhjala mõis;0.2055
hetk hetk;0.2046
liige eelnevalt;0.2045
õpetama perspektiiv;0.2031
tähendamissana pühakirjatükk;0.2028
kabel teenindamine;0.2017
Soome väike;0.2001
toimuma 50;0.1986
kopsakas kopsakam;0.1978
printsipiaalsus sõltumatus;0.1976
Saare-Lääne toomkapiitlikeskus;0.1965
toomkapiitel pääsemine;0.1934
rootulus Root;0.1933
ragi liikmekoht;0.191
lugema tegelikult;0.1903
kanoonik vanune;0.188
rootsiaegne gümnaasium;0.1875
