keyphrase;score
köitev element mitmekesisus;0.8125
rütmiline köitev element;0.8039
artist veenus laulma;0.8019
uus pidevalt kujundatav;0.801
noorem tunnistama küps;0.8006
noorem enam-vähem kindel;0.7992
puturism neutraalsus tehnitsism;0.798
osalt üld saadavus;0.7969
uus laul mall;0.7956
anduma senegal nonii;0.7955
silmanähtavalt noorem tunnistama;0.795
arvestatam aafrika artist;0.7939
sünd tegelikult seonduv;0.7934
saadavus mõistetavus pretendeerima;0.7926
partner osutama lamp;0.7924
sündima senegal iseseisvumine;0.7924
mõistetavus pretendeerima uus;0.7923
sündima enamik inimene;0.7918
tegelikult seonduv segane;0.7912
kapriisne kontekst ootamatu;0.791
kindlasti kapriisne kontekst;0.7904
senegal iseseisvumine võimalik;0.7903
noorem paber näitama;0.79
tava erisugune näiteks;0.7895
üld saadavus mõistetavus;0.7893
ootamatu õnnestumine intuitiivne;0.7887
element mitmekesisus tõsi;0.7881
osaline mure nimelt;0.7878
ümberkehastumis artist veenus;0.7876
seonduv segane natuke;0.7864
näiteks sündima näiteks;0.7863
kodumaa nii-öelda vähemus;0.786
paindlik partner osutama;0.786
eriline lootus valima;0.7852
esitamine loomulikult tarvitama;0.7851
andekam järeltulija lubama;0.785
intuitiivne märk tabamine;0.7849
eriline inn kombineerima;0.7848
kaks leidma vale;0.7848
aeg näiteks esimene;0.7845
kontekst ootamatu õnnestumine;0.7845
asi kindlasti küsimus;0.7844
asjatundja väidetav vastuolu;0.7842
võib-olla harvem parem;0.7841
suletud eksistents näiteks;0.7837
info tihe piisavalt;0.7836
näiteks näiteks lihas;0.7835
kirjutamine esitamine loomulikult;0.7834
harvem parem juht;0.7833
esitaja paras positiivism;0.7833
kaks parasjagu liikuma;0.7832
muljetavaldavalt info tihe;0.7831
olenema konkreetne lugu;0.783
arvama vabamaa silmanähtavalt;0.783
pretendeerima uus pidevalt;0.783
pealegi noorem enam-vähem;0.7828
simema kai jusson;0.7827
õnnestumine intuitiivne märk;0.7826
tegutsev aeg näiteks;0.7826
