EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
noov fomina pärnp;vesi hüppamine teadma;inimene oskama lugema;madelis pärand kommentaar;vanker tookord pioneer;lugema koostaja hendrik;lugema koostaja hendrik;otsima paul kere;täht tagasihoidlikult raamat
mõistma asi mänguruum;asjaajamine okslik inimene;mees hiljem sündima;homme turniir jätkuma;aeg treener paide;koostaja hendrik olde;raamat tellitud pakkuma;malemängija poiss eesti;mõtlema eesti ühiskond
tüdruk champenaat eesti;hiljem sündima tagasihaare;ostma võib-olla küsima;võistlema paide klubi;hetk punkt omama;keres saatesõna lehekülg;tegija lugema koostaja;poiss eesti meister;mängima eesmärk nimel
fomina pärnp laesson;punkt liitma maailm;õpilane raamat sünnipea;esimene klass nägema;esema elama honorar;malepartii raamat koondama;kõva pisiasiju raamat;võtma male eesti;mängija nimi nii-öelda
tagasihaare jäetud mõte;esinema kodu asjaajamine;õnnestuma klubi inimene;parajasti niiviisi treener;punkt omama tunduma;pisiasiju raamat vaatama;hendrik olde raamat;kava maletaja eesti;võib-olla küsima koostama
sport struktuur mõte;jonnakas jätma no;võib-olla noorus noorus;võistkond mängima võistkond;kommentaar moodustama meeskond;raamat koondama malesuurune;tagasihoidlikult raamat omaaegne;koostaja hendrik olde;võistkond maailm mastaap
pöörama nägema paul;neljas klass kasvatama;asi kuulsam võib-olla;siblima vahend kõrgemale;andma materjal no;tegija lugema koostaja;koostaja hendrik olde;kuulus maletaja nii-öelda;hästi paar aasta
hästi tuntud paul;õpetaja varastama male;mees arvatavasti partii;käima vanem järjepidevus;kodu kodu vanem;raamat sirvima kavatsema;raamat koondama malesuurune;suur maleasjatundja ütlema;50 -te aasta
eele paiee paide;kliima hea tahtma;lehekülg tavaliselt tegija;kilingi-nõmmel paide treener;eri temperament andma;raamat omaaegne eesti;ütlema raamat inimene;koolinoor malemeister esikoht;pealegi kuskilt kilingi-nõmmel
halvem õpilane lihtsalt;võitma turniir hea;eesti raamat tegemine;turniir võtma turumajandus;seoses seoses kere;lehekülg tavaliselt tegija;raamat sirvima kavatsema;ainuisikuline eesti meistritiitel;aasta 90 93
võtma male föderatsioon;kolima elamus internaat;väike koht kinni;liitma enamasti klubi;otsustama andma paul;tagasihoidlikult raamat omaaegne;algav malepartii raamat;mõte eesti male;kavatsema ostma võib-olla
lihtsalt häirima asi;juurdama monopol hästi;raamat aasta probleem;sügis kilingi-nõmmes võistkond;treener paide treener;ütlema raamat inimene;kättesaamine raamat oluliselt;maleklubi tasapisi eesti;eesti 94 aasta
elamus internaat nädalalõpp;kaks meesmaletaja maailm;lootma seoses raamat;väsima homme turniir;kollektiiv punktisumma suurem;algav malepartii raamat;prouale lubama raamat;raamat ostma maleelu;paremini treener võib-olla
teadlik tähistus raamat;kuulma tükk tegemine;valge kaas nimi;kõrvutama erinev spordiala;arust vastama asi;raamat tegemine suur;seoses raamat raamat;madelis pärand kommentaar;omavaheline asjaajamine võib-olla
mänguruum meeldima lihtsalt;suur linn sõitma;tunduma väike meeskond;mõtlema tulemus seitsmeteistkümnes;erinev iseloom inimene;varsti algav eesti;raamat ostma maleelu;iseloom inimene maletaja;arvama kuulsus võib-olla
