keyphrase;score
riik;0.9993
näitusekülastajaile;0.9993
lahendatakse;0.9993
pärastlõunal;0.9992
kaheksateistkümnes;0.9992
sõjalist;0.9992
esmakordselt;0.9992
teaduslik-praktiline;0.9992
moskvalased;0.9992
islamiriigid;0.9992
eesti;0.9991
alguseks;0.9991
räägime;0.9991
süüriaga;0.9991
täitsid;0.9991
afganistani;0.9991
egiptusele;0.9991
kolme;0.9991
tutvuda;0.999
vahetasin;0.999
soovitame;0.999
sihtkohad;0.999
toetavad;0.999
tuntud;0.999
veebruarini;0.999
kontserdisaalis;0.999
ametiühingute;0.999
presidendi;0.9989
tähistas;0.9989
hommikused;0.9989
probleemi;0.9989
möödunud;0.9989
linnades;0.9989
imperialistliku;0.9989
suitsetamisharjumus;0.9989
õhutemperatuur;0.9989
jaanuar;0.9989
sõnum;0.9989
natukene;0.9989
hästi;0.9989
kultuuriklubi;0.9989
vajalik;0.9989
töötava;0.9989
võib-olla;0.9988
neljandat-viiendat;0.9988
allasutuste;0.9988
lähis-idas;0.9988
jooksis;0.9988
s-klassi;0.9988
lahendatud;0.9988
koostööle;0.9988
liiklust;0.9988
öelda;0.9988
budistlikud;0.9988
ilm;0.9988
maaomavalitsusorganite;0.9988
võimaldab;0.9988
kaasaeg;0.9988
ringid;0.9988
sealhulgas;0.9988
poeg;0.9988
spordiuudistele;0.9988
meetrit;0.9988
kolmas;0.9988
jõgi;0.9988
tühja;0.9987
ongi;0.9987
akadeemilises;0.9987
oblasti;0.9987
suitsetaja;0.9987
leida;0.9987
kommunistliku;0.9987
saudi;0.9987
seitsmeteistkümnenda;0.9987
pedajas;0.9987
roggenbaum;0.9987
;0.9987
ütles;0.9987
momendil;0.9987
lõpeb;0.9987
muutus;0.9987
paraku;0.9987
paljud;0.9987
absinentsiks;0.9987
kanti;0.9987
uibo;0.9987
liitriik;0.9987
tugev;0.9987
põhjal;0.9987
vodka;0.9987
välisministeeriumi;0.9986
koosolek;0.9986
kirjandusõhtu;0.9986
nostonoogoviga;0.9986
anname;0.9986
juhatajalt;0.9986
minskis;0.9986
vahe;0.9986
washingtonis;0.9986
kinomatografist;0.9986
kahevõistlejad;0.9985
suusatamiskohad;0.9985
1752;0.9985
tunneksid;0.9985
klassiga;0.9985
kihnu;0.9985
populariseerida;0.9985
luua;0.9985
klaasikunstniku;0.9985
saksa;0.9985
311;0.9985
toomas;0.9985
kiirabi;0.9985
hinnang;0.9985
rõhutaksin;0.9984
lähis-ning;0.9984
võtma;0.9984
kurku;0.9984
lülitada;0.9984
koossechtšenkos;0.9984
usa-poolne;0.9984
28;0.9984
istun;0.9984
tulemus;0.9984
teravad;0.9984
vaadata;0.9984
philadelphia;0.9984
suitsetamisharjumusest;0.9983
lavastasin;0.9983
nii-öelda;0.9983
loomulik;0.9983
kuulub;0.9983
närvinemil;0.9983
tundi;0.9983
tõsta;0.9983
tuul;0.9983
jätta;0.9982
informbüroo;0.9982
koondavad;0.9982
šveitsis;0.9982
vennasvabariikides;0.9982
noorsoo-;0.9981
kahe;0.9981
šveits;0.9981
mihhail;0.9981
lugu;0.9981
benjamin;0.998
metalli;0.998
lühikokkuvõtte;0.9979
direktor;0.9979
sünniaastapäeva;0.9979
brjanski;0.9979
raames;0.9979
jutulooming;0.9978
väljendab;0.9978
kella;0.9978
tähistada;0.9977
töös;0.9977
korvpalli;0.9977
lõpp;0.9977
rahvusvahelistes;0.9977
presiidium;0.9977
käärikul;0.9977
reedel;0.9977
iraani-iraagi;0.9976
b-klassi;0.9976
toimus;0.9975
lepingu;0.9975
üpris;0.9974
tahab;0.9973
juhan;0.9972
heerenveenis;0.9972
iraagil;0.9972
rahuldavad;0.9971
a-klassi;0.997
mandustami;0.997
41;0.9969
külmemaks;0.9968
400-lt;0.9966
meeldib;0.9965
põllumajanduslikud;0.9963
põllumaa;0.9962
jaanuaril;0.9962
andma;0.9955
15;0.9954
tekitati;0.9952
südame-veresoonkonnas;0.995
-le;0.995
võtta;0.9947
c-klassipaarid;0.9947
ladina-ameerika;0.9942
57-sse;0.9929
aastapäeval;0.9929
puškini-nimelises;0.9918
dokumentaal-;0.9918
ülesanne;0.9906
juht;0.9882
suurendamiseks;0.9578
esinemiseks;0.8718
mahu;0.5791
