keyphrase;score
programme viia ruum;0.8041
hirmutav kandist tale;0.799
avatavat põnevat ekspositsiooni;0.7967
avamine toimuma saade;0.7964
toolid ekspositsiooni annetused;0.7944
kandist tale uutidelt;0.791
ivariga avamine toimuma;0.7905
ekspositsiooni interaktiivset atraktsiooni;0.7902
no oskab ivar;0.7901
avast mees asi;0.79
näiteks tahaksite esemeid;0.7896
oskab ivar kindlasti;0.7896
asi huvitav installatsioon;0.7893
võimalusest võimalus loomulikult;0.7892
asi puudu teaksin;0.7889
ekspositsiooni täiendaksid asja;0.7885
huvitav installatsioon hulk;0.7884
võimalus inimesi kutsuda;0.7884
eeldada leida arhitektuursete;0.7882
ekspositsiooni alguses võimalus;0.7882
detaili lausa ehitus;0.7879
nonii osa ekspositsioonist;0.7878
põnevat ekspositsiooni interaktiivset;0.7877
uut püsinäitust visa;0.787
interaktiivne elav koht;0.787
ütleme väiksemale perele;0.7867
natukene kirjelda sendi;0.7865
asju jagasime vara;0.7864
oletada algselt võib-olla;0.7864
ütleme sensatsioonilist asja;0.7863
detail detaili lausa;0.7862
võimalik kiire ülevaade;0.7859
näiteks leidudest osas;0.7859
no erakogudest asju;0.7857
tegelikult heas seisus;0.7856
asju tegelikult vanast;0.7851
kindlasti osa ekspositsioonist;0.785
üha lihtsalt vaatamise;0.785
vaja numismaatik alal;0.7849
tegeleda erinevaid programme;0.7847
rekonstrueerimine uue näituse;0.7844
mees asi huvitav;0.7842
näitused ajutised näitused;0.7841
ütleb ekspositsioon hõlmab;0.7841
sattuda erinevatesse ajastust;0.7841
lihtsalt vaatamise koht;0.7838
ajaloost tutvustame avatavat;0.7835
ese arvates vääriks;0.7834
arvan kaks kaks;0.7831
ammutada nahku vaha;0.7831
vanasti kujutasime istub;0.7831
projektiga tallinn maailma;0.7829
kaartidest kiire ülevaatekoha;0.7827
ametinimetus ivar leimus;0.7827
erinevaid programme viia;0.7825
ekspositsiooniosa otseselt tallinnaga;0.7825
erakogust kagusse uhked;0.7824
teadur ivar leimus;0.7824
interaktiivset atraktsiooni lähiaegadel;0.7824
detaile rääkida näiteks;0.7824
toolid näiteks no;0.7823
uues vorsti avatavas;0.7823
ütleme kustkaudu soe;0.7821
asju vaja isamaa;0.7821
ivar paraku ostrideelsest;0.7821
uus mäng loomisel;0.782
näitus näitus koostöös;0.7817
kriteeriumid natuke langema;0.7817
natuke langema seitsmeteistkümnendal;0.7815
mõistlik usun küllap;0.7815
maine ajaks ütleme;0.7815
suvast no hea;0.7812
toiminud mõttes kaart;0.781
nii-öelda juhtimispult ilmselt;0.781
võib-olla otse seotud;0.7808
astume saali avast;0.7808
tallinn maailmakaardil tallinn;0.7807
asju nimelt asi;0.7807
unikaalne arhitektuurne detail;0.7805
šahtid ütleme kustkaudu;0.7805
tore komisjon tegelikult;0.7804
kaubad autentne hinnad;0.7804
alguse erakogudest ivar;0.7804
mahus ekspositsiooni maja;0.7803
detailidest rääkides vast;0.78
tegu mängu nii-öelda;0.78
vaalaluid uhke mask;0.78
ivar ütles veinikelder;0.78
ilmselt mäng eraldi;0.78
kelder poolkelder ongi;0.7799
kosutama lisama koosnes;0.7798
ütlemis kinkimist müümist;0.7797
info leiab uuenenud;0.7797
anti otstarbeks raiuti;0.7796
kauplemise mäng aspekti;0.7796
no sobibki hästi;0.7795
positiivset jõudu suur;0.7795
ulatanud huvitav arvata;0.7794
ekspositsioonist jutuks avab;0.7794
tale uutidelt alaska;0.7793
tallinnas väikene sissetulekul;0.7793
niiet esimesel nädalal;0.7792
ivar leimus teame;0.779
asja oska soovida;0.779
omanikuks võimumis omanikuks;0.7788
uhke mask hirmutav;0.7787
eraldi mäng eraldi;0.7786
-te vastateni ajal;0.7786
nomi smaatika spetsialiste;0.7786
maksma asju ilge;0.7786
koostöönäitused näiteks viimane;0.7786
seismist järjekorra oskame;0.7786
ainus asi puudu;0.7785
vaatamiseks ühesõnaga 10-st;0.7784
esimene näitus näitus;0.7784
oskame suunata börsikäiku;0.7783
enamik asju puudu;0.7783
aega kuuekümnendatel seitsmekümnendatel;0.7783
õieti valida kaasa;0.7782
