keyphrase;score
võtma;0.8438
nädalakommentaar;0.8419
päevakajaaeg;0.8253
uudisteportaal;0.8247
toimetaja;0.8235
aprillikriisijärgne;0.8218
valitsuspartner;0.8195
näide;0.8182
seitsmekümneprotsendiline;0.8166
raadiouudis;0.8156
töövisiit;0.8153
tuumalinn;0.8134
opositsioon;0.8133
parlamendivalimine;0.8131
pikemalt;0.8125
öö;0.812
reformierakond;0.8115
ovaalkabinet;0.8108
tõepoolest;0.8108
meedia;0.8105
põhjus;0.8103
tegevusaasta;0.8095
mees;0.8087
viisavabastus;0.8078
südamekool;0.8076
toetamine;0.8072
kandideerima;0.8061
rahulolematus;0.8053
tulevik;0.8048
linnavalitsus;0.8043
vastutav;0.8043
konverents;0.804
lõuna-eesti;0.8039
osaliselt;0.8039
sõnastus;0.8037
piirimaa;0.8034
seitse;0.8033
reguleerima;0.8032
mari-liis;0.8026
hõimurahvas;0.8021
rahvusteater;0.802
õuesõppetund;0.802
spordinädal;0.8015
lähemalt;0.8009
ohtlik;0.8008
kuus;0.8008
välispoliitika;0.8002
valeuut;0.8002
sügavus;0.8001
rekordiline;0.8
auvahtkond;0.7995
tervisespetsialist;0.799
küberkaitsekeskus;0.7989
fraktsioon;0.7986
tunnistama;0.7986
süsteemselt;0.7985
kutsuv;0.7985
aktsioon;0.7976
paistma;0.7969
hinnang;0.7969
alkoteema;0.7968
katastroofipiirkond;0.7964
üksikküsimus;0.7962
ossinovski;0.796
võrdlema;0.7956
usaldustase;0.7956
parem;0.7953
soorunza;0.795
organisatsioon;0.7943
riidevalik;0.7943
hommik;0.7942
vägi;0.7931
valdkond;0.7925
õpilane;0.7924
sotsiaalne;0.7923
hollistlikumalt;0.7919
saar;0.7915
sünnipäev;0.7915
tahtma;0.7908
tähtis;0.7904
liikluskasvatus;0.7902
meeldiv;0.7899
madalrõhkkond;0.7898
rutiinne;0.7898
kaotus;0.7894
lipulaevaüritus;0.7893
langema;0.7891
orienteerumine;0.7889
pidulikkus;0.7883
pilv;0.788
soov;0.7875
tervitus;0.7875
ajalooline;0.7872
saksa;0.7869
obinitsa;0.7867
peaminister;0.7866
mälu;0.7863
tallinn;0.7862
büroo;0.7858
amet;0.7857
keelne;0.7848
piiramisrõnk;0.7845
balti;0.7841
asutus;0.7834
intervjuu;0.7821
usa-poolne;0.7813
;0.7812
madalam;0.7812
berliin;0.78
jõuluturg;0.7796
permi-komi;0.7793
poolmaraton;0.7792
grabbi;0.7782
aitama;0.7779
õhutemperatuur;0.7779
nigaja;0.777
madalseis;0.7767
üldine;0.7763
usutlus;0.7753
survestama;0.7748
laul;0.7743
keemiarünnak;0.7742
elama;0.7739
droomik;0.7719
konkurent;0.7715
kand;0.7708
teade;0.7695
pluss;0.7694
tervist;0.7694
motivaator;0.7689
luik;0.7682
jevgeni;0.768
küberrünnak;0.7674
rannik;0.7658
au;0.7649
programm;0.7644
skandinaavia;0.7642
meeter;0.7638
nato;0.7633
sekund;0.763
roheline;0.7624
prioriteet;0.7622
vladimir;0.7619
moskva;0.7605
roll;0.7604
iraan;0.7602
lause;0.76
tore;0.76
paar;0.7595
minimaalne;0.7592
armee;0.7583
fidesz;0.758
trump;0.758
kestantne;0.7576
plaan;0.7566
fakt;0.7565
probleem;0.7564
promic;0.7552
normaalne;0.7547
turbulents;0.7537
jüri;0.7528
maja;0.7527
projekt;0.7518
esmalt;0.7506
seis;0.7503
2019;0.7492
kangur;0.7491
2015;0.7488
laps;0.7484
tegelik;0.748
ungari;0.7475
1000;0.7473
16;0.7468
front;0.7458
al-assad;0.7454
pulm;0.7452
twitter;0.7437
pl;0.743
jess;0.7425
oliver;0.7416
2007;0.74
silve;0.7396
serv;0.7381
53;0.7381
instituut;0.737
partner;0.7364
populaarsus;0.7345
bush;0.7339
1993;0.7317
festival;0.731
terrorist;0.7294
james;0.7271
trauma;0.7254
sharon;0.7237
homme;0.723
sport;0.7177
deckarty;0.7115
washington;0.7089
no;0.7073
personal;0.7059
